event_id,customer_id,session_id,event_datetime,page_type,action,page_views_in_session,search_query,referral_source,add_to_cart,abandoned_cart
EVT200512,CUST1184,SESS102960,2024-09-15 16:57:29.843424,product,view_page,6,,organic_search,False,False
EVT200513,CUST1451,SESS101013,2025-06-26 08:13:38.452135,category,view_page,2,shoes,instagram,False,False
EVT200514,CUST1238,SESS104058,2024-05-22 17:13:28.595087,product,add_to_cart,3,,email,True,False
EVT200515,CUST1411,SESS100567,2024-02-13 04:40:19.918848,category,view_page,3,,direct,False,False
EVT200516,CUST1389,SESS104310,2025-04-28 05:19:21.974577,cart,begin_checkout,3,laptop,google_ads,False,False
EVT200517,CUST1468,SESS102419,2025-01-14 00:40:54.405192,home,add_to_cart,2,,google_ads,True,False
EVT200518,CUST1189,SESS101066,2024-06-18 02:13:10.474571,home,view_page,5,,facebook,False,False
EVT200519,CUST1211,SESS100419,2024-05-25 20:37:58.941671,search_results,begin_checkout,12,,instagram,False,False
EVT200520,CUST1288,SESS103892,2024-09-17 09:07:08.179304,home,purchase,4,,organic_search,False,False
EVT200521,CUST1379,SESS103357,2024-05-03 00:24:39.443790,product,click_product,3,,facebook,False,False
EVT200522,CUST1008,SESS101900,2024-03-25 05:56:03.516173,search_results,click_product,1,,facebook,False,False
EVT200523,CUST1283,SESS101194,2025-04-17 20:18:19.946429,cart,view_page,1,laptop,direct,False,False
EVT200524,CUST1296,SESS100749,2024-04-10 08:51:58.598744,product,click_product,1,shoes,organic_search,False,False
EVT200525,CUST1151,SESS104758,2024-03-26 06:03:34.255010,category,add_to_cart,4,,google_ads,True,False
EVT200526,CUST1100,SESS104732,2025-02-20 17:48:27.921774,cart,purchase,12,,facebook,False,False
EVT200527,CUST1117,SESS103182,2025-09-12 04:11:29.236006,home,click_product,4,,instagram,False,False
EVT200528,CUST1291,SESS100060,2025-01-13 23:46:17.014279,search_results,purchase,14,shoes,direct,False,False
EVT200529,CUST1255,SESS101730,2025-04-28 18:21:20.410737,product,view_page,6,,instagram,False,False
EVT200530,CUST1335,SESS101310,2024-06-08 14:29:27.800812,category,view_page,9,coffee mug,facebook,False,False
EVT200531,CUST1131,SESS100186,2025-02-24 16:51:01.159610,product,click_product,4,t-shirt,organic_search,False,False
EVT200532,CUST1494,SESS100763,2025-07-02 03:17:54.095809,category,view_page,10,laptop,organic_search,False,False
EVT200533,CUST1235,SESS101929,2024-03-04 20:14:10.289821,search_results,begin_checkout,9,shoes,facebook,False,False
EVT200534,CUST1375,SESS103915,2025-10-05 00:28:23.829306,category,view_page,13,,google_ads,False,False
EVT200535,CUST1086,SESS103193,2024-02-21 07:52:17.606525,checkout,view_page,11,coffee mug,google_ads,False,False
EVT200536,CUST1368,SESS102226,2025-08-03 05:04:10.462120,product,click_product,6,headphones,facebook,False,False
EVT200537,CUST1250,SESS100838,2025-01-18 01:30:46.909910,product,view_page,11,shoes,google_ads,False,False
EVT200538,CUST1469,SESS103001,2024-02-09 00:15:15.339017,product,purchase,7,laptop,instagram,False,False
EVT200539,CUST1328,SESS103671,2024-07-24 08:02:33.978220,product,click_product,1,coffee mug,direct,False,False
EVT200540,CUST1268,SESS101003,2024-08-23 15:01:33.805577,checkout,view_page,7,,direct,False,False
EVT200541,CUST1429,SESS101759,2024-01-22 02:56:47.037943,cart,click_product,3,shoes,email,False,False
EVT200542,CUST1483,SESS100114,2025-03-02 20:45:27.934022,product,click_product,2,,instagram,False,False
EVT200543,CUST1391,SESS103151,2024-04-06 05:36:54.333648,home,add_to_cart,7,,facebook,True,False
EVT200544,CUST1211,SESS101608,2024-07-05 08:35:37.155354,product,add_to_cart,7,headphones,facebook,True,False
EVT200545,CUST1431,SESS100611,2025-10-06 06:56:59.360186,cart,view_page,13,t-shirt,instagram,False,False
EVT200546,CUST1034,SESS101761,2025-05-07 07:05:45.712913,category,purchase,14,,instagram,False,False
EVT200547,CUST1004,SESS102711,2024-03-02 06:42:03.851867,category,click_product,2,,direct,False,False
EVT200548,CUST1258,SESS102498,2025-03-21 04:15:59.637815,search_results,click_product,4,,email,False,False
EVT200549,CUST1191,SESS101742,2024-07-12 21:27:12.472522,category,purchase,11,coffee mug,direct,False,False
EVT200550,CUST1316,SESS104183,2024-08-11 01:45:32.492733,product,click_product,13,,email,False,False
EVT200551,CUST1337,SESS101877,2025-01-23 11:38:11.821016,home,view_page,1,,email,False,False
EVT200552,CUST1008,SESS101803,2024-04-06 05:22:54.333648,product,view_page,9,headphones,facebook,False,False
EVT200553,CUST1272,SESS103817,2025-03-14 06:28:01.385502,home,purchase,3,headphones,instagram,False,False
EVT200554,CUST1210,SESS104767,2025-05-19 10:22:14.638090,search_results,view_page,5,shoes,organic_search,False,False
EVT200555,CUST1008,SESS100697,2025-09-19 13:35:49.599798,checkout,remove_from_cart,11,,direct,False,False
EVT200556,CUST1369,SESS101893,2025-02-25 17:01:59.789147,search_results,click_product,5,,direct,False,False
EVT200557,CUST1274,SESS103462,2025-07-12 05:31:18.801660,checkout,view_page,3,,google_ads,False,False
EVT200558,CUST1008,SESS102003,2024-07-13 06:09:24.659301,checkout,view_page,4,shoes,google_ads,False,False
EVT200559,CUST1416,SESS102155,2024-01-12 20:00:03.032419,search_results,purchase,7,,facebook,False,False
EVT200560,CUST1412,SESS102112,2025-03-11 03:40:02.787649,search_results,remove_from_cart,10,,google_ads,False,False
EVT200561,CUST1054,SESS100209,2024-08-04 16:35:39.996040,home,begin_checkout,12,,instagram,False,True
EVT200562,CUST1268,SESS103122,2024-12-13 20:34:53.345845,product,add_to_cart,6,laptop,direct,True,False
EVT200563,CUST1123,SESS101624,2025-03-03 22:07:21.559738,product,click_product,10,,instagram,False,False
EVT200564,CUST1317,SESS103947,2024-01-20 22:51:52.697440,cart,click_product,8,,email,False,False
EVT200565,CUST1129,SESS100422,2025-05-07 19:09:12.743463,home,add_to_cart,9,,google_ads,True,False
EVT200566,CUST1136,SESS100746,2025-03-26 18:26:25.036850,product,begin_checkout,3,,organic_search,False,False
EVT200567,CUST1040,SESS104964,2025-07-02 13:55:55.359520,search_results,click_product,7,,direct,False,False
EVT200568,CUST1491,SESS102964,2025-09-14 22:29:03.239635,product,purchase,12,,email,False,False
EVT200569,CUST1235,SESS104228,2024-09-08 08:24:54.375069,home,view_page,6,,direct,False,False
EVT200570,CUST1124,SESS101748,2024-11-05 13:03:33.478296,search_results,purchase,11,,organic_search,False,False
EVT200571,CUST1153,SESS104024,2025-04-06 18:29:13.486828,product,view_page,6,shoes,google_ads,False,False
EVT200572,CUST1334,SESS100305,2025-08-11 05:29:32.606140,checkout,view_page,5,,email,False,False
EVT200573,CUST1047,SESS102739,2025-01-03 00:46:04.627888,product,click_product,5,headphones,direct,False,False
EVT200574,CUST1194,SESS104644,2025-03-02 15:50:20.924493,category,view_page,6,,google_ads,False,False
EVT200575,CUST1282,SESS100858,2024-04-15 02:17:47.043691,cart,add_to_cart,3,,email,True,False
EVT200576,CUST1028,SESS102231,2024-11-19 15:48:18.362496,home,click_product,9,laptop,direct,False,False
EVT200577,CUST1359,SESS101341,2024-04-26 03:19:31.480540,search_results,purchase,11,,direct,False,False
EVT200578,CUST1042,SESS103082,2024-06-05 20:23:15.069820,category,view_page,2,t-shirt,facebook,False,False
EVT200579,CUST1432,SESS101760,2025-06-19 06:44:34.361207,category,purchase,4,,organic_search,False,False
EVT200580,CUST1330,SESS103236,2025-05-02 10:55:48.995099,category,view_page,5,,facebook,False,False
EVT200581,CUST1289,SESS100956,2025-05-27 22:27:14.584569,product,begin_checkout,11,headphones,instagram,False,False
EVT200582,CUST1458,SESS103375,2024-12-24 21:27:49.653317,product,remove_from_cart,13,shoes,direct,False,False
EVT200583,CUST1470,SESS104172,2025-08-28 23:05:04.355730,product,view_page,5,laptop,organic_search,False,False
EVT200584,CUST1117,SESS103326,2024-09-14 03:22:40.047396,product,click_product,4,shoes,organic_search,False,False
EVT200585,CUST1461,SESS104743,2025-10-11 04:03:11.600220,product,purchase,2,headphones,facebook,False,False
EVT200586,CUST1243,SESS102313,2025-10-01 20:29:06.770480,product,click_product,7,laptop,direct,False,False
EVT200587,CUST1023,SESS102199,2024-01-22 03:28:47.037943,cart,remove_from_cart,10,t-shirt,organic_search,False,False
EVT200588,CUST1350,SESS100209,2025-04-26 03:14:33.406798,search_results,view_page,9,,organic_search,False,False
EVT200589,CUST1460,SESS104795,2025-03-10 10:37:18.072135,search_results,begin_checkout,12,,direct,False,True
EVT200590,CUST1288,SESS102321,2024-09-13 13:05:49.676588,product,view_page,7,,organic_search,False,False
EVT200591,CUST1091,SESS100483,2025-10-31 16:01:37.459599,category,click_product,9,shoes,email,False,False
EVT200592,CUST1008,SESS101464,2024-04-28 05:57:05.432988,cart,purchase,7,shoes,google_ads,False,False
EVT200593,CUST1300,SESS104302,2024-11-05 23:39:25.234940,checkout,view_page,1,,organic_search,False,False
EVT200594,CUST1385,SESS102146,2025-01-30 09:52:45.745036,category,view_page,1,headphones,organic_search,False,False
EVT200595,CUST1475,SESS100669,2024-03-30 20:06:13.082338,product,click_product,10,t-shirt,email,False,False
EVT200596,CUST1153,SESS103054,2024-07-28 23:53:57.406791,category,view_page,14,,google_ads,False,False
EVT200597,CUST1288,SESS100059,2025-10-27 01:41:07.748840,product,begin_checkout,13,,organic_search,False,False
EVT200598,CUST1290,SESS100295,2025-05-30 07:59:09.056150,product,begin_checkout,12,laptop,instagram,False,False
EVT200599,CUST1346,SESS101355,2024-09-09 16:40:05.898806,category,begin_checkout,14,laptop,organic_search,False,False
EVT200600,CUST1169,SESS104340,2024-07-11 06:17:51.847809,cart,view_page,6,headphones,instagram,False,False
EVT200601,CUST1386,SESS104516,2024-02-21 07:17:17.606525,product,begin_checkout,5,,direct,False,False
EVT200602,CUST1404,SESS103062,2024-04-03 08:46:53.783124,search_results,begin_checkout,11,laptop,facebook,False,False
EVT200603,CUST1256,SESS101195,2025-09-10 12:37:10.386026,checkout,purchase,4,shoes,organic_search,False,False
EVT200604,CUST1027,SESS104841,2025-07-30 03:22:48.062649,product,click_product,6,t-shirt,email,False,False
EVT200605,CUST1223,SESS100785,2025-02-20 16:51:33.643708,search_results,add_to_cart,10,t-shirt,instagram,True,False
EVT200606,CUST1429,SESS104409,2025-08-25 08:09:20.307613,product,click_product,7,,google_ads,False,False
EVT200607,CUST1174,SESS104857,2025-03-26 19:16:25.036850,product,view_page,14,coffee mug,google_ads,False,False
EVT200608,CUST1496,SESS103899,2025-05-01 14:52:37.029350,product,view_page,3,,organic_search,False,False
EVT200609,CUST1015,SESS101986,2025-07-22 10:39:38.168644,checkout,view_page,13,,email,False,False
EVT200610,CUST1401,SESS103295,2024-01-24 13:34:27.955704,category,view_page,14,,organic_search,False,False
EVT200611,CUST1251,SESS104288,2025-08-25 15:28:54.945895,category,click_product,10,t-shirt,organic_search,False,False
EVT200612,CUST1182,SESS102621,2024-02-05 19:20:57.955268,product,click_product,13,laptop,organic_search,False,False
EVT200613,CUST1481,SESS104432,2025-05-15 20:37:30.841079,search_results,remove_from_cart,5,laptop,email,False,False
EVT200614,CUST1221,SESS101249,2024-11-30 10:20:02.000533,category,view_page,4,shoes,email,False,False
EVT200615,CUST1348,SESS103094,2025-03-19 03:03:36.897200,search_results,click_product,2,,instagram,False,False
EVT200616,CUST1338,SESS102568,2024-12-03 00:34:36.458581,product,view_page,5,,organic_search,False,False
EVT200617,CUST1043,SESS104369,2024-12-16 05:31:04.877065,home,begin_checkout,13,laptop,email,False,False
EVT200618,CUST1408,SESS103115,2024-12-03 15:45:17.213232,search_results,click_product,7,coffee mug,google_ads,False,False
EVT200619,CUST1365,SESS103208,2025-03-11 14:09:14.277292,category,begin_checkout,11,,organic_search,False,True
EVT200620,CUST1042,SESS102876,2025-10-31 13:59:38.575685,product,view_page,1,t-shirt,organic_search,False,False
EVT200621,CUST1078,SESS100218,2024-12-03 01:36:36.458581,product,purchase,3,,instagram,False,False
EVT200622,CUST1364,SESS104205,2024-10-30 22:07:02.803003,category,begin_checkout,10,,facebook,False,False
EVT200623,CUST1378,SESS102552,2025-08-27 05:58:21.289400,category,click_product,4,coffee mug,google_ads,False,False
EVT200624,CUST1162,SESS103236,2025-02-21 15:50:38.303594,search_results,view_page,2,headphones,organic_search,False,False
EVT200625,CUST1054,SESS101161,2025-02-05 13:23:09.892117,product,purchase,11,,facebook,False,False
EVT200626,CUST1002,SESS104915,2024-11-24 19:55:46.719805,product,click_product,5,,email,False,False
EVT200627,CUST1227,SESS102078,2025-04-23 17:14:45.090641,search_results,add_to_cart,11,,email,True,False
EVT200628,CUST1389,SESS100983,2025-06-03 19:10:35.097130,product,add_to_cart,13,,facebook,True,False
EVT200629,CUST1052,SESS104213,2024-04-24 06:37:06.574620,product,view_page,12,shoes,facebook,False,False
EVT200630,CUST1044,SESS103495,2024-06-10 13:12:52.852955,category,view_page,4,,facebook,False,False
EVT200631,CUST1220,SESS102699,2025-08-17 04:17:06.183116,category,begin_checkout,14,,email,False,False
EVT200632,CUST1285,SESS100580,2024-09-13 10:54:07.427003,search_results,click_product,7,,facebook,False,False
EVT200633,CUST1262,SESS100972,2025-02-12 11:17:00.377615,cart,click_product,10,headphones,email,False,False
EVT200634,CUST1052,SESS104591,2024-08-18 01:48:53.482893,search_results,view_page,4,,instagram,False,False
EVT200635,CUST1045,SESS103041,2025-05-03 22:42:35.373977,product,view_page,5,,google_ads,False,False
EVT200636,CUST1283,SESS101770,2025-08-28 03:21:22.704561,cart,add_to_cart,9,t-shirt,google_ads,True,False
EVT200637,CUST1305,SESS101205,2025-07-24 20:19:56.149841,product,add_to_cart,9,t-shirt,direct,True,False
EVT200638,CUST1442,SESS103751,2024-08-26 16:16:53.898824,product,view_page,10,headphones,facebook,False,False
EVT200639,CUST1006,SESS100463,2025-09-07 13:37:23.980509,product,view_page,7,,direct,False,False
EVT200640,CUST1211,SESS103353,2025-09-01 01:21:32.483206,category,remove_from_cart,3,t-shirt,facebook,False,False
EVT200641,CUST1398,SESS103913,2025-09-22 10:16:25.372734,product,click_product,9,,facebook,False,False
EVT200642,CUST1371,SESS103587,2024-04-08 12:59:01.709238,product,click_product,10,,facebook,False,False
EVT200643,CUST1463,SESS102658,2024-09-06 00:53:11.685478,category,add_to_cart,13,,facebook,True,False
EVT200644,CUST1292,SESS104447,2024-04-12 00:04:37.822253,home,view_page,2,,instagram,False,False
EVT200645,CUST1086,SESS102405,2025-03-19 14:44:29.372384,category,view_page,4,,email,False,False
EVT200646,CUST1086,SESS103105,2024-07-03 21:22:25.764363,product,view_page,5,,facebook,False,False
EVT200647,CUST1137,SESS104953,2025-05-07 15:00:22.409568,product,purchase,7,,direct,False,False
EVT200648,CUST1137,SESS100308,2024-03-07 20:34:52.828302,product,add_to_cart,13,laptop,organic_search,True,False
EVT200649,CUST1074,SESS100238,2024-12-07 02:21:36.310488,product,click_product,14,shoes,instagram,False,False
EVT200650,CUST1085,SESS104309,2024-10-05 05:43:14.098215,category,click_product,13,shoes,organic_search,False,False
EVT200651,CUST1141,SESS103661,2025-06-17 07:23:07.106800,category,add_to_cart,2,headphones,instagram,True,False
EVT200652,CUST1153,SESS101844,2024-03-12 08:47:38.598846,category,view_page,7,,direct,False,False
EVT200653,CUST1400,SESS100238,2024-03-30 18:26:13.082338,cart,purchase,1,shoes,instagram,False,False
EVT200654,CUST1184,SESS101721,2025-01-11 12:54:32.191289,product,click_product,9,,instagram,False,False
EVT200655,CUST1483,SESS102878,2024-01-10 00:22:57.725820,product,add_to_cart,5,,organic_search,True,False
EVT200656,CUST1369,SESS101021,2024-12-24 18:11:00.621943,product,click_product,8,,google_ads,False,False
EVT200657,CUST1304,SESS104264,2025-08-21 22:43:08.673008,category,click_product,5,laptop,email,False,False
EVT200658,CUST1234,SESS102196,2024-07-17 22:46:56.792028,category,click_product,13,headphones,organic_search,False,False
EVT200659,CUST1069,SESS103801,2024-03-09 23:11:49.753942,search_results,click_product,5,,direct,False,False
EVT200660,CUST1003,SESS104334,2025-02-09 15:57:50.365356,category,view_page,14,,direct,False,False
EVT200661,CUST1170,SESS101902,2024-12-03 00:27:36.458581,product,view_page,8,laptop,direct,False,False
EVT200662,CUST1411,SESS102520,2025-05-20 01:18:33.679984,search_results,click_product,1,,organic_search,False,False
EVT200663,CUST1225,SESS103290,2024-11-25 22:02:13.036821,product,view_page,6,,facebook,False,False
EVT200664,CUST1220,SESS103052,2024-07-19 00:25:08.461364,category,view_page,11,headphones,google_ads,False,False
EVT200665,CUST1153,SESS102906,2024-06-03 08:41:09.899835,product,purchase,1,,google_ads,False,False
EVT200666,CUST1308,SESS103491,2024-06-12 03:10:08.482216,search_results,begin_checkout,1,headphones,direct,False,False
EVT200667,CUST1245,SESS104630,2024-04-06 12:23:18.626271,search_results,view_page,13,,email,False,False
EVT200668,CUST1090,SESS102705,2025-01-30 09:47:45.745036,home,begin_checkout,10,laptop,email,False,False
EVT200669,CUST1495,SESS103336,2025-02-06 08:55:16.550388,product,view_page,4,laptop,direct,False,False
EVT200670,CUST1149,SESS101658,2025-10-03 19:01:34.239028,category,click_product,1,t-shirt,google_ads,False,False
EVT200671,CUST1495,SESS104865,2024-12-06 20:23:59.064942,category,view_page,13,,google_ads,False,False
EVT200672,CUST1400,SESS101601,2025-04-15 09:59:50.823718,product,remove_from_cart,6,t-shirt,google_ads,False,False
EVT200673,CUST1166,SESS100251,2024-10-30 01:35:12.691456,home,add_to_cart,8,headphones,google_ads,True,False
EVT200674,CUST1143,SESS101602,2024-06-22 01:58:13.599920,search_results,click_product,1,,instagram,False,False
EVT200675,CUST1186,SESS102321,2024-07-02 16:04:27.812774,checkout,view_page,10,,direct,False,False
EVT200676,CUST1477,SESS104550,2025-03-05 15:59:09.377462,search_results,view_page,12,,email,False,False
EVT200677,CUST1102,SESS104454,2024-03-07 06:20:00.060055,home,purchase,9,,direct,False,False
EVT200678,CUST1092,SESS101031,2024-07-07 20:03:34.891016,category,purchase,14,,facebook,False,False
EVT200679,CUST1013,SESS101858,2024-10-17 17:38:11.350727,product,add_to_cart,7,laptop,organic_search,True,False
EVT200680,CUST1482,SESS104889,2024-11-26 11:57:20.532974,product,view_page,11,,instagram,False,False
EVT200681,CUST1224,SESS100575,2024-10-24 06:14:25.106452,checkout,click_product,7,,google_ads,False,False
EVT200682,CUST1425,SESS100025,2024-09-02 07:34:56.170660,checkout,begin_checkout,2,,facebook,False,False
EVT200683,CUST1419,SESS104746,2024-09-29 17:20:40.604690,cart,click_product,12,,organic_search,False,False
EVT200684,CUST1344,SESS100571,2025-05-15 23:09:27.355190,product,begin_checkout,5,,instagram,False,False
EVT200685,CUST1071,SESS103779,2024-04-02 00:24:17.780197,product,view_page,2,coffee mug,direct,False,False
EVT200686,CUST1123,SESS103231,2024-02-26 11:48:02.453032,category,begin_checkout,2,,email,False,False
EVT200687,CUST1337,SESS101077,2024-10-30 22:02:02.803003,home,view_page,14,t-shirt,email,False,False
EVT200688,CUST1366,SESS103260,2024-09-21 07:38:55.771840,search_results,purchase,11,laptop,direct,False,False
EVT200689,CUST1404,SESS102059,2025-03-02 15:22:20.924493,cart,view_page,5,headphones,email,False,False
EVT200690,CUST1037,SESS102032,2025-08-17 05:18:06.183116,category,click_product,14,,direct,False,False
EVT200691,CUST1306,SESS103804,2025-02-05 06:50:24.589312,search_results,click_product,8,headphones,email,False,False
EVT200692,CUST1298,SESS104113,2025-03-12 17:20:20.205073,product,view_page,4,t-shirt,direct,False,False
EVT200693,CUST1273,SESS103314,2024-07-12 12:07:16.025274,category,click_product,7,,email,False,False
EVT200694,CUST1472,SESS102806,2024-02-13 22:28:41.357368,home,view_page,7,,direct,False,False
EVT200695,CUST1278,SESS101452,2024-01-20 12:09:06.724926,category,click_product,9,,instagram,False,False
EVT200696,CUST1404,SESS101169,2024-02-11 02:26:34.206122,category,view_page,5,,organic_search,False,False
EVT200697,CUST1359,SESS103452,2025-03-31 22:32:53.312689,cart,begin_checkout,13,,organic_search,False,True
EVT200698,CUST1304,SESS100358,2024-05-02 12:23:13.056039,product,click_product,13,laptop,instagram,False,False
EVT200699,CUST1055,SESS101624,2025-07-22 14:07:36.076317,home,purchase,4,t-shirt,instagram,False,False
EVT200700,CUST1336,SESS104761,2024-08-28 20:14:28.029881,product,view_page,10,,facebook,False,False
EVT200701,CUST1085,SESS102313,2025-04-26 22:04:13.655246,product,purchase,9,coffee mug,facebook,False,False
EVT200702,CUST1288,SESS101363,2024-07-23 20:06:25.237797,home,view_page,3,,google_ads,False,False
EVT200703,CUST1495,SESS103935,2025-02-25 23:39:53.501804,product,click_product,4,coffee mug,google_ads,False,False
EVT200704,CUST1494,SESS104428,2024-01-12 20:34:03.032419,product,purchase,5,coffee mug,email,False,False
EVT200705,CUST1054,SESS101797,2025-02-13 11:27:20.495653,product,add_to_cart,7,,facebook,True,False
EVT200706,CUST1050,SESS103192,2025-10-17 21:21:35.264669,category,view_page,4,,organic_search,False,False
EVT200707,CUST1113,SESS102774,2024-07-26 15:10:22.712958,category,add_to_cart,2,laptop,google_ads,True,False
EVT200708,CUST1382,SESS100433,2024-06-05 16:30:44.249277,checkout,view_page,5,t-shirt,facebook,False,False
EVT200709,CUST1285,SESS100393,2025-07-26 13:40:26.164843,search_results,view_page,14,,google_ads,False,False
EVT200710,CUST1352,SESS104370,2025-03-26 09:37:18.188681,product,add_to_cart,11,headphones,direct,True,False
EVT200711,CUST1113,SESS100663,2024-03-28 09:06:31.218816,product,view_page,4,,email,False,False
EVT200712,CUST1191,SESS100161,2024-05-22 06:11:20.804848,checkout,view_page,1,shoes,instagram,False,False
EVT200713,CUST1237,SESS104541,2024-02-10 03:36:47.391227,product,click_product,9,coffee mug,direct,False,False
EVT200714,CUST1077,SESS103348,2024-07-06 02:55:14.412627,checkout,begin_checkout,10,,facebook,False,False
EVT200715,CUST1012,SESS102733,2024-10-01 22:20:29.776819,search_results,view_page,9,,facebook,False,False
EVT200716,CUST1053,SESS104312,2024-01-16 19:29:31.830895,search_results,add_to_cart,5,shoes,email,True,False
EVT200717,CUST1212,SESS100047,2025-01-15 04:48:12.426049,category,purchase,3,,google_ads,False,False
EVT200718,CUST1059,SESS101897,2024-07-10 17:11:33.406546,category,add_to_cart,9,,google_ads,True,False
EVT200719,CUST1178,SESS103483,2025-04-19 07:16:23.730357,cart,view_page,4,t-shirt,email,False,False
EVT200720,CUST1175,SESS100133,2024-04-13 21:13:21.739421,home,view_page,9,,email,False,False
EVT200721,CUST1401,SESS102000,2024-02-01 15:48:33.650528,category,add_to_cart,14,,direct,True,False
EVT200722,CUST1266,SESS103906,2024-08-11 02:23:32.492733,home,click_product,12,,email,False,False
EVT200723,CUST1178,SESS100037,2024-01-11 01:40:44.910171,home,view_page,14,coffee mug,email,False,False
EVT200724,CUST1049,SESS102994,2024-09-13 06:07:00.454205,product,view_page,6,laptop,email,False,False
EVT200725,CUST1369,SESS103997,2025-01-03 07:31:42.915352,cart,view_page,7,,organic_search,False,False
EVT200726,CUST1163,SESS100334,2025-03-01 16:02:39.588243,search_results,add_to_cart,14,coffee mug,google_ads,True,False
EVT200727,CUST1153,SESS102829,2025-02-18 14:17:05.320506,category,click_product,14,headphones,instagram,False,False
EVT200728,CUST1414,SESS104834,2025-05-26 07:14:10.542775,product,view_page,5,,direct,False,False
EVT200729,CUST1011,SESS101504,2024-01-25 02:59:45.695682,checkout,purchase,4,,direct,False,False
EVT200730,CUST1331,SESS101307,2025-05-27 06:34:27.652506,search_results,click_product,6,laptop,google_ads,False,False
EVT200731,CUST1346,SESS102428,2024-03-16 01:51:54.046092,category,view_page,5,,instagram,False,False
EVT200732,CUST1476,SESS104660,2025-04-16 02:44:09.141083,home,purchase,13,,email,False,False
EVT200733,CUST1264,SESS100095,2025-03-21 22:41:36.180236,cart,add_to_cart,7,,email,True,False
EVT200734,CUST1282,SESS103658,2025-01-29 01:46:01.677803,cart,purchase,1,,email,False,False
EVT200735,CUST1169,SESS100639,2025-04-21 08:07:51.001700,product,add_to_cart,1,,organic_search,True,False
EVT200736,CUST1218,SESS103165,2025-05-15 21:43:42.551420,product,view_page,4,,email,False,False
EVT200737,CUST1118,SESS102159,2025-07-01 22:24:16.669960,category,add_to_cart,14,headphones,facebook,True,False
EVT200738,CUST1322,SESS102273,2024-08-10 04:46:29.283719,category,view_page,4,coffee mug,organic_search,False,False
EVT200739,CUST1095,SESS104325,2024-07-18 05:13:05.206404,product,begin_checkout,8,,google_ads,False,True
EVT200740,CUST1202,SESS104023,2024-12-17 21:17:28.622334,search_results,begin_checkout,14,shoes,organic_search,False,False
EVT200741,CUST1377,SESS104655,2025-09-12 21:23:55.583403,home,click_product,13,coffee mug,facebook,False,False
EVT200742,CUST1230,SESS103231,2025-08-09 17:54:41.849479,search_results,purchase,6,,email,False,False
EVT200743,CUST1199,SESS100456,2025-08-30 02:40:10.559453,category,add_to_cart,4,headphones,direct,True,False
EVT200744,CUST1360,SESS104907,2024-05-24 09:12:48.297725,category,remove_from_cart,10,t-shirt,email,False,False
EVT200745,CUST1105,SESS101216,2024-05-09 03:26:22.089586,cart,remove_from_cart,5,headphones,organic_search,False,False
EVT200746,CUST1385,SESS100555,2024-03-08 07:14:26.635932,home,view_page,3,headphones,facebook,False,False
EVT200747,CUST1295,SESS100475,2024-01-21 23:39:24.414902,search_results,click_product,8,,direct,False,False
EVT200748,CUST1409,SESS103702,2025-03-31 23:35:53.312689,cart,view_page,9,,email,False,False
EVT200749,CUST1095,SESS100071,2024-07-31 14:12:24.692820,product,add_to_cart,9,headphones,organic_search,True,False
EVT200750,CUST1166,SESS103190,2025-05-29 02:40:57.028025,product,click_product,13,,direct,False,False
EVT200751,CUST1234,SESS100949,2024-07-02 16:18:27.812774,category,begin_checkout,1,t-shirt,email,False,True
EVT200752,CUST1134,SESS101046,2024-12-24 17:38:47.166088,product,begin_checkout,8,headphones,direct,False,False
EVT200753,CUST1270,SESS102160,2025-03-16 00:42:20.097248,home,view_page,4,,google_ads,False,False
EVT200754,CUST1305,SESS103080,2024-01-20 12:29:37.665449,checkout,view_page,2,coffee mug,direct,False,False
EVT200755,CUST1312,SESS100820,2024-11-14 01:32:56.607198,cart,view_page,12,shoes,facebook,False,False
EVT200756,CUST1300,SESS101572,2024-07-02 16:36:27.812774,category,purchase,4,shoes,organic_search,False,False
EVT200757,CUST1178,SESS103349,2024-11-12 00:33:58.217798,category,view_page,14,,google_ads,False,False
EVT200758,CUST1432,SESS101408,2024-10-23 01:00:41.330140,product,add_to_cart,2,,email,True,False
EVT200759,CUST1316,SESS100325,2025-03-31 14:32:42.353654,category,view_page,1,,facebook,False,False
EVT200760,CUST1416,SESS100554,2024-05-19 13:13:18.059289,search_results,add_to_cart,7,coffee mug,instagram,True,False
EVT200761,CUST1470,SESS104577,2025-09-22 09:02:25.372734,cart,purchase,12,,facebook,False,False
EVT200762,CUST1344,SESS102456,2025-04-07 00:46:44.497588,search_results,click_product,7,shoes,instagram,False,False
EVT200763,CUST1160,SESS101026,2024-10-29 08:12:56.336459,category,purchase,12,,direct,False,False
EVT200764,CUST1122,SESS102971,2024-09-16 11:24:59.238403,cart,view_page,9,,instagram,False,False
EVT200765,CUST1059,SESS102380,2024-01-07 16:33:02.646447,home,click_product,2,,direct,False,False
EVT200766,CUST1191,SESS102006,2024-11-23 18:37:37.863755,product,add_to_cart,9,,direct,True,False
EVT200767,CUST1261,SESS102689,2024-01-20 13:04:37.665449,product,view_page,1,shoes,google_ads,False,False
EVT200768,CUST1214,SESS101537,2024-05-03 13:33:04.312542,product,purchase,10,,email,False,False
EVT200769,CUST1294,SESS101847,2025-04-26 17:38:57.525813,cart,add_to_cart,9,,facebook,True,False
