campaign_id,channel,campaign_type,start_date,end_date,promo_code,ad_spend,impressions,clicks,conversions,revenue,ctr,conversion_rate
CAMP3453,google_ads,seasonal_sale,2025-01-18,2025-06-05,SUMMER15,330.4,43445,1791,212,12474.81,0.0412,0.1184
CAMP3454,facebook,new_arrival,2024-07-06,2024-12-18,WELCOME10,364.34,6812,222,24,1031.97,0.0326,0.1081
CAMP3455,google_ads,retargeting,2025-01-10,2025-04-25,,208.47,7652,519,75,8382.92,0.0678,0.1445
CAMP3456,facebook,seasonal_sale,2025-05-13,2025-03-31,BF2025,71.9,20831,1620,170,5111.18,0.0778,0.1049
CAMP3457,in_app,brand_awareness,2025-03-29,2025-02-08,WELCOME10,379.61,13135,437,53,4677.2,0.0333,0.1213
CAMP3458,in_app,brand_awareness,2024-07-21,2025-02-12,WELCOME10,278.7,8816,547,29,919.66,0.062,0.053
CAMP3459,in_app,seasonal_sale,2025-06-02,2024-12-30,,393.54,25884,1419,186,10817.76,0.0548,0.1311
CAMP3460,facebook,brand_awareness,2025-09-22,2025-03-30,WELCOME10,416.05,1455,109,5,689.2,0.0749,0.0459
CAMP3461,facebook,new_arrival,2025-06-03,2024-09-27,,185.12,5508,174,24,3463.37,0.0316,0.1379
CAMP3462,email,new_arrival,2025-05-22,2024-07-19,,457.18,20191,292,34,2522.96,0.0145,0.1164
CAMP3463,email,brand_awareness,2025-09-03,2025-01-03,WELCOME10,370.96,27333,1092,137,17524.75,0.04,0.1255
CAMP3464,instagram,brand_awareness,2024-05-02,2024-04-13,SUMMER15,109.38,49763,2004,266,7270.81,0.0403,0.1327
CAMP3465,in_app,brand_awareness,2024-07-11,2024-11-21,,301.17,6471,477,37,2972.51,0.0737,0.0776
CAMP3466,instagram,new_arrival,2025-05-04,2024-07-26,,449.37,33977,2472,184,11274.43,0.0728,0.0744
CAMP3467,facebook,retargeting,2024-06-05,2025-08-24,BF2025,495.18,15837,324,16,1496.03,0.0205,0.0494
CAMP3468,in_app,seasonal_sale,2024-09-05,2024-12-18,,330.34,34855,2397,347,32007.23,0.0688,0.1448
CAMP3469,google_ads,brand_awareness,2024-10-15,2024-05-24,,350.07,10589,816,71,2650.02,0.0771,0.087
CAMP3470,facebook,seasonal_sale,2025-08-16,2024-08-22,WELCOME10,85.48,34453,2459,138,20347.99,0.0714,0.0561
CAMP3471,instagram,brand_awareness,2024-03-03,2025-08-23,,124.78,40071,1740,220,32954.73,0.0434,0.1264
CAMP3472,in_app,seasonal_sale,2024-11-22,2025-02-07,WELCOME10,83.19,24386,776,15,1763.75,0.0318,0.0193
CAMP3473,google_ads,seasonal_sale,2025-02-11,2025-03-06,,310.33,28061,1495,183,5121.41,0.0533,0.1224
CAMP3474,google_ads,seasonal_sale,2025-10-08,2025-06-01,,325.7,22140,1620,193,18113.02,0.0732,0.1191
CAMP3475,email,retargeting,2024-08-29,2024-01-19,,345.46,21197,1678,122,14775.28,0.0792,0.0727
CAMP3476,instagram,retargeting,2024-08-04,2025-06-06,,83.28,24181,1899,44,3131.95,0.0785,0.0232
CAMP3477,in_app,brand_awareness,2024-11-25,2024-10-19,WELCOME10,427.82,37251,578,21,2550.56,0.0155,0.0363
CAMP3478,email,seasonal_sale,2025-10-12,2025-05-07,,411.57,12173,284,8,520.03,0.0233,0.0282
CAMP3479,facebook,brand_awareness,2025-10-14,2024-01-30,,106.37,38010,839,48,5218.16,0.0221,0.0572
CAMP3480,in_app,brand_awareness,2025-08-06,2024-07-27,WELCOME10,287.81,20549,642,23,1642.65,0.0312,0.0358
CAMP3481,email,retargeting,2025-02-23,2024-12-20,SUMMER15,52.15,23365,368,11,1398.73,0.0158,0.0299
CAMP3482,google_ads,seasonal_sale,2024-11-13,2025-03-09,,364.81,9595,292,48,5046.48,0.0304,0.1644
CAMP3483,in_app,seasonal_sale,2025-06-12,2024-08-26,FREESHIP,60.98,25335,1426,65,5404.28,0.0563,0.0456
CAMP3484,google_ads,retargeting,2024-12-06,2025-06-17,BF2025,448.03,36974,2824,103,14832.0,0.0764,0.0365
CAMP3485,in_app,retargeting,2025-03-21,2025-09-01,WELCOME10,154.45,14097,222,10,603.27,0.0157,0.045
CAMP3486,google_ads,new_arrival,2024-08-28,2024-09-01,,471.55,20946,607,50,5372.47,0.029,0.0824
CAMP3487,facebook,retargeting,2024-07-26,2024-03-21,WELCOME10,437.37,23707,475,83,9489.71,0.02,0.1747
CAMP3488,email,new_arrival,2025-04-17,2024-04-12,WELCOME10,387.21,29698,2225,90,3154.52,0.0749,0.0404
CAMP3489,google_ads,retargeting,2025-09-03,2024-07-14,,464.97,7826,276,9,299.58,0.0353,0.0326
CAMP3490,in_app,new_arrival,2024-03-17,2025-07-04,,188.51,17917,977,129,17092.03,0.0545,0.132
CAMP3491,google_ads,seasonal_sale,2025-05-21,2025-05-11,,463.19,10740,372,38,4901.75,0.0346,0.1022
CAMP3492,google_ads,retargeting,2024-07-23,2025-02-17,SUMMER15,298.52,6278,347,16,1971.51,0.0553,0.0461
CAMP3493,instagram,retargeting,2024-10-20,2025-11-05,BF2025,57.93,31905,2232,223,21893.63,0.07,0.0999
CAMP3494,instagram,retargeting,2024-01-25,2024-05-11,WELCOME10,482.47,8236,191,26,1091.15,0.0232,0.1361
CAMP3495,google_ads,seasonal_sale,2025-03-17,2025-09-23,,482.69,25902,1855,114,12074.03,0.0716,0.0615
CAMP3496,email,brand_awareness,2024-05-12,2025-03-05,SUMMER15,433.64,1207,30,1,73.86,0.0249,0.0333
CAMP3497,email,new_arrival,2024-10-24,2024-07-21,,416.26,46772,529,33,1714.45,0.0113,0.0624
CAMP3498,instagram,new_arrival,2024-02-28,2025-10-17,,446.21,22199,600,43,6040.83,0.027,0.0717
CAMP3499,in_app,brand_awareness,2024-05-26,2025-11-03,,473.74,18912,840,112,7173.08,0.0444,0.1333
CAMP3500,facebook,new_arrival,2024-07-24,2024-02-07,BF2025,169.07,36229,944,96,11508.51,0.0261,0.1017
CAMP3501,email,retargeting,2025-08-20,2024-04-18,SUMMER15,331.82,8054,264,38,1494.95,0.0328,0.1439
CAMP3502,instagram,retargeting,2025-01-18,2025-02-26,SUMMER15,258.28,27582,1676,44,4075.92,0.0608,0.0263
CAMP3503,facebook,seasonal_sale,2024-08-14,2024-12-29,WELCOME10,325.57,26824,1656,58,1434.24,0.0617,0.035
CAMP3504,in_app,brand_awareness,2025-01-11,2024-03-11,WELCOME10,119.4,20531,977,148,7251.56,0.0476,0.1515
CAMP3505,email,new_arrival,2024-12-01,2025-05-21,,448.13,4592,167,26,1180.65,0.0364,0.1557
CAMP3506,in_app,retargeting,2024-12-21,2025-03-04,,490.61,28156,1722,218,28210.81,0.0612,0.1266
CAMP3507,email,seasonal_sale,2025-05-27,2024-02-02,,283.85,43850,1169,38,4293.33,0.0267,0.0325
CAMP3508,in_app,brand_awareness,2024-12-08,2025-01-19,,406.27,6690,165,3,314.37,0.0247,0.0182
CAMP3509,google_ads,new_arrival,2025-09-17,2024-09-07,WELCOME10,306.3,42476,911,127,12158.51,0.0214,0.1394
CAMP3510,instagram,brand_awareness,2024-12-21,2024-07-10,,247.62,44215,3345,168,12856.3,0.0757,0.0502
CAMP3511,instagram,seasonal_sale,2024-12-29,2024-06-15,,73.49,9679,139,15,2060.78,0.0144,0.1079
CAMP3512,instagram,brand_awareness,2025-08-26,2025-01-13,,470.65,27690,868,32,855.8,0.0313,0.0369
CAMP3513,google_ads,seasonal_sale,2024-04-09,2024-11-22,,357.24,49329,1614,146,14986.02,0.0327,0.0905
CAMP3514,in_app,seasonal_sale,2025-02-17,2025-04-07,,117.28,33031,2116,305,7075.63,0.0641,0.1441
CAMP3515,in_app,retargeting,2024-08-31,2025-03-18,SUMMER15,182.68,33875,447,21,2106.91,0.0132,0.047
CAMP3516,in_app,retargeting,2024-06-01,2025-01-14,,162.52,40932,1762,147,15074.6,0.043,0.0834
CAMP3517,email,retargeting,2025-06-02,2024-02-06,WELCOME10,433.73,22323,1239,128,15182.92,0.0555,0.1033
CAMP3518,instagram,brand_awareness,2025-03-26,2024-11-09,,102.41,21802,757,88,9482.58,0.0347,0.1162
CAMP3519,facebook,retargeting,2024-02-16,2024-04-07,SUMMER15,107.78,20480,1331,141,16350.07,0.065,0.1059
CAMP3520,email,seasonal_sale,2024-06-24,2024-01-26,,150.15,10256,236,8,671.17,0.023,0.0339
CAMP3521,email,seasonal_sale,2025-09-05,2024-09-18,,485.09,19693,1301,79,7980.83,0.0661,0.0607
CAMP3522,facebook,retargeting,2024-07-27,2025-01-06,SUMMER15,353.89,2332,78,4,417.43,0.0334,0.0513
CAMP3523,facebook,brand_awareness,2024-05-26,2024-07-15,,133.78,15722,222,20,2737.27,0.0141,0.0901
CAMP3524,email,seasonal_sale,2024-08-26,2025-09-06,,325.98,31148,2168,222,9616.32,0.0696,0.1024
CAMP3525,email,brand_awareness,2024-04-29,2024-10-30,,475.68,21885,495,49,5632.82,0.0226,0.099
CAMP3526,in_app,brand_awareness,2024-10-05,2024-08-11,,198.82,14999,1034,139,4127.17,0.0689,0.1344
CAMP3527,email,retargeting,2024-11-19,2025-04-20,BF2025,332.7,6117,404,28,1029.67,0.066,0.0693
CAMP3528,instagram,new_arrival,2024-01-21,2025-08-13,WELCOME10,367.63,47261,3630,94,9906.98,0.0768,0.0259
CAMP3529,facebook,brand_awareness,2024-07-02,2025-08-17,,484.92,27474,1834,59,7341.41,0.0668,0.0322
CAMP3530,facebook,seasonal_sale,2024-06-21,2025-06-25,,197.23,3671,76,5,605.88,0.0207,0.0658
CAMP3531,facebook,seasonal_sale,2024-06-17,2024-08-13,SUMMER15,499.86,43497,3425,472,34519.11,0.0787,0.1378
CAMP3532,instagram,seasonal_sale,2024-06-25,2024-10-23,FREESHIP,76.79,23922,688,83,2366.64,0.0288,0.1206
CAMP3533,email,seasonal_sale,2024-12-19,2024-08-31,SUMMER15,52.78,19669,613,77,7779.31,0.0312,0.1256
CAMP3534,instagram,new_arrival,2025-02-13,2024-06-05,,277.44,48797,876,91,12340.22,0.018,0.1039
CAMP3535,google_ads,brand_awareness,2024-08-13,2025-04-22,WELCOME10,134.26,47157,1209,149,15923.49,0.0256,0.1232
CAMP3536,email,retargeting,2024-07-11,2025-08-09,,59.48,31564,398,8,703.44,0.0126,0.0201
CAMP3537,facebook,brand_awareness,2025-02-07,2024-03-30,,328.72,45471,2142,316,29606.9,0.0471,0.1475
CAMP3538,email,seasonal_sale,2024-06-12,2025-01-23,,375.67,20305,1085,66,7075.99,0.0534,0.0608
CAMP3539,email,retargeting,2025-01-29,2024-08-01,SUMMER15,155.36,36022,1492,140,18407.22,0.0414,0.0938
CAMP3540,email,new_arrival,2024-07-23,2024-02-07,BF2025,154.34,24154,405,46,3760.02,0.0168,0.1136
CAMP3541,google_ads,brand_awareness,2025-01-02,2025-10-26,,221.46,33281,1999,127,4942.69,0.0601,0.0635
CAMP3542,google_ads,retargeting,2025-03-16,2025-08-18,FREESHIP,285.93,47489,1645,206,13572.23,0.0346,0.1252
CAMP3543,email,new_arrival,2024-03-19,2024-03-19,,267.95,38109,2231,215,4946.94,0.0585,0.0964
CAMP3544,instagram,retargeting,2024-11-29,2025-07-12,,289.89,7696,88,5,255.71,0.0114,0.0568
CAMP3545,instagram,brand_awareness,2024-08-28,2024-05-28,,374.26,21581,535,44,3763.32,0.0248,0.0822
CAMP3546,instagram,seasonal_sale,2025-05-03,2025-03-24,BF2025,69.3,21709,1144,163,9723.82,0.0527,0.1425
CAMP3547,email,new_arrival,2024-10-26,2025-07-24,WELCOME10,81.26,3910,138,16,2225.27,0.0353,0.1159
CAMP3548,email,seasonal_sale,2024-08-07,2025-04-07,BF2025,428.19,21837,850,119,4529.01,0.0389,0.14
CAMP3549,instagram,seasonal_sale,2024-01-25,2024-03-17,SUMMER15,113.25,12580,562,12,1221.99,0.0447,0.0214
CAMP3550,google_ads,retargeting,2025-10-08,2024-09-23,,431.46,41065,782,72,4158.06,0.019,0.0921
CAMP3551,in_app,new_arrival,2025-09-08,2025-05-31,,105.27,25814,549,91,5693.05,0.0213,0.1658
CAMP3552,facebook,brand_awareness,2024-12-08,2024-01-15,,270.6,41966,936,111,16115.69,0.0223,0.1186
CAMP3553,facebook,seasonal_sale,2025-04-30,2024-09-16,,101.87,40666,1796,211,17919.3,0.0442,0.1175
CAMP3554,instagram,brand_awareness,2025-09-11,2025-09-03,FREESHIP,441.44,21635,437,54,2079.47,0.0202,0.1236
CAMP3555,in_app,retargeting,2025-03-26,2024-11-21,,190.73,37232,2578,55,7556.3,0.0692,0.0213
CAMP3556,email,retargeting,2024-03-09,2024-04-23,,353.52,49016,2600,83,2614.33,0.053,0.0319
CAMP3557,google_ads,brand_awareness,2025-07-28,2024-08-06,,59.81,18280,593,42,3722.42,0.0324,0.0708
CAMP3558,google_ads,seasonal_sale,2025-01-13,2024-01-14,,119.67,47816,2858,391,17765.22,0.0598,0.1368
CAMP3559,google_ads,new_arrival,2024-06-03,2024-05-03,,243.44,6208,194,27,576.47,0.0312,0.1392
CAMP3560,instagram,retargeting,2024-01-24,2024-11-24,,178.57,34339,809,24,1934.38,0.0236,0.0297
CAMP3561,instagram,brand_awareness,2024-03-18,2024-08-23,,215.7,28251,437,67,9956.38,0.0155,0.1533
CAMP3562,email,brand_awareness,2024-11-30,2024-04-18,WELCOME10,170.76,32061,988,65,5391.38,0.0308,0.0658
CAMP3563,in_app,retargeting,2024-02-05,2024-05-08,WELCOME10,192.83,14518,1013,105,3388.94,0.0698,0.1037
CAMP3564,email,brand_awareness,2024-08-14,2024-09-25,SUMMER15,342.1,38361,496,54,4236.0,0.0129,0.1089
CAMP3565,facebook,seasonal_sale,2025-06-10,2025-02-23,,318.56,33235,1877,191,6308.06,0.0565,0.1018
CAMP3566,instagram,new_arrival,2025-04-14,2025-02-12,WELCOME10,336.64,16980,903,108,9420.33,0.0532,0.1196
CAMP3567,email,new_arrival,2025-03-01,2024-02-07,,464.95,1765,53,9,301.48,0.03,0.1698
CAMP3568,email,seasonal_sale,2024-04-23,2025-11-09,,446.15,28857,1410,159,8658.36,0.0489,0.1128
CAMP3569,facebook,seasonal_sale,2025-06-25,2025-04-23,SUMMER15,491.99,2468,25,4,357.01,0.0101,0.16
CAMP3570,instagram,retargeting,2025-09-16,2025-03-06,,158.42,37738,840,88,8611.23,0.0223,0.1048
CAMP3571,in_app,brand_awareness,2024-03-17,2025-08-22,WELCOME10,212.73,32811,998,68,10012.17,0.0304,0.0681
CAMP3572,email,retargeting,2024-12-27,2025-04-17,,254.68,6357,214,18,1973.15,0.0337,0.0841
CAMP3573,instagram,new_arrival,2025-07-04,2024-02-01,BF2025,269.3,20685,316,49,3772.0,0.0153,0.1551
CAMP3574,email,retargeting,2024-10-04,2024-11-15,,350.4,32833,2414,311,45589.26,0.0735,0.1288
CAMP3575,email,brand_awareness,2025-10-30,2025-03-18,SUMMER15,93.82,21604,435,60,4850.41,0.0201,0.1379
CAMP3576,facebook,retargeting,2025-10-13,2024-09-15,FREESHIP,70.57,10595,366,19,2576.85,0.0345,0.0519
CAMP3577,google_ads,seasonal_sale,2025-03-03,2024-08-29,WELCOME10,172.19,44779,1761,228,15734.87,0.0393,0.1295
CAMP3578,email,brand_awareness,2025-08-08,2024-12-02,,255.92,2240,68,5,318.73,0.0304,0.0735
CAMP3579,instagram,retargeting,2024-08-30,2025-09-08,WELCOME10,422.04,24371,536,78,10461.04,0.022,0.1455
CAMP3580,email,seasonal_sale,2024-08-26,2024-06-25,,81.73,48369,911,123,7519.48,0.0188,0.135
CAMP3581,instagram,brand_awareness,2024-08-31,2024-05-09,WELCOME10,178.11,5224,73,14,1714.01,0.014,0.1918
CAMP3582,email,seasonal_sale,2025-06-12,2025-05-16,,353.75,41898,616,43,4171.87,0.0147,0.0698
CAMP3583,in_app,new_arrival,2025-07-02,2024-05-06,FREESHIP,477.78,27574,1849,91,2291.67,0.0671,0.0492
CAMP3584,facebook,new_arrival,2024-02-17,2024-08-02,WELCOME10,142.52,40558,3231,85,7117.77,0.0797,0.0263
CAMP3585,email,seasonal_sale,2025-05-30,2025-05-09,BF2025,229.63,47500,2157,145,4095.49,0.0454,0.0672
CAMP3586,email,seasonal_sale,2025-09-27,2025-02-11,SUMMER15,73.54,21141,1043,139,17797.61,0.0493,0.1333
CAMP3587,email,retargeting,2025-08-05,2024-10-04,,64.45,7639,447,39,4500.81,0.0585,0.0872
CAMP3588,in_app,retargeting,2024-07-24,2024-08-31,,172.32,11558,354,23,2905.74,0.0306,0.065
CAMP3589,in_app,brand_awareness,2025-04-03,2025-09-24,SUMMER15,259.81,11615,852,87,2728.49,0.0734,0.1021
CAMP3590,email,brand_awareness,2024-05-06,2024-08-25,WELCOME10,345.04,11178,716,44,3305.94,0.0641,0.0615
CAMP3591,email,seasonal_sale,2025-02-21,2024-07-28,WELCOME10,412.67,3877,291,15,1113.75,0.0751,0.0515
CAMP3592,instagram,brand_awareness,2024-01-08,2025-04-12,,454.81,49581,1929,192,14654.08,0.0389,0.0995
CAMP3593,facebook,seasonal_sale,2024-10-24,2025-07-03,SUMMER15,344.45,17468,1071,39,5039.5,0.0613,0.0364
CAMP3594,facebook,seasonal_sale,2025-07-24,2025-03-28,FREESHIP,315.51,28796,371,13,585.96,0.0129,0.035
CAMP3595,email,brand_awareness,2024-03-20,2025-03-16,SUMMER15,447.24,9846,356,13,1639.22,0.0362,0.0365
CAMP3596,instagram,retargeting,2025-07-03,2025-02-07,,75.78,47075,1682,169,4753.06,0.0357,0.1005
CAMP3597,email,new_arrival,2025-02-09,2024-09-21,,347.94,31056,1085,120,11257.88,0.0349,0.1106
CAMP3598,instagram,seasonal_sale,2024-07-23,2025-08-12,SUMMER15,321.72,41702,2873,364,33043.53,0.0689,0.1267
CAMP3599,google_ads,brand_awareness,2024-08-21,2025-07-12,BF2025,478.28,25618,1733,151,14995.97,0.0676,0.0871
CAMP3600,instagram,seasonal_sale,2025-05-03,2025-03-03,BF2025,243.75,38344,2459,148,7999.12,0.0641,0.0602
CAMP3601,google_ads,brand_awareness,2024-06-21,2025-09-08,WELCOME10,488.92,24581,835,102,6917.24,0.034,0.1222
CAMP3602,instagram,seasonal_sale,2025-07-14,2024-07-02,WELCOME10,494.08,34691,1312,112,8149.92,0.0378,0.0854
CAMP3603,facebook,seasonal_sale,2025-02-05,2024-11-07,BF2025,272.34,8375,668,72,9627.45,0.0798,0.1078
CAMP3604,google_ads,seasonal_sale,2025-10-08,2025-10-16,BF2025,304.31,21354,1568,50,4998.64,0.0734,0.0319
CAMP3605,email,new_arrival,2025-07-29,2024-11-23,WELCOME10,216.73,30893,2409,258,29145.64,0.078,0.1071
CAMP3606,facebook,brand_awareness,2024-11-18,2024-08-15,WELCOME10,362.81,37215,1189,43,4167.24,0.0319,0.0362
CAMP3607,facebook,retargeting,2024-02-07,2025-02-13,SUMMER15,385.41,32376,1212,206,7955.63,0.0374,0.17
CAMP3608,google_ads,brand_awareness,2025-02-10,2025-02-20,WELCOME10,458.16,9524,302,22,3053.01,0.0317,0.0728
CAMP3609,email,new_arrival,2024-07-13,2024-01-24,WELCOME10,354.6,28639,1476,78,3241.05,0.0515,0.0528
CAMP3610,email,new_arrival,2024-07-23,2025-09-17,WELCOME10,377.32,7189,509,31,1423.42,0.0708,0.0609
CAMP3611,email,new_arrival,2024-07-04,2025-11-05,,462.03,4630,126,12,1199.43,0.0272,0.0952
CAMP3612,facebook,brand_awareness,2025-09-11,2025-08-25,,343.11,36878,1411,46,4195.15,0.0383,0.0326
CAMP3613,instagram,new_arrival,2024-08-17,2025-09-06,WELCOME10,237.1,27728,1527,185,20373.55,0.0551,0.1212
CAMP3614,in_app,seasonal_sale,2024-06-23,2025-02-19,SUMMER15,182.42,3923,252,19,866.51,0.0642,0.0754
CAMP3615,google_ads,seasonal_sale,2025-08-14,2025-04-08,SUMMER15,194.6,20229,486,42,5899.66,0.024,0.0864
CAMP3616,in_app,new_arrival,2025-09-13,2025-07-03,BF2025,282.07,10392,233,36,906.17,0.0224,0.1545
CAMP3617,instagram,retargeting,2024-03-02,2025-10-12,SUMMER15,173.36,42313,2241,195,5275.74,0.053,0.087
CAMP3618,in_app,seasonal_sale,2024-09-17,2024-10-07,WELCOME10,353.89,48313,2395,213,12280.06,0.0496,0.0889
CAMP3619,google_ads,brand_awareness,2024-03-01,2024-12-14,SUMMER15,307.18,35925,2566,60,7388.78,0.0714,0.0234
CAMP3620,in_app,brand_awareness,2025-02-04,2024-07-07,WELCOME10,435.94,7140,464,41,1612.75,0.065,0.0884
CAMP3621,facebook,new_arrival,2025-01-16,2025-03-31,,133.23,2188,37,5,344.54,0.0169,0.1351
CAMP3622,google_ads,retargeting,2024-09-02,2024-12-11,BF2025,224.31,15068,1166,120,15085.06,0.0774,0.1029
CAMP3623,email,seasonal_sale,2025-05-03,2025-08-25,BF2025,202.78,25002,1887,254,23611.79,0.0755,0.1346
CAMP3624,google_ads,new_arrival,2024-01-16,2024-04-04,FREESHIP,252.13,40959,2623,76,3004.88,0.064,0.029
CAMP3625,instagram,new_arrival,2024-02-16,2024-08-08,,381.23,17975,598,71,8927.02,0.0333,0.1187
CAMP3626,facebook,brand_awareness,2024-01-03,2025-06-09,,139.65,15260,585,14,1437.49,0.0383,0.0239
CAMP3627,in_app,new_arrival,2025-03-25,2024-10-04,,331.45,33601,430,45,2632.05,0.0128,0.1047
CAMP3628,in_app,seasonal_sale,2024-12-06,2025-09-05,WELCOME10,299.36,8195,330,25,3545.15,0.0403,0.0758
CAMP3629,google_ads,brand_awareness,2025-03-26,2025-06-10,,347.52,7614,533,46,1564.77,0.07,0.0863
CAMP3630,email,seasonal_sale,2024-06-03,2024-12-30,BF2025,234.42,15022,488,68,2787.3,0.0325,0.1393
CAMP3631,email,brand_awareness,2025-05-27,2024-09-29,,133.66,26943,1738,164,10745.55,0.0645,0.0944
CAMP3632,facebook,retargeting,2024-03-02,2024-07-31,,181.89,30924,1421,90,2690.99,0.046,0.0633
CAMP3633,in_app,new_arrival,2025-06-26,2025-04-02,WELCOME10,318.56,44393,652,84,8677.93,0.0147,0.1288
CAMP3634,email,retargeting,2024-10-30,2024-05-23,,495.38,15255,1179,76,7340.76,0.0773,0.0645
CAMP3635,instagram,new_arrival,2025-08-14,2024-06-16,,58.6,34747,1305,116,4516.51,0.0376,0.0889
CAMP3636,email,new_arrival,2025-04-08,2024-04-04,,476.18,29914,1924,132,16399.79,0.0643,0.0686
CAMP3637,in_app,brand_awareness,2024-08-04,2024-09-09,WELCOME10,65.29,28875,628,59,2099.33,0.0217,0.0939
CAMP3638,in_app,new_arrival,2025-07-20,2025-02-17,SUMMER15,279.13,35808,1359,76,3615.85,0.038,0.0559
CAMP3639,facebook,retargeting,2024-12-19,2024-06-07,,410.18,4592,152,10,200.45,0.0331,0.0658
CAMP3640,instagram,brand_awareness,2025-08-11,2024-03-25,,239.29,28865,2347,131,7728.53,0.0813,0.0558
CAMP3641,instagram,new_arrival,2024-07-17,2024-06-26,WELCOME10,361.6,37890,1464,157,3676.58,0.0386,0.1072
CAMP3642,instagram,seasonal_sale,2024-01-02,2025-03-03,,308.27,41016,1901,98,11439.11,0.0463,0.0516
CAMP3643,in_app,seasonal_sale,2024-06-29,2024-02-26,FREESHIP,356.61,26672,1617,113,13945.88,0.0606,0.0699
CAMP3644,in_app,brand_awareness,2024-01-20,2025-06-21,SUMMER15,365.63,18862,420,58,6658.47,0.0223,0.1381
CAMP3645,email,retargeting,2024-11-21,2025-04-02,,272.72,24475,287,34,3536.31,0.0117,0.1185
CAMP3646,google_ads,seasonal_sale,2025-08-25,2024-12-11,WELCOME10,79.04,37002,389,51,4713.95,0.0105,0.1311
CAMP3647,email,retargeting,2024-03-18,2024-07-13,,436.88,45869,578,13,466.9,0.0126,0.0225
CAMP3648,facebook,new_arrival,2024-03-26,2024-08-29,WELCOME10,180.31,15202,559,39,3354.94,0.0368,0.0698
CAMP3649,instagram,retargeting,2025-07-06,2024-03-18,,460.57,25797,309,7,735.37,0.012,0.0227
CAMP3650,facebook,new_arrival,2024-02-12,2024-11-28,,322.78,18593,1149,31,2388.31,0.0618,0.027
CAMP3651,google_ads,brand_awareness,2025-10-12,2024-03-05,,248.98,27981,636,70,2080.98,0.0227,0.1101
CAMP3652,in_app,retargeting,2024-09-30,2025-01-11,,89.53,24214,1274,144,13738.51,0.0526,0.113
CAMP3653,google_ads,seasonal_sale,2024-10-14,2025-08-25,,344.07,2210,57,5,143.92,0.0258,0.0877
CAMP3654,in_app,retargeting,2024-01-04,2024-10-31,BF2025,385.09,41428,2176,79,8785.82,0.0525,0.0363
CAMP3655,google_ads,new_arrival,2024-07-19,2025-02-22,,430.53,48515,520,62,3820.97,0.0107,0.1192
CAMP3656,in_app,seasonal_sale,2025-07-19,2024-12-17,WELCOME10,234.86,49469,2288,314,28865.56,0.0463,0.1372
CAMP3657,email,brand_awareness,2024-05-14,2025-07-14,WELCOME10,384.72,43145,1198,121,14863.86,0.0278,0.101
CAMP3658,in_app,brand_awareness,2024-06-27,2025-11-02,BF2025,292.1,25195,357,5,734.71,0.0142,0.014
CAMP3659,google_ads,retargeting,2025-03-17,2024-05-06,SUMMER15,288.53,19132,1040,68,5096.73,0.0544,0.0654
CAMP3660,google_ads,seasonal_sale,2024-03-02,2025-09-24,,465.96,22521,923,30,3733.38,0.041,0.0325
CAMP3661,google_ads,new_arrival,2025-04-16,2025-09-15,SUMMER15,366.47,14377,547,47,3007.17,0.038,0.0859
CAMP3662,email,seasonal_sale,2024-10-04,2025-01-16,WELCOME10,116.91,3489,199,16,1548.4,0.057,0.0804
CAMP3663,instagram,brand_awareness,2024-07-13,2024-07-16,,160.94,37855,2871,219,11407.32,0.0758,0.0763
CAMP3664,in_app,retargeting,2024-10-20,2025-03-29,,170.06,35157,1128,66,2770.83,0.0321,0.0585
CAMP3665,google_ads,retargeting,2025-04-28,2025-09-20,,259.49,33383,1468,195,26217.24,0.044,0.1328
CAMP3666,google_ads,retargeting,2025-05-27,2025-02-17,BF2025,249.82,16876,1191,123,18134.97,0.0706,0.1033
CAMP3667,in_app,new_arrival,2025-05-07,2025-05-24,,264.86,27592,1502,173,14582.43,0.0544,0.1152
CAMP3668,facebook,retargeting,2024-11-04,2024-07-09,,220.0,27409,841,68,3354.13,0.0307,0.0809
CAMP3669,in_app,seasonal_sale,2025-05-29,2024-09-18,,278.5,27822,1865,192,27723.44,0.067,0.1029
CAMP3670,facebook,new_arrival,2024-06-08,2025-08-09,,175.82,26397,478,75,10827.46,0.0181,0.1569
CAMP3671,facebook,new_arrival,2024-11-19,2024-06-18,,496.74,40013,2063,279,19624.22,0.0516,0.1352
CAMP3672,facebook,retargeting,2025-10-05,2025-02-23,,121.9,42970,3452,135,7270.4,0.0803,0.0391
CAMP3673,instagram,retargeting,2024-07-07,2025-08-18,SUMMER15,390.08,43130,3022,300,25903.11,0.0701,0.0993
CAMP3674,email,brand_awareness,2024-09-27,2024-07-15,WELCOME10,375.95,25887,769,69,2035.98,0.0297,0.0897
CAMP3675,in_app,seasonal_sale,2024-01-12,2024-12-07,SUMMER15,458.96,8811,268,27,3933.04,0.0304,0.1007
CAMP3676,google_ads,new_arrival,2025-10-27,2025-09-03,SUMMER15,326.58,12905,417,36,4524.53,0.0323,0.0863
CAMP3677,facebook,retargeting,2024-03-07,2025-04-20,,225.01,17734,170,7,243.06,0.0096,0.0412
CAMP3678,in_app,new_arrival,2025-05-15,2024-07-18,BF2025,100.41,43187,871,84,10370.93,0.0202,0.0964
CAMP3679,facebook,seasonal_sale,2024-08-29,2025-05-17,,78.08,2381,164,7,907.41,0.0689,0.0427
