customer_id,name,location,device_type,signup_date,avg_session_time_min,wishlist_items_count,total_orders,total_quantity,total_spend,avg_order_value,monetary_value,recency_days,orders_per_active_day,top_product_id
CUST1332,Customer 332,"Berlin, Germany",mobile,2025-06-19 20:08:27,0.0,4.0,6.0,15.0,3403.7799999999997,567.2966666666666,3403.7799999999997,78.0,0.037037037037037035,SKU10140
CUST1333,Customer 333,"Sydney, Australia",tablet,2024-05-13 21:40:16,0.0,8.0,8.0,22.0,6354.66,794.3325,6354.66,30.0,0.029197080291970802,SKU10154
CUST1334,Customer 334,"Sydney, Australia",mobile,2026-01-20 14:44:02,0.0,1.0,7.0,18.0,3953.67,564.8100000000001,3953.67,100.0,0.025925925925925925,SKU10070
CUST1335,Customer 335,"Toronto, Canada",mobile,2025-10-04 17:24:37,0.0,2.0,4.0,13.0,2825.08,706.27,2825.08,102.0,0.0196078431372549,SKU10052
CUST1338,Customer 338,"Tokyo, Japan",,2025-01-04 20:38:25,0.0,10.0,5.0,13.0,2148.69,429.738,2148.69,95.0,0.018115942028985508,SKU10071
CUST1339,Customer 339,,desktop,2025-11-14 02:50:35,0.0,4.0,11.0,29.0,5878.650000000001,534.4227272727273,5878.650000000001,58.0,0.04365079365079365,SKU10033
CUST1340,Customer 340,"Houston, USA",mobile,2025-04-01 20:16:46,0.0,4.0,10.0,32.0,9145.55,914.555,9145.55,31.0,0.03125,SKU10072
CUST1341,Customer 341,"Dubai, UAE",tablet,2025-11-04 13:50:44,0.0,5.0,11.0,40.0,9542.24,867.4763636363637,9542.24,6.0,0.03206997084548105,SKU10058
CUST1342,Customer 342,"Toronto, Canada",mobile,2025-06-25 03:55:38,0.0,4.0,7.0,30.0,9469.57,1352.7957142857142,9469.57,151.0,0.03255813953488372,SKU10017
CUST1343,,"Tokyo, Japan",,2024-07-01 09:57:48,0.0,7.0,6.0,12.0,3269.96,544.9933333333333,3269.96,75.0,0.026905829596412557,SKU10029
CUST1344,Customer 344,"Dubai, UAE",desktop,2025-09-14 18:46:52,0.0,10.0,5.0,16.0,5518.43,1103.6860000000001,5518.43,0.0,0.02717391304347826,SKU10127
CUST1345,Customer 345,"Dubai, UAE",,2024-12-03 10:59:42,0.0,6.0,11.0,36.0,8458.34,768.94,8458.34,12.0,0.03470031545741325,SKU10025
CUST1346,Customer 346,"SYDNEY, AUSTRALIA",mobile,2024-10-08 01:24:28,0.0,0.0,11.0,41.0,9326.82,847.8927272727273,9326.82,4.0,0.030303030303030304,SKU10122
CUST1347,CUSTOMER 347,"Houston, USA",tablet,2025-10-05 16:10:22,0.0,10.0,6.0,17.0,2497.59,416.26500000000004,2497.59,38.0,0.018691588785046728,SKU10180
CUST1349,Customer 349,"Mumbai, India",desktop,2024-06-17 07:56:18,0.0,8.0,9.0,26.0,4571.93,507.99222222222227,4571.93,11.0,0.02535211267605634,SKU10024
CUST1350,Customer 350,"Toronto, Canada",mobile,2025-04-10 21:05:15,0.0,10.0,12.0,39.0,7412.77,617.7308333333334,7412.77,42.0,0.03986710963455149,SKU10078
CUST1351,Customer 351,"Dubai, UAE",tablet,2024-10-31 03:07:09,0.0,8.0,7.0,26.0,6377.68,911.0971428571429,6377.68,59.0,0.025454545454545455,SKU10137
CUST1352,Customer 352,"Toronto, Canada",desktop,2025-10-03 08:28:27,0.0,9.0,13.0,47.0,9959.56,766.12,9959.56,28.0,0.040625,SKU10034
CUST1353,Customer 353,"São Paulo, Brazil",mobile,2025-02-21 18:43:17,0.0,9.0,8.0,26.0,7285.530000000001,910.6912500000001,7285.530000000001,137.0,0.04145077720207254,SKU10050
CUST1354,Customer 354,"Berlin, Germany",tablet,2024-08-19 07:21:56,0.0,6.0,7.0,23.0,5115.87,730.8385714285714,5115.87,15.0,0.031818181818181815,SKU10027
CUST1355,Customer 355,"Paris, France",mobile,2025-09-12 06:48:02,0.0,9.0,4.0,12.0,2743.13,685.7825,2743.13,26.0,0.02857142857142857,SKU10069
CUST1356,Customer 356,"Bangalore, India",tablet,2025-03-05 22:19:45,0.0,2.0,7.0,16.0,3393.75,484.82142857142856,3393.75,26.0,0.020527859237536656,SKU10055
CUST1357,customer 357,"Berlin, Germany",desktop,2024-10-18 21:48:33,0.0,6.0,6.0,15.0,2892.95,482.1583333333333,2892.95,88.0,0.021352313167259787,SKU10029
CUST1359,Customer 359,"Delhi, India",desktop,2025-02-18 20:14:41,0.0,5.0,10.0,37.0,4717.05,471.70500000000004,4717.05,38.0,0.03048780487804878,SKU10053
CUST1360,Customer 360,"Los Angeles, USA",desktop,2024-05-31 11:02:36,0.0,7.0,8.0,20.0,3233.17,404.14625,3233.17,61.0,0.02857142857142857,SKU10092
CUST1361,Customer 361,"Bangalore, India",desktop,2024-02-21 18:30:18,0.0,8.0,2.0,4.0,1242.33,621.165,1242.33,165.0,0.025974025974025976,SKU10175
CUST1362,,"London, UK",desktop,2025-09-05 03:38:37,0.0,4.0,6.0,11.0,2097.9700000000003,349.6616666666667,2097.9700000000003,109.0,0.027522935779816515,SKU10085
CUST1363,Customer 363,"Sydney, Australia",tablet,2024-10-15 17:25:01,0.0,0.0,9.0,27.0,6865.4800000000005,762.8311111111111,6865.4800000000005,8.0,0.024930747922437674,SKU10058
CUST1364,Customer 364,"Toronto, Canada",tablet,2025-09-02 15:44:05,0.0,9.0,6.0,14.0,4681.47,780.245,4681.47,59.0,0.02390438247011952,SKU10022
CUST1365,Customer 365,"Mumbai, India",mobile,2024-05-28 22:42:05,0.0,1.0,4.0,13.0,2239.04,559.76,2239.04,93.0,0.023391812865497075,SKU10084
CUST1366,Customer 366,"Chicago, USA",desktop,2024-03-12 16:51:07,0.0,2.0,8.0,33.0,6312.35,789.04375,6312.35,10.0,0.027972027972027972,SKU10002
CUST1367,Customer 367,"Sydney, Australia",tablet,2024-09-08 08:41:21,0.0,6.0,7.0,23.0,3962.44,566.0628571428572,3962.44,23.0,0.020527859237536656,SKU10158
CUST1368,Customer 368,"Tokyo, Japan",mobile,2024-09-27 07:28:37,0.0,8.0,3.0,12.0,3240.0,1080.0,3240.0,291.0,0.13636363636363635,SKU10168
CUST1369,Customer 369,"Bangalore, India",desktop,2024-05-02 08:00:43,0.0,10.0,12.0,34.0,7833.75,652.8125,7833.75,31.0,0.0425531914893617,SKU10014
CUST1370,Customer 370,"Sydney, Australia",mobile,2024-02-25 06:58:36,0.0,5.0,8.0,24.0,5387.42,673.4275,5387.42,19.0,0.02318840579710145,SKU10051
CUST1371,customer 371,"Tokyo, Japan",tablet,2024-05-19 04:32:07,0.0,10.0,6.0,16.0,2516.01,419.33500000000004,2516.01,60.0,0.019801980198019802,SKU10133
CUST1372,Customer 372,"London, UK",desktop,2025-01-12 15:32:50,0.0,4.0,3.0,6.0,1673.53,557.8433333333334,1673.53,88.0,0.01090909090909091,SKU10086
CUST1373,Customer 373,"New York, USA",mobile,2026-02-06 06:06:11,0.0,1.0,9.0,30.0,3539.49,393.27666666666664,3539.49,8.0,0.026470588235294117,SKU10099
CUST1375,Customer 375,"Paris, France",desktop,2025-10-14 13:43:17,0.0,6.0,5.0,13.0,3270.91,654.182,3270.91,22.0,0.02074688796680498,SKU10138
CUST1376,Customer 376,"Delhi, India",mobile,2024-04-26 10:09:17,0.0,7.0,9.0,26.0,6003.05,667.0055555555556,6003.05,0.0,0.026785714285714284,SKU10160
CUST1377,Customer 377,"Tokyo, Japan",mobile,2024-04-21 21:57:04,0.0,0.0,9.0,30.0,8230.85,914.5388888888889,8230.85,1.0,0.026627218934911243,SKU10017
CUST1378,Customer 378,"Berlin, Germany",,2024-11-05 12:43:58,0.0,1.0,7.0,21.0,4123.4,589.0571428571428,4123.4,169.0,0.04216867469879518,sku10197
CUST1379,Customer 379,"Berlin, Germany",mobile,2025-02-16 00:10:14,0.0,10.0,5.0,15.0,3213.1,642.62,3213.1,19.0,0.017482517482517484,SKU10008
CUST1381,Customer 381,"Tokyo, Japan",mobile,2024-11-02 14:14:34,0.0,2.0,4.0,11.0,2706.27,676.5675,2706.27,3.0,0.024242424242424242,SKU10194
CUST1382,,"Los Angeles, USA",,2025-02-28 05:43:54,0.0,10.0,2.0,6.0,485.62,242.81,485.62,99.0,0.01020408163265306,SKU10053
CUST1383,Customer 383,"Chicago, USA",tablet,2024-06-30 13:49:40,0.0,7.0,12.0,35.0,7254.64,604.5533333333334,7254.64,13.0,0.03785488958990536,SKU10017
CUST1384,Customer 384,"Berlin, Germany",tablet,2025-12-17 02:28:21,0.0,10.0,9.0,31.0,5935.74,659.5266666666666,5935.74,27.0,0.04390243902439024,SKU10006
CUST1385,Customer 385,"Dubai, UAE",tablet,2024-11-24 21:03:03,0.0,5.0,3.0,5.0,1395.8999999999999,465.29999999999995,1395.8999999999999,200.0,0.06382978723404255,SKU10132
CUST1386,Customer 386,"London, UK",mobile,2024-10-26 04:33:51,0.0,3.0,7.0,18.0,3767.54,538.22,3767.54,17.0,0.020833333333333332,SKU10167
CUST1387,Customer 387,"Bangalore, India",tablet,2024-06-07 13:54:04,0.0,5.0,9.0,28.0,5130.53,570.0588888888889,5130.53,0.0,0.026627218934911243,SKU10004
CUST1388,Customer 388,"Chicago, USA",mobile,2024-06-27 23:25:25,0.0,2.0,10.0,37.0,7979.48,797.948,7979.48,9.0,0.029411764705882353,SKU10017
CUST1389,Customer 389,"São Paulo, Brazil",tablet,2025-05-20 11:52:00,0.0,6.0,7.0,21.0,7914.72,1130.6742857142858,7914.72,17.0,0.020895522388059702,SKU10124
CUST1390,Customer 390,"Paris, France",,2025-02-15 13:36:03,0.0,6.0,7.0,20.0,3445.48,492.2114285714286,3445.48,7.0,0.027450980392156862,SKU10028
CUST1391,Customer 391,"Berlin, Germany",desktop,2024-10-02 17:55:59,0.0,10.0,14.0,45.0,9802.33,700.1664285714286,9802.33,0.0,0.03977272727272727,SKU10102
CUST1392,,"London, UK",tablet,2024-11-29 17:08:16,0.0,10.0,6.0,16.0,3367.9300000000003,561.3216666666667,3367.9300000000003,46.0,0.01910828025477707,SKU10002
CUST1393,Customer 393,"Mumbai, India",tablet,2024-04-18 21:11:09,0.0,8.0,9.0,29.0,7498.35,833.1500000000001,7498.35,125.0,0.041666666666666664,SKU10083
CUST1394,Customer 394,"PARIS, FRANCE",tablet,2024-07-24 00:07:09,0.0,10.0,2.0,8.0,1339.24,669.62,1339.24,13.0,0.005797101449275362,SKU10117
CUST1395,Customer 395,"Sydney, Australia",desktop,2024-03-29 07:12:28,0.0,8.0,8.0,22.0,3642.7000000000003,455.33750000000003,3642.7000000000003,19.0,0.02416918429003021,SKU10170
CUST1396,Customer 396,"London, UK",tablet,2024-04-06 23:23:13,0.0,6.0,10.0,26.0,5249.08,524.908,5249.08,52.0,0.034129692832764506,SKU10121
CUST1397,Customer 397,"Sydney, Australia",mobile,2024-09-30 17:04:28,0.0,7.0,9.0,34.0,6184.79,687.1988888888889,6184.79,44.0,0.02903225806451613,SKU10008
CUST1398,Customer 398,"São Paulo, Brazil",tablet,2024-11-08 06:06:53,0.0,10.0,10.0,37.0,6288.75,628.875,6288.75,57.0,0.032467532467532464,SKU10082
CUST1399,Customer 399,"Toronto, Canada",mobile,2025-10-05 21:10:30,0.0,2.0,9.0,27.0,7054.99,783.8877777777777,7054.99,35.0,0.028391167192429023,SKU10113
CUST1400,Customer 400,"Sydney, Australia",mobile,2024-10-18 22:20:00,0.0,3.0,10.0,28.0,3908.95,390.895,3908.95,6.0,0.0273972602739726,SKU10064
CUST1401,Customer 401,"Berlin, Germany",mobile,2025-03-09 21:48:21,0.0,5.0,5.0,13.0,3305.15,661.03,3305.15,107.0,0.02109704641350211,SKU10144
CUST1402,Customer 402,"London, UK",tablet,2025-09-03 21:02:25,0.0,7.0,11.0,34.0,5514.86,501.35090909090906,5514.86,16.0,0.03188405797101449,SKU10048
CUST1403,Customer 403,"São Paulo, Brazil",desktop,2025-05-14 03:57:01,0.0,5.0,5.0,15.0,2452.02,490.404,2452.02,102.0,0.01858736059479554,SKU10168
CUST1404,Customer 404,"Berlin, Germany",tablet,2026-01-21 14:40:42,0.0,6.0,7.0,22.0,3669.99,524.2842857142857,3669.99,47.0,0.021806853582554516,SKU10035
CUST1405,Customer 405,"São Paulo, Brazil",desktop,2025-01-24 16:52:45,0.0,6.0,3.0,12.0,2630.3900000000003,876.7966666666667,2630.3900000000003,82.0,0.01098901098901099,SKU10010
CUST1406,Customer 406,"Mumbai, India",desktop,2025-09-25 06:59:15,0.0,4.0,8.0,21.0,4887.51,610.93875,4887.51,2.0,0.03773584905660377,SKU10018
CUST1407,Customer 407,"Chicago, USA",desktop,2024-10-09 01:22:28,0.0,0.0,9.0,27.0,7032.55,781.3944444444445,7032.55,49.0,0.029315960912052116,sku10086
CUST1408,Customer 408,"Tokyo, Japan",desktop,2024-03-09 02:12:29,0.0,1.0,10.0,30.0,6772.900000000001,677.2900000000001,6772.900000000001,49.0,0.03205128205128205,SKU10068
CUST1409,Customer 409,"Tokyo, Japan",mobile,2024-02-29 15:03:50,0.0,5.0,7.0,21.0,4476.39,639.4842857142858,4476.39,4.0,0.029288702928870293,SKU10176
CUST1410,Customer 410,"Tokyo, Japan",desktop,2024-04-15 16:09:11,0.0,1.0,9.0,26.0,7126.54,791.8377777777778,7126.54,92.0,0.034220532319391636,SKU10157
CUST1411,Customer 411,"Toronto, Canada",tablet,2024-11-15 02:50:47,0.0,5.0,8.0,25.0,4983.92,622.99,4983.92,19.0,0.023121387283236993,SKU10106
CUST1412,Customer 412,"Berlin, Germany",tablet,2025-03-30 06:52:43,0.0,1.0,14.0,43.0,10331.26,737.9471428571429,10331.26,126.0,0.07291666666666667,SKU10099
CUST1413,,"Delhi, India",desktop,2025-10-01 02:20:26,0.0,1.0,11.0,41.0,11625.34,1056.8490909090908,11625.34,25.0,0.03618421052631579,SKU10048
CUST1414,Customer 414,"Chicago, USA",mobile,2025-09-26 05:43:46,0.0,10.0,10.0,27.0,5003.24,500.32399999999996,5003.24,78.0,0.03690036900369004,SKU10055
CUST1415,Customer 415,"tokyo, japan",tablet,2024-07-08 12:34:58,0.0,4.0,11.0,33.0,7586.52,689.6836363636364,7586.52,84.0,0.04059040590405904,SKU10144
CUST1416,Customer 416,"Houston, USA",tablet,2025-08-24 23:41:45,0.0,5.0,8.0,28.0,7839.05,979.88125,7839.05,0.0,0.0215633423180593,SKU10134
CUST1417,Customer 417,"London, UK",desktop,2025-11-25 08:43:17,0.0,3.0,4.0,8.0,2095.58,523.895,2095.58,92.0,0.016194331983805668,SKU10003
CUST1418,Customer 418,"London, UK",tablet,2025-03-05 11:28:25,0.0,4.0,5.0,11.0,2569.96,513.992,2569.96,72.0,0.03676470588235294,SKU10069
CUST1419,Customer 419,"Bangalore, India",desktop,2024-02-25 22:20:43,0.0,7.0,5.0,13.0,3784.9100000000003,756.9820000000001,3784.9100000000003,226.0,0.04950495049504951,SKU10152
CUST1420,Customer 420,"Los Angeles, USA",mobile,2024-11-05 00:33:05,0.0,3.0,6.0,19.0,3762.78,627.13,3762.78,0.0,0.01791044776119403,SKU10031
CUST1421,Customer 421,"Mumbai, India",desktop,2024-12-26 03:22:30,0.0,7.0,7.0,22.0,4337.82,619.6885714285714,4337.82,23.0,0.022950819672131147,SKU10066
CUST1422,Customer 422,"Los Angeles, USA",desktop,2024-12-09 04:47:44,0.0,9.0,12.0,33.0,7735.18,644.5983333333334,7735.18,3.0,0.03519061583577713,SKU10084
CUST1423,Customer 423,"Houston, USA",tablet,2025-12-14 17:27:12,0.0,6.0,3.0,7.0,1865.4099999999999,621.8033333333333,1865.4099999999999,92.0,0.025423728813559324,SKU10059
CUST1424,Customer 424,"New York, USA",desktop,2025-01-15 12:28:40,0.0,1.0,9.0,23.0,6379.84,708.8711111111111,6379.84,22.0,0.02601156069364162,SKU10173
CUST1425,Customer 425,"Berlin, Germany",desktop,2024-12-05 10:39:34,0.0,5.0,3.0,8.0,2757.7,919.2333333333332,2757.7,222.0,0.03896103896103896,SKU10121
CUST1426,Customer 426,"paris, france",mobile,2024-12-31 22:55:27,0.0,10.0,6.0,17.0,4779.05,796.5083333333333,4779.05,3.0,0.018633540372670808,SKU10035
CUST1428,Customer 428,"Tokyo, Japan",tablet,2024-11-24 05:02:32,0.0,1.0,5.0,7.0,1380.6,276.12,1380.6,213.0,0.041666666666666664,SKU10042
CUST1429,Customer 429,"Bangalore, India",mobile,2025-05-20 17:09:24,0.0,7.0,7.0,19.0,4455.78,636.54,4455.78,9.0,0.020588235294117647,SKU10005
CUST1430,Customer 430,"Mumbai, India",mobile,2025-03-22 07:10:43,0.0,0.0,4.0,13.0,4512.82,1128.205,4512.82,30.0,0.013114754098360656,SKU10048
CUST1431,Customer 431,"São Paulo, Brazil",tablet,2025-10-05 09:25:13,0.0,0.0,3.0,11.0,1055.74,351.91333333333336,1055.74,99.0,0.01107011070110701,sku10114
CUST1432,Customer 432,"Mumbai, India",mobile,2024-09-10 08:01:28,0.0,9.0,4.0,12.0,2474.98,618.745,2474.98,44.0,0.02702702702702703,SKU10083
CUST1433,customer 433,"London, UK",tablet,2024-09-14 19:43:10,0.0,10.0,18.0,65.0,15042.24,835.68,15042.24,22.0,0.0636042402826855,SKU10107
CUST1435,Customer 435,"Dubai, UAE",tablet,2024-08-29 14:02:32,0.0,5.0,5.0,10.0,966.9000000000001,193.38000000000002,966.9000000000001,25.0,0.01597444089456869,SKU10069
CUST1436,Customer 436,"Bangalore, India",mobile,2024-08-31 12:36:21,0.0,1.0,6.0,16.0,4427.34,737.89,4427.34,13.0,0.01680672268907563,SKU10003
CUST1437,Customer 437,"Dubai, UAE",,2026-01-19 02:41:58,0.0,0.0,5.0,17.0,4155.88,831.176,4155.88,28.0,0.029411764705882353,SKU10064
CUST1438,Customer 438,"Sydney, Australia",mobile,2025-01-24 14:59:09,0.0,4.0,8.0,24.0,4928.25,616.03125,4928.25,12.0,0.02346041055718475,SKU10096
CUST1439,Customer 439,"Chicago, USA",,2025-12-19 23:41:52,0.0,6.0,3.0,8.0,2881.9700000000003,960.6566666666668,2881.9700000000003,37.0,0.009836065573770493,SKU10101
CUST1440,Customer 440,"Chicago, USA",desktop,2025-04-16 10:23:05,0.0,0.0,8.0,22.0,5446.17,680.77125,5446.17,61.0,0.025806451612903226,SKU10088
CUST1441,,"Houston, USA",mobile,2025-08-23 05:47:45,0.0,9.0,12.0,28.0,5034.39,419.5325,5034.39,73.0,0.04332129963898917,SKU10102
CUST1442,Customer 442,"Mumbai, India",desktop,2025-01-02 22:46:24,0.0,9.0,6.0,22.0,5748.74,958.1233333333333,5748.74,101.0,0.023622047244094488,SKU10070
CUST1443,Customer 443,"Dubai, UAE",desktop,2024-12-23 11:49:57,0.0,5.0,12.0,51.0,7074.72,589.5600000000001,7074.72,1.0,0.0339943342776204,SKU10037
CUST1445,Customer 445,"Tokyo, Japan",mobile,2025-01-31 06:48:53,0.0,7.0,8.0,21.0,3565.18,445.6475,3565.18,60.0,0.028070175438596492,SKU10157
CUST1446,Customer 446,"Houston, USA",tablet,2025-04-23 15:13:55,0.0,5.0,7.0,17.0,4108.9400000000005,586.9914285714286,4108.9400000000005,84.0,0.026415094339622643,sku10114
CUST1447,Customer 447,"New York, USA",desktop,2026-01-09 00:17:49,0.0,8.0,9.0,20.0,4186.01,465.1122222222223,4186.01,24.0,0.03571428571428571,SKU10015
CUST1448,Customer 448,"Bangalore, India",mobile,2025-11-25 09:52:30,0.0,4.0,4.0,9.0,1738.95,434.7375,1738.95,169.0,0.034782608695652174,SKU10031
CUST1449,Customer 449,"Delhi, India",mobile,2025-06-24 12:03:25,0.0,3.0,14.0,48.0,8735.41,623.9578571428572,8735.41,14.0,0.040345821325648415,SKU10003
CUST1450,Customer 450,,desktop,2025-02-05 13:15:33,0.0,1.0,3.0,7.0,1062.57,354.19,1062.57,64.0,0.018518518518518517,SKU10054
CUST1451,Customer 451,"São Paulo, Brazil",tablet,2024-02-19 04:54:32,0.0,1.0,10.0,32.0,6523.68,652.368,6523.68,60.0,0.04672897196261682,SKU10012
CUST1452,Customer 452,"Tokyo, Japan",mobile,2024-04-18 23:07:41,0.0,10.0,7.0,18.0,3349.49,478.4985714285714,3349.49,16.0,0.028925619834710745,SKU10032
CUST1454,Customer 454,"Mumbai, India",desktop,2024-06-21 13:26:04,0.0,10.0,9.0,28.0,7675.9800000000005,852.8866666666668,7675.9800000000005,19.0,0.02727272727272727,SKU10127
CUST1455,Customer 455,"Dubai, UAE",tablet,2024-07-20 05:52:13,0.0,9.0,5.0,17.0,3404.7799999999997,680.9559999999999,3404.7799999999997,50.0,0.015625,SKU10005
CUST1456,Customer 456,,desktop,2025-07-03 00:20:12,0.0,10.0,12.0,34.0,9541.34,795.1116666666667,9541.34,12.0,0.033707865168539325,SKU10029
CUST1457,Customer 457,"Mumbai, India",desktop,2024-10-02 12:10:36,0.0,8.0,4.0,9.0,2196.0,549.0,2196.0,17.0,0.01809954751131222,SKU10097
CUST1458,Customer 458,"Mumbai, India",tablet,2025-10-18 15:24:11,0.0,4.0,5.0,10.0,1874.99,374.998,1874.99,46.0,0.02304147465437788,SKU10106
CUST1459,Customer 459,"Delhi, India",mobile,2025-05-30 04:21:42,0.0,5.0,3.0,10.0,1771.33,590.4433333333333,1771.33,111.0,0.047619047619047616,sku10104
CUST1460,Customer 460,"São Paulo, Brazil",tablet,2025-06-09 00:57:24,0.0,6.0,6.0,16.0,3068.24,511.3733333333333,3068.24,0.0,0.02040816326530612,SKU10077
CUST1461,Customer 461,"Sydney, Australia",mobile,2024-08-21 19:06:35,0.0,3.0,8.0,19.0,6633.75,829.21875,6633.75,72.0,0.028169014084507043,SKU10140
CUST1462,Customer 462,"Dubai, UAE",desktop,2025-05-15 13:24:30,0.0,6.0,10.0,30.0,6475.84,647.5840000000001,6475.84,27.0,0.029498525073746312,SKU10140
CUST1463,Customer 463,"Sydney, Australia",desktop,2025-08-31 19:47:14,0.0,7.0,11.0,28.0,4684.77,425.88818181818186,4684.77,27.0,0.03459119496855346,SKU10063
CUST1465,Customer 465,"Tokyo, Japan",tablet,2024-09-30 21:15:40,0.0,10.0,5.0,17.0,3221.12,644.2239999999999,3221.12,6.0,0.016025641025641024,SKU10064
CUST1466,Customer 466,"Houston, USA",tablet,2024-06-16 09:54:21,0.0,7.0,9.0,34.0,4399.34,488.8155555555556,4399.34,10.0,0.025714285714285714,SKU10008
CUST1468,Customer 468,"São Paulo, Brazil",tablet,2025-01-21 01:40:52,0.0,1.0,6.0,13.0,2628.2799999999997,438.0466666666666,2628.2799999999997,73.0,0.02197802197802198,SKU10168
CUST1469,Customer 469,"Berlin, Germany",mobile,2024-09-29 21:34:01,0.0,1.0,8.0,19.0,5515.77,689.47125,5515.77,11.0,0.03864734299516908,SKU10197
CUST1470,Customer 470,,desktop,2024-04-22 04:52:27,0.0,10.0,5.0,10.0,2076.43,415.28599999999994,2076.43,38.0,0.027777777777777776,SKU10006
CUST1471,Customer 471,"Toronto, Canada",desktop,2025-07-29 21:06:15,0.0,0.0,9.0,33.0,5954.389999999999,661.5988888888888,5954.389999999999,38.0,0.034482758620689655,SKU10065
CUST1472,Customer 472,"Toronto, Canada",mobile,2026-01-17 00:01:36,0.0,10.0,6.0,19.0,4555.86,759.31,4555.86,21.0,0.04285714285714286,SKU10109
CUST1473,Customer 473,"São Paulo, Brazil",desktop,2026-01-30 22:26:33,0.0,8.0,6.0,18.0,5426.53,904.4216666666666,5426.53,130.0,0.024793388429752067,SKU10024
CUST1474,Customer 474,"Tokyo, Japan",desktop,2024-12-14 22:00:23,0.0,8.0,3.0,12.0,2385.21,795.07,2385.21,277.0,0.06666666666666667,SKU10032
CUST1475,Customer 475,"chicago, usa",desktop,2025-09-02 07:06:50,0.0,5.0,9.0,33.0,6351.6,705.7333333333333,6351.6,25.0,0.026785714285714284,SKU10063
CUST1476,Customer 476,"London, UK",desktop,2025-09-17 05:56:16,0.0,10.0,9.0,31.0,7263.3099999999995,807.0344444444444,7263.3099999999995,65.0,0.03202846975088968,SKU10007
CUST1477,Customer 477,"São Paulo, Brazil",tablet,2024-05-07 17:34:19,0.0,5.0,10.0,33.0,6014.49,601.449,6014.49,8.0,0.03717472118959108,SKU10081
CUST1478,Customer 478,"Bangalore, India",desktop,2024-12-24 19:52:23,0.0,4.0,5.0,14.0,3544.29,708.858,3544.29,14.0,0.03816793893129771,SKU10062
CUST1479,Customer 479,"Sydney, Australia",mobile,2025-02-05 12:23:06,0.0,1.0,9.0,23.0,6434.68,714.9644444444444,6434.68,77.0,0.031914893617021274,SKU10196
CUST1482,Customer 482,"London, UK",mobile,2025-02-08 00:28:22,0.0,5.0,4.0,14.0,3243.08,810.77,3243.08,20.0,0.018867924528301886,SKU10157
CUST1483,Customer 483,"Delhi, India",desktop,2025-12-19 14:32:40,0.0,4.0,12.0,27.0,5774.57,481.21416666666664,5774.57,1.0,0.03669724770642202,SKU10192
CUST1486,Customer 486,"Chicago, USA",mobile,2024-06-26 09:56:59,0.0,0.0,4.0,11.0,3607.02,901.755,3607.02,24.0,0.024844720496894408,SKU10021
CUST1487,Customer 487,"São Paulo, Brazil",mobile,2025-03-04 21:48:10,0.0,4.0,11.0,38.0,7510.25,682.75,7510.25,32.0,0.03283582089552239,SKU10020
CUST1488,Customer 488,,tablet,2024-08-25 07:39:53,0.0,9.0,7.0,20.0,4029.02,575.5742857142857,4029.02,4.0,0.0196078431372549,SKU10125
CUST1489,Customer 489,"Delhi, India",mobile,2026-01-23 23:27:21,0.0,9.0,7.0,23.0,5324.57,760.6528571428571,5324.57,19.0,0.02005730659025788,sku10135
CUST1491,Customer 491,"Mumbai, India",tablet,2025-07-29 19:17:02,0.0,7.0,5.0,18.0,3406.68,681.336,3406.68,55.0,0.016233766233766232,SKU10140
CUST1492,Customer 492,"Delhi, India",,2024-02-23 10:33:29,0.0,7.0,9.0,32.0,6741.49,749.0544444444445,6741.49,52.0,0.02922077922077922,SKU10108
CUST1493,Customer 493,"New York, USA",desktop,2025-11-08 07:20:26,0.0,0.0,12.0,41.0,6969.62,580.8016666666666,6969.62,8.0,0.0449438202247191,SKU10063
CUST1494,Customer 494,"Tokyo, Japan",mobile,2025-11-04 21:56:18,0.0,5.0,8.0,28.0,6112.43,764.05375,6112.43,101.0,0.0311284046692607,SKU10033
CUST1495,,"São Paulo, Brazil",desktop,2025-04-19 14:01:17,0.0,9.0,8.0,22.0,3157.9,394.7375,3157.9,79.0,0.03076923076923077,SKU10080
CUST1497,Customer 497,"Tokyo, Japan",desktop,2024-05-20 12:58:56,0.0,0.0,8.0,25.0,3784.87,473.10875,3784.87,9.0,0.028368794326241134,SKU10160
CUST1498,Customer 498,"New York, USA",tablet,2024-08-09 06:00:38,0.0,3.0,13.0,44.0,7598.870000000001,584.5284615384616,7598.870000000001,37.0,0.0429042904290429,SKU10099
CUST1499,,"Bangalore, India",tablet,2024-08-25 23:16:35,0.0,0.0,9.0,30.0,5537.82,615.3133333333333,5537.82,11.0,0.02608695652173913,SKU10035
CUST1500,Customer 1500,"Los Angeles, USA",,2026-02-15 23:38:09,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CUST1501,Customer 1501,"são paulo, brazil",desktop,2026-02-18 22:23:07,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CUST1502,Customer 1502,"Bangalore, India",tablet,2026-02-17 04:21:12,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CUST1503,Customer 1503,"São Paulo, Brazil",mobile,2026-02-15 17:08:33,0.0,2.0,1.0,2.0,839.5,839.5,839.5,3.0,1.0,SKU10101
CUST1504,Customer 1504,"Delhi, India",mobile,2026-02-19 17:11:34,0.0,5.0,1.0,2.0,534.14,534.14,534.14,6.0,1.0,SKU10150
