payment_id,order_id,customer_id,payment_provider,payment_type,transaction_fee,currency,exchange_rate_to_usd,refunded,refund_amount
PAY6617,ORD5617,CUST1084,paypal,credit_card,9.9,CAD,1.2002,True,502.38
PAY6618,ORD5618,CUST1304,stripe,wallet,6.33,USD,0.8757,True,271.06
PAY6619,ORD5619,CUST1422,stripe,credit_card,1.07,EUR,1.1679,False,0.0
PAY6620,ORD5620,CUST1471,stripe,credit_card,8.1,USD,0.8168,False,0.0
PAY6621,ORD5621,CUST1224,visa,credit_card,27.08,USD,0.7844,False,0.0
PAY6622,ORD5622,CUST1239,mastercard,credit_card,5.63,USD,0.7246,False,0.0
PAY6623,ORD5623,CUST1155,amex,paypal,3.65,GBP,1.2678,False,0.0
PAY6624,ORD5624,CUST1206,stripe,credit_card,13.53,USD,1.2855,False,0.0
PAY6625,ORD5625,CUST1256,visa,credit_card,3.13,EUR,0.7636,True,156.7
PAY6626,ORD5626,CUST1252,visa,wallet,6.61,CAD,1.1814,True,409.95
PAY6627,ORD5627,CUST1041,visa,credit_card,17.51,EUR,1.1517,False,0.0
PAY6628,ORD5628,CUST1020,amex,credit_card,3.81,GBP,1.0115,True,369.02
PAY6629,ORD5629,CUST1376,mastercard,credit_card,1.57,USD,0.9846,False,0.0
PAY6630,ORD5630,CUST1309,paypal,paypal,28.98,CAD,0.719,False,0.0
PAY6631,ORD5631,CUST1013,amex,paypal,2.5,EUR,0.7883,False,0.0
PAY6632,ORD5632,CUST1117,mastercard,credit_card,13.28,USD,1.1519,False,0.0
PAY6633,ORD5633,CUST1428,amex,paypal,10.48,USD,1.2061,False,0.0
PAY6634,ORD5634,CUST1300,paypal,credit_card,5.57,USD,1.2724,False,0.0
PAY6635,ORD5635,CUST1391,mastercard,credit_card,3.52,GBP,0.7709,False,0.0
PAY6636,ORD5636,CUST1420,visa,paypal,12.11,USD,1.1691,False,0.0
PAY6637,ORD5637,CUST1295,mastercard,credit_card,24.43,USD,0.8991,False,0.0
PAY6638,ORD5638,CUST1390,paypal,credit_card,8.16,CAD,0.795,False,0.0
PAY6639,ORD5639,CUST1089,amex,credit_card,13.76,USD,1.2188,False,0.0
PAY6640,ORD5640,CUST1265,mastercard,paypal,1.35,USD,1.1741,False,0.0
PAY6641,ORD5641,CUST1226,mastercard,credit_card,8.8,USD,1.1111,False,0.0
PAY6642,ORD5642,CUST1092,paypal,credit_card,16.07,CAD,1.0991,False,0.0
PAY6643,ORD5643,CUST1223,stripe,credit_card,10.94,USD,0.9301,True,486.36
PAY6644,ORD5644,CUST1416,stripe,credit_card,5.28,EUR,0.8392,False,0.0
PAY6645,ORD5645,CUST1496,amex,paypal,6.54,USD,0.7374,False,0.0
PAY6646,ORD5646,CUST1240,stripe,wallet,9.58,USD,1.1584,False,0.0
PAY6647,ORD5647,CUST1209,stripe,bank_transfer,10.17,USD,1.0813,False,0.0
PAY6648,ORD5648,CUST1164,amex,credit_card,4.21,EUR,0.9973,False,0.0
PAY6649,ORD5649,CUST1053,mastercard,wallet,11.11,USD,0.8511,False,0.0
PAY6650,ORD5650,CUST1168,stripe,credit_card,14.72,USD,0.8425,False,0.0
PAY6651,ORD5651,CUST1355,paypal,wallet,1.98,USD,1.034,False,0.0
PAY6652,ORD5652,CUST1147,stripe,paypal,6.0,EUR,0.9201,True,198.02
PAY6653,ORD5653,CUST1483,stripe,paypal,13.24,CAD,1.1096,False,0.0
PAY6654,ORD5654,CUST1416,paypal,credit_card,1.76,EUR,1.2758,False,0.0
PAY6655,ORD5655,CUST1281,mastercard,paypal,7.74,EUR,0.7807,False,0.0
PAY6656,ORD5656,CUST1232,visa,credit_card,18.26,CAD,1.2644,True,1035.03
PAY6657,ORD5657,CUST1161,visa,credit_card,31.43,CAD,0.8058,False,0.0
PAY6658,ORD5658,CUST1165,mastercard,credit_card,6.62,USD,1.1482,False,0.0
PAY6659,ORD5659,CUST1496,paypal,credit_card,3.35,USD,0.8418,False,0.0
PAY6660,ORD5660,CUST1206,amex,credit_card,14.9,USD,1.2577,False,0.0
PAY6661,ORD5661,CUST1422,paypal,paypal,2.52,GBP,1.0759,False,0.0
PAY6662,ORD5662,CUST1336,visa,credit_card,3.02,CAD,0.9311,False,0.0
PAY6663,ORD5663,CUST1236,mastercard,credit_card,16.7,USD,1.1405,True,503.18
PAY6664,ORD5664,CUST1027,mastercard,credit_card,29.51,CAD,0.8312,False,0.0
PAY6665,ORD5665,CUST1265,visa,credit_card,9.78,GBP,0.7219,False,0.0
PAY6666,ORD5666,CUST1318,paypal,credit_card,8.97,USD,1.0309,False,0.0
PAY6667,ORD5667,CUST1255,paypal,credit_card,6.61,USD,0.8841,False,0.0
PAY6668,ORD5668,CUST1226,visa,credit_card,3.58,CAD,1.1996,False,0.0
PAY6669,ORD5669,CUST1026,visa,credit_card,7.53,USD,1.1223,False,0.0
PAY6670,ORD5670,CUST1136,visa,paypal,13.29,GBP,1.2914,True,1106.36
PAY6671,ORD5671,CUST1067,paypal,credit_card,5.45,USD,1.2606,False,0.0
PAY6672,ORD5672,CUST1224,visa,paypal,0.63,GBP,0.8128,False,0.0
PAY6673,ORD5673,CUST1248,paypal,paypal,45.09,USD,1.0526,False,0.0
PAY6674,ORD5674,CUST1014,stripe,credit_card,9.01,USD,0.9696,True,567.98
PAY6675,ORD5675,CUST1311,stripe,wallet,2.99,USD,1.1249,False,0.0
PAY6676,ORD5676,CUST1363,visa,credit_card,2.15,EUR,1.1773,False,0.0
PAY6677,ORD5677,CUST1159,amex,credit_card,18.66,USD,1.1208,True,838.92
PAY6678,ORD5678,CUST1007,paypal,paypal,16.85,EUR,1.0468,False,0.0
PAY6679,ORD5679,CUST1208,amex,credit_card,7.69,EUR,0.8883,False,0.0
PAY6680,ORD5680,CUST1115,visa,credit_card,1.7,USD,1.1715,False,0.0
PAY6681,ORD5681,CUST1236,paypal,wallet,13.76,EUR,1.2488,True,503.28
PAY6682,ORD5682,CUST1331,mastercard,bank_transfer,6.63,EUR,1.224,False,0.0
PAY6683,ORD5683,CUST1255,visa,paypal,10.03,USD,1.2698,False,0.0
PAY6684,ORD5684,CUST1149,stripe,credit_card,0.45,CAD,1.2712,False,0.0
PAY6685,ORD5685,CUST1361,visa,credit_card,8.09,EUR,0.8124,False,0.0
PAY6686,ORD5686,CUST1212,paypal,credit_card,12.88,EUR,1.1803,False,0.0
PAY6687,ORD5687,CUST1241,mastercard,credit_card,4.81,USD,0.8645,False,0.0
PAY6688,ORD5688,CUST1233,amex,paypal,28.67,EUR,0.9979,False,0.0
PAY6689,ORD5689,CUST1074,stripe,wallet,23.31,USD,1.2203,False,0.0
PAY6690,ORD5690,CUST1097,visa,credit_card,23.45,EUR,0.7867,False,0.0
PAY6691,ORD5691,CUST1260,visa,paypal,1.29,USD,1.0047,False,0.0
PAY6692,ORD5692,CUST1450,paypal,paypal,0.61,CAD,1.2815,True,33.0
PAY6693,ORD5693,CUST1442,visa,credit_card,9.58,USD,0.9189,False,0.0
PAY6694,ORD5694,CUST1141,mastercard,paypal,8.79,CAD,0.9527,False,0.0
PAY6695,ORD5695,CUST1404,mastercard,credit_card,6.32,USD,1.098,False,0.0
PAY6696,ORD5696,CUST1174,mastercard,paypal,10.71,USD,0.9894,False,0.0
PAY6697,ORD5697,CUST1136,visa,credit_card,9.37,USD,1.1227,False,0.0
PAY6698,ORD5698,CUST1144,mastercard,bank_transfer,4.41,CAD,0.7856,False,0.0
PAY6699,ORD5699,CUST1152,mastercard,paypal,3.36,CAD,1.203,False,0.0
PAY6700,ORD5700,CUST1296,mastercard,credit_card,7.65,CAD,1.2151,False,0.0
PAY6701,ORD5701,CUST1250,visa,wallet,0.35,USD,0.982,False,0.0
PAY6702,ORD5702,CUST1228,mastercard,paypal,1.6,USD,1.145,False,0.0
PAY6703,ORD5703,CUST1247,paypal,credit_card,5.84,USD,1.0415,False,0.0
PAY6704,ORD5704,CUST1170,paypal,bank_transfer,7.75,USD,1.298,True,419.46
PAY6705,ORD5705,CUST1390,amex,paypal,1.48,USD,1.2136,False,0.0
PAY6706,ORD5706,CUST1193,paypal,bank_transfer,6.68,CAD,1.2913,False,0.0
PAY6707,ORD5707,CUST1477,visa,credit_card,1.56,USD,0.893,False,0.0
PAY6708,ORD5708,CUST1445,visa,credit_card,24.03,USD,0.9896,False,0.0
PAY6709,ORD5709,CUST1357,amex,credit_card,0.85,GBP,0.9336,False,0.0
PAY6710,ORD5710,CUST1292,amex,credit_card,29.4,EUR,1.084,False,0.0
PAY6711,ORD5711,CUST1119,paypal,paypal,8.51,USD,0.7333,False,0.0
PAY6712,ORD5712,CUST1210,amex,credit_card,24.45,USD,1.2441,False,0.0
PAY6713,ORD5713,CUST1162,paypal,credit_card,0.65,USD,1.2948,False,0.0
PAY6714,ORD5714,CUST1242,mastercard,credit_card,14.39,EUR,1.0979,False,0.0
PAY6715,ORD5715,CUST1467,amex,credit_card,4.87,CAD,1.2707,True,304.07
PAY6716,ORD5716,CUST1197,paypal,credit_card,0.57,USD,1.0601,False,0.0
PAY6717,ORD5717,CUST1405,visa,credit_card,0.99,USD,1.0014,False,0.0
PAY6718,ORD5718,CUST1077,visa,credit_card,2.52,USD,1.0953,False,0.0
PAY6719,ORD5719,CUST1493,amex,credit_card,5.24,EUR,1.214,False,0.0
PAY6720,ORD5720,CUST1064,paypal,paypal,6.59,USD,0.8567,True,388.28
PAY6721,ORD5721,CUST1494,stripe,bank_transfer,10.42,GBP,0.8499,False,0.0
PAY6722,ORD5722,CUST1169,visa,credit_card,1.92,USD,1.2637,True,65.84
PAY6723,ORD5723,CUST1447,amex,credit_card,3.48,USD,1.2869,False,0.0
PAY6724,ORD5724,CUST1051,visa,paypal,1.36,USD,0.8435,False,0.0
PAY6725,ORD5725,CUST1466,paypal,credit_card,24.28,USD,1.0949,False,0.0
PAY6726,ORD5726,CUST1007,amex,credit_card,34.37,GBP,0.7385,False,0.0
PAY6727,ORD5727,CUST1073,paypal,credit_card,16.01,CAD,0.9076,False,0.0
PAY6728,ORD5728,CUST1445,amex,bank_transfer,4.4,USD,0.744,False,0.0
PAY6729,ORD5729,CUST1496,mastercard,credit_card,5.95,USD,1.1157,True,497.34
PAY6730,ORD5730,CUST1038,amex,paypal,35.15,CAD,1.0938,False,0.0
PAY6731,ORD5731,CUST1400,amex,credit_card,9.4,USD,1.1665,True,895.34
PAY6732,ORD5732,CUST1173,amex,credit_card,2.07,USD,0.9687,False,0.0
PAY6733,ORD5733,CUST1354,stripe,credit_card,10.51,EUR,0.9259,True,468.86
PAY6734,ORD5734,CUST1332,amex,credit_card,0.26,USD,1.166,False,0.0
PAY6735,ORD5735,CUST1436,paypal,paypal,3.02,CAD,1.2728,False,0.0
PAY6736,ORD5736,CUST1436,mastercard,credit_card,6.16,GBP,1.2399,False,0.0
PAY6737,ORD5737,CUST1439,visa,credit_card,20.19,CAD,1.072,False,0.0
PAY6738,ORD5738,CUST1194,mastercard,credit_card,11.79,USD,1.0974,True,531.79
PAY6739,ORD5739,CUST1320,mastercard,paypal,5.28,USD,0.7859,False,0.0
PAY6740,ORD5740,CUST1454,mastercard,credit_card,3.68,GBP,1.0,False,0.0
PAY6741,ORD5741,CUST1249,stripe,credit_card,10.78,USD,0.7907,True,313.4
PAY6742,ORD5742,CUST1018,amex,credit_card,2.25,EUR,0.9795,False,0.0
PAY6743,ORD5743,CUST1035,paypal,credit_card,13.62,CAD,0.8867,False,0.0
PAY6744,ORD5744,CUST1323,amex,credit_card,6.22,USD,1.2912,True,590.33
PAY6745,ORD5745,CUST1471,amex,credit_card,3.17,CAD,0.9235,True,134.1
PAY6746,ORD5746,CUST1116,stripe,bank_transfer,4.14,USD,0.9109,False,0.0
PAY6747,ORD5747,CUST1046,amex,credit_card,4.67,USD,1.1509,False,0.0
PAY6748,ORD5748,CUST1050,visa,credit_card,2.64,CAD,1.0235,False,0.0
PAY6749,ORD5749,CUST1324,paypal,credit_card,8.7,USD,1.2628,False,0.0
PAY6750,ORD5750,CUST1446,paypal,credit_card,9.09,GBP,1.2256,True,263.36
PAY6751,ORD5751,CUST1227,stripe,paypal,4.56,USD,0.9145,True,388.75
PAY6752,ORD5752,CUST1355,visa,credit_card,2.46,USD,1.0525,False,0.0
PAY6753,ORD5753,CUST1462,amex,wallet,1.33,USD,0.7632,False,0.0
PAY6754,ORD5754,CUST1023,visa,credit_card,34.59,USD,1.0057,False,0.0
PAY6755,ORD5755,CUST1407,mastercard,credit_card,0.5,EUR,1.0734,False,0.0
PAY6756,ORD5756,CUST1150,visa,credit_card,6.35,CAD,0.9714,False,0.0
PAY6757,ORD5757,CUST1191,paypal,credit_card,24.44,EUR,0.8812,True,738.04
PAY6758,ORD5758,CUST1074,amex,bank_transfer,15.58,USD,0.8793,False,0.0
PAY6759,ORD5759,CUST1271,mastercard,credit_card,6.22,USD,1.068,True,503.18
PAY6760,ORD5760,CUST1289,amex,credit_card,15.14,CAD,0.8853,False,0.0
PAY6761,ORD5761,CUST1405,amex,credit_card,5.99,CAD,0.7798,False,0.0
PAY6762,ORD5762,CUST1087,mastercard,credit_card,1.35,USD,0.9599,False,0.0
PAY6763,ORD5763,CUST1040,paypal,credit_card,0.86,USD,0.9504,False,0.0
PAY6764,ORD5764,CUST1445,mastercard,credit_card,16.36,USD,1.1682,True,608.14
PAY6765,ORD5765,CUST1317,stripe,paypal,3.66,CAD,0.8514,False,0.0
PAY6766,ORD5766,CUST1123,mastercard,credit_card,11.42,USD,1.208,True,371.68
PAY6767,ORD5767,CUST1467,paypal,credit_card,15.19,USD,1.0469,False,0.0
PAY6768,ORD5768,CUST1073,visa,credit_card,16.27,EUR,0.7858,True,788.47
PAY6769,ORD5769,CUST1236,stripe,credit_card,8.02,USD,1.1008,False,0.0
PAY6770,ORD5770,CUST1130,visa,credit_card,5.85,USD,1.0592,False,0.0
PAY6771,ORD5771,CUST1130,mastercard,credit_card,1.51,USD,0.8802,False,0.0
PAY6772,ORD5772,CUST1004,paypal,credit_card,13.31,USD,1.1679,False,0.0
PAY6773,ORD5773,CUST1461,amex,credit_card,1.58,USD,1.1743,True,67.05
PAY6774,ORD5774,CUST1346,mastercard,credit_card,0.87,USD,0.7033,True,66.52
PAY6775,ORD5775,CUST1080,stripe,credit_card,3.27,EUR,0.9841,False,0.0
PAY6776,ORD5776,CUST1226,stripe,paypal,10.15,CAD,1.2818,False,0.0
PAY6777,ORD5777,CUST1300,amex,paypal,6.71,USD,0.8052,False,0.0
PAY6778,ORD5778,CUST1327,mastercard,wallet,3.59,GBP,0.7741,True,140.37
PAY6779,ORD5779,CUST1353,stripe,credit_card,12.3,GBP,0.9002,False,0.0
PAY6780,ORD5780,CUST1233,amex,paypal,4.87,EUR,1.2358,False,0.0
PAY6781,ORD5781,CUST1101,amex,credit_card,18.6,USD,0.933,False,0.0
PAY6782,ORD5782,CUST1436,stripe,credit_card,15.97,EUR,0.9776,False,0.0
PAY6783,ORD5783,CUST1054,stripe,wallet,26.56,EUR,0.8686,False,0.0
PAY6784,ORD5784,CUST1195,paypal,credit_card,0.93,USD,1.2121,False,0.0
PAY6785,ORD5785,CUST1183,visa,paypal,13.29,CAD,1.093,True,598.98
PAY6786,ORD5786,CUST1151,amex,credit_card,3.91,EUR,0.9194,False,0.0
PAY6787,ORD5787,CUST1151,stripe,credit_card,2.65,GBP,1.2869,False,0.0
PAY6788,ORD5788,CUST1424,mastercard,credit_card,2.64,EUR,1.1024,True,135.35
PAY6789,ORD5789,CUST1202,visa,credit_card,1.63,EUR,1.1028,False,0.0
PAY6790,ORD5790,CUST1004,amex,bank_transfer,60.0,USD,1.1441,False,0.0
PAY6791,ORD5791,CUST1442,mastercard,credit_card,4.76,USD,0.7568,True,393.55
PAY6792,ORD5792,CUST1398,visa,credit_card,1.2,GBP,0.9834,False,0.0
PAY6793,ORD5793,CUST1498,amex,credit_card,28.67,GBP,1.1331,False,0.0
PAY6794,ORD5794,CUST1466,stripe,paypal,5.6,USD,1.2709,False,0.0
PAY6795,ORD5795,CUST1381,paypal,paypal,8.38,USD,0.7291,False,0.0
PAY6796,ORD5796,CUST1426,visa,credit_card,8.17,CAD,0.9888,False,0.0
PAY6797,ORD5797,CUST1397,amex,credit_card,1.85,EUR,1.1887,False,0.0
PAY6798,ORD5798,CUST1310,paypal,bank_transfer,9.75,CAD,0.7151,False,0.0
PAY6799,ORD5799,CUST1112,visa,credit_card,7.57,CAD,0.8756,False,0.0
PAY6800,ORD5800,CUST1097,mastercard,paypal,3.0,CAD,0.885,False,0.0
PAY6801,ORD5801,CUST1128,stripe,credit_card,0.46,USD,0.8194,False,0.0
PAY6802,ORD5802,CUST1386,visa,credit_card,13.69,CAD,1.2992,False,0.0
PAY6803,ORD5803,CUST1392,visa,credit_card,14.19,USD,0.7293,False,0.0
PAY6804,ORD5804,CUST1348,paypal,credit_card,15.39,USD,0.7579,False,0.0
PAY6805,ORD5805,CUST1321,paypal,paypal,2.26,CAD,0.8028,False,0.0
PAY6806,ORD5806,CUST1462,visa,credit_card,6.2,USD,1.2432,False,0.0
PAY6807,ORD5807,CUST1330,amex,credit_card,11.75,USD,0.8394,False,0.0
PAY6808,ORD5808,CUST1158,paypal,wallet,6.9,GBP,1.2209,False,0.0
PAY6809,ORD5809,CUST1017,stripe,credit_card,3.78,EUR,1.0424,True,254.0
PAY6810,ORD5810,CUST1186,paypal,paypal,20.59,CAD,1.2975,False,0.0
PAY6811,ORD5811,CUST1067,amex,credit_card,12.07,USD,0.9525,False,0.0
PAY6812,ORD5812,CUST1465,visa,credit_card,9.56,EUR,1.016,False,0.0
PAY6813,ORD5813,CUST1167,visa,credit_card,12.15,CAD,0.7429,False,0.0
PAY6814,ORD5814,CUST1212,paypal,credit_card,0.26,EUR,1.2568,True,19.24
PAY6815,ORD5815,CUST1102,visa,wallet,24.04,CAD,1.2754,True,1311.33
PAY6816,ORD5816,CUST1402,stripe,credit_card,7.5,CAD,1.0074,False,0.0
PAY6817,ORD5817,CUST1448,mastercard,paypal,0.53,USD,0.7487,False,0.0
PAY6818,ORD5818,CUST1271,mastercard,credit_card,11.09,EUR,0.9555,False,0.0
PAY6819,ORD5819,CUST1467,amex,paypal,1.3,USD,0.9557,False,0.0
PAY6820,ORD5820,CUST1425,stripe,credit_card,2.31,USD,0.7497,False,0.0
PAY6821,ORD5821,CUST1131,amex,credit_card,1.88,GBP,0.9705,False,0.0
PAY6822,ORD5822,CUST1495,stripe,credit_card,6.29,USD,1.2538,False,0.0
PAY6823,ORD5823,CUST1382,mastercard,credit_card,18.01,CAD,0.8873,True,574.15
PAY6824,ORD5824,CUST1411,stripe,wallet,3.33,EUR,1.2007,True,100.89
PAY6825,ORD5825,CUST1239,paypal,credit_card,15.65,USD,1.139,False,0.0
PAY6826,ORD5826,CUST1072,stripe,paypal,6.78,USD,0.8631,False,0.0
PAY6827,ORD5827,CUST1494,paypal,credit_card,3.51,USD,1.1083,False,0.0
PAY6828,ORD5828,CUST1440,mastercard,credit_card,0.2,CAD,0.7515,False,0.0
PAY6829,ORD5829,CUST1370,stripe,credit_card,5.15,CAD,1.0248,True,165.93
PAY6830,ORD5830,CUST1203,visa,credit_card,1.43,EUR,0.7763,False,0.0
PAY6831,ORD5831,CUST1187,mastercard,credit_card,9.69,USD,1.1084,False,0.0
PAY6832,ORD5832,CUST1404,stripe,bank_transfer,12.64,CAD,0.7088,False,0.0
PAY6833,ORD5833,CUST1007,mastercard,bank_transfer,3.91,USD,0.9473,False,0.0
PAY6834,ORD5834,CUST1274,visa,paypal,9.1,USD,1.0261,True,366.25
PAY6835,ORD5835,CUST1232,visa,credit_card,4.24,GBP,1.0996,False,0.0
PAY6836,ORD5836,CUST1344,amex,wallet,0.98,USD,0.9861,True,90.35
PAY6837,ORD5837,CUST1344,paypal,wallet,7.82,USD,0.9378,True,298.44
PAY6838,ORD5838,CUST1299,stripe,credit_card,10.05,CAD,0.8314,False,0.0
PAY6839,ORD5839,CUST1421,visa,paypal,10.65,CAD,0.8932,True,394.87
PAY6840,ORD5840,CUST1481,amex,paypal,46.12,USD,1.2693,False,0.0
PAY6841,ORD5841,CUST1055,amex,credit_card,17.16,CAD,1.0249,False,0.0
PAY6842,ORD5842,CUST1119,stripe,credit_card,10.64,USD,0.7366,False,0.0
PAY6843,ORD5843,CUST1012,mastercard,paypal,3.69,USD,1.0601,False,0.0
PAY6844,ORD5844,CUST1452,visa,paypal,17.09,CAD,1.1946,False,0.0
PAY6845,ORD5845,CUST1167,paypal,paypal,4.64,EUR,1.0043,True,182.69
PAY6846,ORD5846,CUST1113,paypal,credit_card,1.43,USD,0.7592,False,0.0
PAY6847,ORD5847,CUST1032,visa,credit_card,5.53,GBP,1.0572,False,0.0
PAY6848,ORD5848,CUST1421,visa,bank_transfer,5.94,CAD,0.8864,False,0.0
PAY6849,ORD5849,CUST1465,mastercard,wallet,6.22,EUR,0.8332,False,0.0
PAY6850,ORD5850,CUST1154,mastercard,bank_transfer,2.63,EUR,0.7787,True,75.5
PAY6851,ORD5851,CUST1209,mastercard,paypal,7.22,USD,1.141,False,0.0
PAY6852,ORD5852,CUST1071,mastercard,credit_card,9.48,USD,1.0493,True,351.41
PAY6853,ORD5853,CUST1484,stripe,credit_card,8.79,CAD,0.7429,False,0.0
PAY6854,ORD5854,CUST1155,amex,credit_card,16.43,USD,1.1447,False,0.0
PAY6855,ORD5855,CUST1059,mastercard,credit_card,3.35,USD,1.0321,True,102.41
PAY6856,ORD5856,CUST1120,amex,credit_card,0.55,CAD,0.8594,False,0.0
PAY6857,ORD5857,CUST1069,mastercard,bank_transfer,5.9,USD,1.0948,False,0.0
PAY6858,ORD5858,CUST1232,amex,credit_card,6.48,USD,1.1843,True,247.05
PAY6859,ORD5859,CUST1343,visa,paypal,1.71,USD,0.921,False,0.0
PAY6860,ORD5860,CUST1356,mastercard,credit_card,4.93,CAD,1.0677,True,156.7
PAY6861,ORD5861,CUST1214,mastercard,credit_card,8.71,USD,1.0806,False,0.0
PAY6862,ORD5862,CUST1380,stripe,credit_card,14.21,CAD,0.7708,False,0.0
PAY6863,ORD5863,CUST1079,mastercard,credit_card,18.54,USD,0.7128,False,0.0
PAY6864,ORD5864,CUST1335,amex,wallet,7.52,USD,1.1963,True,263.36
PAY6865,ORD5865,CUST1426,amex,credit_card,4.49,CAD,0.8846,False,0.0
PAY6866,ORD5866,CUST1315,amex,paypal,11.27,USD,1.0684,True,329.72
PAY6867,ORD5867,CUST1480,amex,paypal,9.93,GBP,1.1934,False,0.0
PAY6868,ORD5868,CUST1016,visa,credit_card,10.68,USD,0.8462,True,612.94
PAY6869,ORD5869,CUST1189,amex,credit_card,3.99,USD,0.9274,False,0.0
PAY6870,ORD5870,CUST1227,stripe,paypal,0.38,USD,1.2823,False,0.0
PAY6871,ORD5871,CUST1486,mastercard,paypal,24.47,USD,1.0198,True,1715.52
PAY6872,ORD5872,CUST1437,amex,credit_card,16.83,USD,1.089,False,0.0
PAY6873,ORD5873,CUST1050,amex,bank_transfer,12.56,USD,0.7101,True,787.1
PAY6874,ORD5874,CUST1188,amex,credit_card,0.91,GBP,0.9888,False,0.0
PAY6875,ORD5875,CUST1461,visa,credit_card,2.19,CAD,1.2054,False,0.0
PAY6876,ORD5876,CUST1183,amex,wallet,3.44,USD,0.9345,False,0.0
PAY6877,ORD5877,CUST1203,mastercard,credit_card,3.37,EUR,1.2792,False,0.0
PAY6878,ORD5878,CUST1097,stripe,credit_card,26.97,USD,1.111,False,0.0
PAY6879,ORD5879,CUST1485,visa,bank_transfer,15.04,EUR,0.7155,False,0.0
PAY6880,ORD5880,CUST1046,stripe,credit_card,6.48,USD,0.8363,False,0.0
PAY6881,ORD5881,CUST1108,amex,paypal,7.98,EUR,1.1336,False,0.0
PAY6882,ORD5882,CUST1327,mastercard,credit_card,4.42,CAD,1.1387,False,0.0
PAY6883,ORD5883,CUST1497,paypal,bank_transfer,5.7,USD,0.7881,False,0.0
PAY6884,ORD5884,CUST1025,visa,paypal,8.57,EUR,1.2549,False,0.0
PAY6885,ORD5885,CUST1124,mastercard,paypal,7.07,CAD,1.2842,False,0.0
PAY6886,ORD5886,CUST1402,visa,paypal,16.53,CAD,1.241,False,0.0
PAY6887,ORD5887,CUST1105,visa,paypal,9.59,USD,1.181,False,0.0
PAY6888,ORD5888,CUST1424,visa,credit_card,2.5,CAD,1.2325,False,0.0
PAY6889,ORD5889,CUST1283,mastercard,credit_card,2.99,USD,1.2679,False,0.0
PAY6890,ORD5890,CUST1300,visa,credit_card,10.05,GBP,0.9624,False,0.0
PAY6891,ORD5891,CUST1416,amex,paypal,19.91,USD,1.2945,True,591.35
PAY6892,ORD5892,CUST1168,stripe,wallet,16.7,EUR,0.9146,False,0.0
PAY6893,ORD5893,CUST1075,paypal,paypal,4.59,EUR,0.8046,False,0.0
PAY6894,ORD5894,CUST1001,mastercard,paypal,5.27,CAD,0.9512,False,0.0
PAY6895,ORD5895,CUST1439,paypal,paypal,3.79,GBP,0.8823,False,0.0
PAY6896,ORD5896,CUST1066,stripe,credit_card,9.06,CAD,1.1853,False,0.0
PAY6897,ORD5897,CUST1128,visa,wallet,1.25,USD,1.2956,True,38.49
PAY6898,ORD5898,CUST1056,mastercard,paypal,5.13,USD,0.8257,False,0.0
PAY6899,ORD5899,CUST1443,mastercard,credit_card,4.23,USD,1.2304,True,211.29
PAY6900,ORD5900,CUST1067,mastercard,credit_card,3.6,CAD,0.7928,False,0.0
PAY6901,ORD5901,CUST1183,amex,credit_card,13.56,USD,0.7658,False,0.0
PAY6902,ORD5902,CUST1301,visa,credit_card,0.3,USD,0.7549,True,23.59
PAY6903,ORD5903,CUST1008,mastercard,credit_card,1.34,GBP,0.8798,False,0.0
PAY6904,ORD5904,CUST1135,paypal,credit_card,4.66,USD,0.9568,False,0.0
PAY6905,ORD5905,CUST1064,mastercard,credit_card,18.34,USD,0.769,False,0.0
PAY6906,ORD5906,CUST1215,amex,credit_card,0.34,GBP,1.2684,False,0.0
PAY6907,ORD5907,CUST1058,paypal,credit_card,0.83,GBP,0.755,False,0.0
PAY6908,ORD5908,CUST1032,amex,credit_card,8.46,USD,0.9714,False,0.0
PAY6909,ORD5909,CUST1229,amex,credit_card,2.56,CAD,1.1519,True,221.42
PAY6910,ORD5910,CUST1185,stripe,credit_card,11.19,EUR,0.8027,True,424.9
PAY6911,ORD5911,CUST1303,visa,credit_card,1.73,CAD,1.0247,False,0.0
PAY6912,ORD5912,CUST1231,amex,bank_transfer,14.47,EUR,1.1467,False,0.0
PAY6913,ORD5913,CUST1113,mastercard,credit_card,1.18,EUR,0.7297,False,0.0
PAY6914,ORD5914,CUST1022,amex,credit_card,19.0,USD,1.1859,False,0.0
PAY6915,ORD5915,CUST1401,amex,paypal,1.56,USD,0.81,True,135.35
PAY6916,ORD5916,CUST1266,visa,paypal,5.48,USD,1.0101,False,0.0
PAY6917,ORD5917,CUST1234,stripe,wallet,7.03,USD,0.9609,False,0.0
PAY6918,ORD5918,CUST1493,stripe,paypal,2.21,USD,0.747,False,0.0
PAY6919,ORD5919,CUST1031,visa,credit_card,3.12,EUR,0.9523,False,0.0
PAY6920,ORD5920,CUST1433,stripe,credit_card,3.84,CAD,0.7807,True,210.31
PAY6921,ORD5921,CUST1218,amex,paypal,5.78,USD,0.8279,False,0.0
PAY6922,ORD5922,CUST1055,amex,credit_card,1.59,USD,0.8148,False,0.0
PAY6923,ORD5923,CUST1364,mastercard,credit_card,1.02,GBP,1.1991,False,0.0
PAY6924,ORD5924,CUST1037,visa,credit_card,2.82,USD,0.7719,False,0.0
PAY6925,ORD5925,CUST1164,visa,credit_card,19.29,USD,1.1661,False,0.0
