event_id,session_id,customer_id,event_datetime,page_type,action,add_to_cart,referral_source
WEB303930,SESS105165, cust1247 ,2025-04-03 14:18:46.000000,search_results,search,False,email
WEB303931,,CUST1430,2025-08-30 08:51:08.000000,cart,search,False,paid_ads
WEB303932,SESS103059,CUST1209,2025-09-04 20:03:37.000000,cart,add_to_cart,True,social
WEB303933,SESS102983,CUST1050,2025-08-19 22:30:53.000000,category,view_page,False,social
WEB303934,SESS100618,CUST1415,2025-12-09 04:41:20.000000,home,,False,email
WEB303935,SESS106386,CUST1440,2025-12-23 08:15:03.000000,search_results,SEARCH,False,social
WEB303936,SESS105602,CUST1055,2025-07-13 13:16:03.000000,product,view_page,False,organic_search
WEB303937,,CUST1407,2025-09-10 01:29:14.000000,home,add_to_cart,True,organic_search
WEB303938,SESS102967,CUST1306,2025-12-04 08:11:26.000000,category,purchase,False,organic_search
WEB303939,SESS100143,CUST1456,,home,purchase,False,
WEB303940,SESS102331,CUST1394,2025-11-07 13:14:19.000000,home,purchase,False,organic_search
WEB303941,SESS103077,CUST1238,2025-08-07 00:20:58.000000,,add_to_cart,True,email
WEB303942,,CUST1362,2025-05-02 06:57:36.000000,product,remove_from_cart,False,direct
WEB303943,,CUST1430,2025-09-25 09:27:58.000000,search_results,purchase,False,social
WEB303944,SESS100050,CUST1434,2025-11-20 15:01:12.000000,home,purchase,False,organic_search
WEB303945,SESS103632,CUST1129,2025-08-08 12:22:08.000000,cart,remove_from_cart,False,paid_ads
WEB303946,SESS101446,CUST1270,2025-07-19 06:59:19.000000,home, add_to_cart ,True,organic_search
WEB303947,SESS102903,CUST1313,2025-08-29 20:21:05.000000,checkout,remove_from_cart,False,email
WEB303948,SESS106586,CUST1266,2025-10-06 04:02:57.000000,product,purchase,,direct
WEB303949,SESS104793,CUST1021,2025-07-20 15:13:20.000000,search_results,purchase,False,paid_ads
WEB303950,SESS107230,CUST1429,2025-12-19 02:07:22.000000,checkout,purchase,False,email
WEB303951,SESS101431,CUST1320,2025-08-03 00:36:35.000000,product,purchase,False,email
WEB303952,SESS100958,CUST1225,2025-12-29 12:25:04.000000,cart,search,False,paid_ads
WEB303953,SESS103578,CUST1248,2026-01-20 15:59:46.000000,home,view_page,False,direct
WEB303954,SESS105858,CUST1194,2026-01-13 14:17:07.000000,checkout,view_page,False,paid_ads
WEB303955,SESS105501,CUST1205,2025-07-17 05:55:00.000000, home ,add_to_cart,True,organic_search
WEB303956,SESS103866,CUST1256,2025-04-18 13:43:20.000000,home,add_to_cart,True,PAID_ADS
WEB303957,SESS104665,CUST1260,2025-02-15 22:33:01.000000,,search,False, direct 
WEB303958,SESS105030,CUST1142,2025-12-02 22:05:08.000000,checkout,remove_from_cart,False,direct
WEB303959,SESS102644,CUST1244,2025-08-09 19:08:54.000000,cart,search,False,social
WEB303960,SESS101446,CUST1399,2025-12-16 06:15:04.000000,home,,False,email
WEB303961,SESS103118,CUST1297,2025-04-08 07:21:05.000000,home,add_to_cart,True,social
WEB303962,SESS105536,CUST1304,2025-06-25 10:12:09.000000,cart,add_to_cart,True,direct
WEB303963,SESS107434,CUST1199,2025-04-16 11:24:03.000000,HOME,view_page,False,social
WEB303964,SESS103093,CUST1094,2025-10-02 08:40:28.000000,search_results,purchase,False,direct
WEB303965,SESS103283,CUST1108,2025-12-12 06:58:12.000000,category,purchase,False,email
WEB303966,SESS103205,CUST1421,2025-12-12 22:56:40.000000,cart,remove_from_cart,False,organic_search
WEB303967,SESS107292,CUST1276,2026-01-21 03:00:18.000000,category,add_to_cart,True,paid_ads
WEB303968,SESS104229,CUST1382,2025-08-28 21:16:28.000000,search_results,purchase,False,paid_ads
WEB303969,SESS102810,CUST1275,2025-10-19 17:46:43.000000,checkout, purchase ,False,paid_ads
WEB303970,SESS102965,CUST1214,2025-10-23 10:55:04.000000,,search,False,EMAIL
WEB303971,SESS100704,CUST1492,2025-06-01 12:06:32.000000,home,remove_from_cart,False,direct
WEB303972,SESS105339,CUST1145,2025-12-21 14:23:36.000000, search_results ,purchase,False, paid_ads 
WEB303973, sess107766 ,CUST1419,2025-06-07 20:19:38.000000,product,search,False,organic_search
WEB303974,SESS105151,CUST1486,2025-03-03 10:24:59.000000,category,purchase,False,email
WEB303975,SESS104301,CUST1337,2025-12-23 01:39:18.000000,search_results,remove_from_cart,False,paid_ads
WEB303976,SESS107672,CUST1457,2025-06-01 19:56:18.000000,search_results,,False,social
WEB303977,SESS104216,CUST1148,2025-12-03 11:18:33.000000,checkout,purchase,False,organic_search
WEB303978,SESS102275,CUST1186,2025-03-16 03:36:13.000000,cart,purchase,False,organic_search
WEB303979,SESS107405,CUST1144,2025-05-10 06:02:17.000000,home,search,False,organic_search
web303980,SESS101637,CUST1196,2025-03-22 22:16:36.000000,product,search,False,organic_search
WEB303981,SESS103330,CUST1126,2025-03-16 07:35:58.000000,search_results, purchase ,False, direct 
WEB303982,SESS103389,CUST1472,2025-07-06 18:49:32.000000,category,purchase,False,paid_ads
WEB303983,SESS104936,CUST1475,2025-03-01 10:06:38.000000,,view_page,False,organic_search
WEB303984,SESS104916,CUST1432,2025-03-05 18:06:55.000000,home,view_page,False,organic_search
WEB303985,SESS107007,CUST1423,2025-07-28 01:24:51.000000, product ,remove_from_cart,False,social
WEB303986,SESS101017,cust1267,,product,search,False,social
,SESS101228,CUST1014,2026-01-14 23:45:32.000000,checkout,add_to_cart,True,social
WEB303988,SESS103611,CUST1486,2025-11-03 01:24:58.000000, cart ,add_to_cart,True,email
,SESS100720,CUST1212,2025-04-13 10:14:45.000000,search_results,remove_from_cart,False,direct
WEB303990,SESS106980,CUST1428,2025-07-21 05:35:09.000000,checkout,add_to_cart,True,paid_ads
WEB303991,SESS102799,CUST1021,2025-10-19 01:16:18.000000,checkout,add_to_cart,True,paid_ads
WEB303992,SESS104455,CUST1118,2025-03-26 21:27:14.000000,search_results,add_to_cart,True,paid_ads
WEB303993,SESS101924,CUST1288,2025-08-07 04:17:04.000000,checkout,purchase,False,direct
WEB303994,SESS105840,CUST1252,2025-08-13 01:21:56.000000,checkout,remove_from_cart,False,direct
WEB303995,SESS107484,CUST1266,2025-09-15 05:34:22.000000,category,remove_from_cart,False,
WEB303996,SESS100121,CUST1492,2025-08-02 07:11:27.000000, home ,search,False,email
WEB303997,SESS105383,CUST1335,2026-01-17 11:32:38.000000,search_results,search,False,social
WEB303998,SESS103955,cust1366,2025-04-11 08:20:48.000000,home,view_page,False,social
WEB303999,SESS105913,CUST1154,2026-02-08 07:52:14.000000,product,view_page,False,organic_search
WEB304000,,CUST1306,2026-01-06 04:45:10.000000,search_results,add_to_cart,,organic_search
WEB304001,SESS105120,CUST1227,2025-05-17 10:09:17.000000,home,remove_from_cart,False,direct
WEB304002,SESS100945,CUST1254,2025-06-02 20:21:05.000000,product,purchase,False,social
WEB304003,SESS104182,CUST1074,2026-01-26 05:53:54.000000,checkout,view_page,False,organic_search
WEB304004,SESS104365,CUST1202,2025-03-23 08:46:30.000000,product,purchase,False,email
,SESS101354,CUST1046,2025-10-10 10:20:18.000000,search_results,add_to_cart,True,paid_ads
WEB304006,SESS107124,CUST1151,2025-12-15 21:29:39.000000,product,add_to_cart,True,
WEB304007,SESS105464,CUST1135,2025-12-21 07:44:44.000000,cart,add_to_cart,True,
, sess106816 ,CUST1300,2026-01-28 19:38:35.000000,category,add_to_cart,True,email
WEB304009,SESS105499,CUST1388,2025-05-02 01:05:51.000000,checkout,purchase,False,organic_search
WEB304010,SESS101025,CUST1416,2025-11-11 22:42:29.000000,search_results,view_page,,social
WEB304011,SESS106161,CUST1001,2025-07-25 19:46:44.000000,home,remove_from_cart,False,direct
WEB304012,,CUST1295,2026-02-01 13:20:53.000000,category,view_page,False,email
WEB304013,sess100936,CUST1262,2025-11-18 06:59:48.000000,checkout,purchase,False,social
WEB304014,SESS105643,CUST1416,2025-08-19 05:50:43.000000,search_results,purchase,False,email
WEB304015,SESS103165,CUST1356,2025-10-29 22:09:19.000000,home,purchase,False,email
WEB304016,SESS101765,CUST1091,2025-06-26 23:18:35.000000,search_results,search,False,
WEB304017,SESS106331,CUST1172,2025-09-11 02:06:53.000000,product,purchase,False,direct
WEB304018,SESS103143,CUST1218,2026-01-12 20:23:02.000000,cart,view_page,False,organic_search
WEB304019,SESS102071,CUST1230,2025-12-30 04:05:24.000000,product,remove_from_cart,False,direct
WEB304020,,CUST1414,2026-01-08 08:15:52.000000,search_results,remove_from_cart,False,direct
WEB304021,SESS101712,CUST1307,2025-09-17 11:57:40.000000,checkout, add_to_cart ,True,organic_search
WEB304022,SESS101736,CUST1018,2025-06-14 01:49:55.000000,search_results,add_to_cart,True,email
WEB304023,SESS107838,CUST1048,2025-09-21 22:47:50.000000,checkout,add_to_cart,True,email
WEB304024,SESS104782,CUST1145,2025-08-07 03:51:11.000000,home,view_page,False, direct 
WEB304025,SESS100548,CUST1361,2025-04-27 14:53:22.000000,checkout,,False,organic_search
WEB304026,SESS100769,CUST1430,2025-11-11 01:38:39.000000,category,purchase,False,email
WEB304027,SESS103745,CUST1141,2025-09-24 05:43:35.000000,category,remove_from_cart,False,
WEB304028,SESS107399,CUST1398,2026-01-15 05:26:04.000000,home,search,False,paid_ads
WEB304029,SESS107339,CUST1471,2025-10-01 13:25:15.000000,product,remove_from_cart,False,email
WEB304030,SESS103309,CUST1182,2026-01-30 08:05:32.000000,search_results,add_to_cart,True,paid_ads
WEB304031,SESS102140,CUST1096,2025-08-30 11:05:01.000000,home,view_page,False,social
WEB304032,SESS103121,CUST1271,2025-05-08 02:55:52.000000, checkout ,search,False,organic_search
WEB304033,SESS105113,CUST1427,2025-06-25 18:23:33.000000, home ,purchase,False,paid_ads
WEB304034,SESS105480,CUST1251,2025-03-11 03:29:29.000000,checkout,search,False,paid_ads
,SESS102904,CUST1058,2026-02-03 05:34:53.000000,category,add_to_cart,True,paid_ads
WEB304036,SESS107184,CUST1412,2025-06-01 08:40:13.000000,search_results,purchase,False,paid_ads
WEB304037,SESS102837,CUST1472,2026-01-20 23:10:18.000000,home,search,False,email
WEB304038,SESS107851,CUST1269,2025-02-27 02:21:56.000000,,search,False,paid_ads
WEB304039,SESS102985,CUST1436,2025-05-23 19:26:38.000000,category,purchase,False,direct
WEB304040,SESS105450,CUST1148,2026-01-19 03:43:39.000000,product,remove_from_cart,False,paid_ads
WEB304041,SESS103685,CUST1327,2026-01-05 01:09:32.000000,category,view_page,False,organic_search
WEB304042,SESS101987,CUST1207,2025-06-29 18:36:46.000000,category,search,False,direct
WEB304043,SESS103365,CUST1220,2025-11-13 11:48:54.000000,cart,remove_from_cart,False,direct
WEB304044,SESS100698,CUST1115,2025-06-12 11:50:15.000000,home, purchase ,False,direct
WEB304045,SESS100181,CUST1334,2025-12-21 03:47:07.000000, search_results ,purchase,False,direct
WEB304046,SESS107087,CUST1006,2025-09-17 19:21:08.000000,product,view_page,False,paid_ads
WEB304047,SESS105295,CUST1347,2025-09-06 01:47:48.000000,cart,add_to_cart,True,ORGANIC_SEARCH
WEB304048,SESS107052,CUST1192,2025-05-16 18:15:26.000000,home,,False,email
WEB304049,SESS104871,CUST1336,2026-01-24 01:34:04.000000,product,search,False, email 
WEB304050,SESS100689,CUST1253,2025-11-18 19:39:08.000000,search_results,purchase,False,direct
WEB304051,SESS102753,CUST1380,2025-09-14 09:25:10.000000,search_results,remove_from_cart,False,email
WEB304052,SESS101481,CUST1392,2026-02-09 02:44:21.000000,cart,view_page,False,social
WEB304053,SESS101347,CUST1397,2025-04-02 07:05:05.000000,product,search,False,social
WEB304054,SESS102663,CUST1457,2025-03-23 16:58:33.000000,checkout,purchase,False,
WEB304055,SESS105425,CUST1294,2025-05-13 15:15:07.000000,search_results,search,False,direct
,SESS105588,CUST1310,2025-05-18 05:45:18.000000,category,add_to_cart,True,email
,SESS104733,CUST1158,2025-11-16 05:29:28.000000,checkout,search,False,organic_search
WEB304058,SESS105920,CUST1204,2026-02-13 15:24:08.000000,,view_page,False,social
WEB304059,SESS105892,CUST1184,2025-10-05 20:30:45.000000, home ,remove_from_cart,False,social
WEB304060,SESS106932,CUST1154,,product,view_page,False,PAID_ADS
WEB304061,SESS107331,CUST1178,2025-07-23 04:46:49.000000,category,purchase,False,paid_ads
WEB304062,SESS102913,CUST1013,2025-04-29 13:22:18.000000,category,purchase,False,direct
WEB304063,SESS103420,CUST1043,2025-08-20 18:18:47.000000,search_results,search,False,email
WEB304064,SESS105356,CUST1140,2025-03-26 20:35:23.000000,product,view_page,False,direct
WEB304065,SESS101864,CUST1299,2025-08-07 12:16:32.000000, category , view_page ,False,social
WEB304066,SESS107071,CUST1434,2026-01-21 13:01:24.000000,,purchase,False,paid_ads
WEB304067,SESS100243,CUST1168,2025-08-20 17:44:13.000000,category,remove_from_cart,False,direct
WEB304068,SESS106497,CUST1175,2025-10-16 12:36:52.000000, home ,purchase,False,direct
,SESS105048,CUST1037,2025-08-13 16:25:22.000000,search_results,,False,paid_ads
WEB304070,SESS100255,CUST1282,2025-10-10 00:08:12.000000,cart,add_to_cart,True,paid_ads
WEB304071,SESS102668,CUST1352,2025-11-03 11:50:45.000000,product,search,False,direct
WEB304072,SESS100810,CUST1096,2025-11-23 17:33:00.000000,checkout, remove_from_cart ,False,organic_search
,SESS107763,CUST1058,2026-01-28 04:22:40.000000,search_results,remove_from_cart,False,PAID_ADS
WEB304074,SESS105890,CUST1427,2025-04-24 17:39:11.000000,search_results,remove_from_cart,False,direct
WEB304075,SESS104517,CUST1116,2025-06-28 21:19:32.000000,search_results,purchase,False,direct
WEB304076,SESS106597,CUST1101,2025-03-27 08:26:52.000000,cart,view_page,False,organic_search
WEB304077,SESS106604,CUST1089,2025-11-21 09:39:10.000000,,add_to_cart,True,paid_ads
WEB304078,SESS105034,CUST1069,2025-06-22 00:11:38.000000,checkout,purchase,False,email
WEB304079,SESS102460,CUST1163,2025-11-01 09:04:46.000000,HOME,,True,paid_ads
WEB304080,SESS105157,CUST1220,2025-03-20 19:19:35.000000,search_results, purchase ,False,email
WEB304081,SESS106682,CUST1372,,category,purchase,False,
WEB304082,,CUST1010,2025-10-06 05:09:40.000000,category,search,False,direct
WEB304083,SESS103978,CUST1183,2025-06-26 02:23:41.000000,search_results,search,False,
WEB304084,SESS101508,CUST1176,2025-09-19 21:48:37.000000,search_results,remove_from_cart,,direct
WEB304085,SESS103890,CUST1240,2025-10-30 01:35:04.000000,product,search,False,social
WEB304086,SESS104525,CUST1490,2026-02-08 14:38:52.000000,search_results,remove_from_cart,False,email
WEB304087,SESS102034,CUST1214,2025-07-18 01:54:52.000000,product, search ,False,direct
WEB304088,SESS102064,CUST1084,2025-02-28 08:23:25.000000,category,remove_from_cart,False,social
WEB304089,SESS106747,CUST1354,,cart,view_page,,direct
WEB304090,SESS104459,CUST1221,2026-01-22 02:59:09.000000,cart,purchase,False,organic_search
WEB304091,SESS102759,CUST1110,2025-03-28 13:05:15.000000,search_results,view_page,False,email
WEB304092,SESS107306,CUST1186,2026-01-13 23:54:17.000000,checkout,remove_from_cart,False,social
WEB304093,SESS101352,CUST1310,2025-05-12 23:57:19.000000,checkout,add_to_cart,True,paid_ads
WEB304094,SESS104262,CUST1145,2025-10-17 15:25:17.000000,product,add_to_cart,True,email
WEB304095,SESS104542,CUST1058,2025-02-16 17:14:05.000000,category,add_to_cart,True,direct
WEB304096,SESS107023,CUST1481,2025-08-05 13:44:02.000000,category,add_to_cart,True,direct
WEB304097,SESS103013,CUST1184,2025-04-29 16:18:54.000000,cart,remove_from_cart,False,email
WEB304098,,CUST1103,2025-04-02 06:32:20.000000,product,add_to_cart,True,email
WEB304099,SESS102571,CUST1201,2025-06-30 13:04:05.000000,cart,add_to_cart,True,social
WEB304100,SESS100818,CUST1304,2025-10-11 04:54:21.000000,home,remove_from_cart,False,direct
WEB304101,SESS104602,CUST1078,2025-12-21 09:28:08.000000,category,add_to_cart,True,
WEB304102,SESS104072,CUST1351,2025-08-30 06:57:20.000000,search_results,search,False,email
WEB304103,SESS102993,CUST1040,2025-09-25 22:03:02.000000,category,view_page,False,organic_search
WEB304104,SESS101467,CUST1032,2025-04-17 09:16:15.000000,product,purchase,False,paid_ads
WEB304105,SESS107025,CUST1024,2025-08-11 00:20:23.000000,cart,view_page,False,direct
WEB304106,SESS101440,CUST1085,2025-12-18 11:30:36.000000,cart, add_to_cart ,True,paid_ads
WEB304107,,cust1364,2025-03-13 16:46:40.000000,category,add_to_cart,True,direct
WEB304108,SESS104352,CUST1209,2025-12-04 13:07:01.000000,product,search,False, social 
WEB304109,SESS104859,CUST1054,2025-08-22 16:35:36.000000,checkout,purchase,False,organic_search
WEB304110,SESS102931,CUST1155,2025-07-24 12:58:03.000000,product,view_page,False,email
WEB304111,SESS106839,CUST1385,2025-07-14 23:01:38.000000,,view_page,False,organic_search
WEB304112,SESS106281,CUST1156,2026-02-14 21:53:08.000000,checkout,search,,organic_search
WEB304113,SESS107700,CUST1399,2025-10-17 14:59:17.000000,checkout,purchase,, direct 
 web304114 ,SESS104238,CUST1235,2025-05-21 16:38:20.000000,cart,view_page,False,social
WEB304115,SESS106924,CUST1069,2025-08-04 00:57:02.000000, checkout ,search,False,social
,SESS100415,CUST1343,2025-07-11 03:25:20.000000,category,remove_from_cart,,social
WEB304117,SESS103673,CUST1434,2025-06-22 08:15:43.000000,,purchase,,direct
WEB304118,SESS102367,CUST1493,2025-10-07 09:08:29.000000,CATEGORY,add_to_cart,,email
WEB304119,SESS105919,  cust1480  ,2025-03-23 21:26:57.000000,category,remove_from_cart,False,organic_search
WEB304120,SESS104650,CUST1316,2025-10-11 18:26:51.000000,product,,False,social
WEB304121,SESS106937,CUST1161,2025-05-06 20:34:00.000000,search_results,add_to_cart,True,paid_ads
WEB304122,SESS106822,CUST1279,2025-04-26 06:28:50.000000,,add_to_cart,True,email
WEB304123,SESS107745,CUST1227,,category,search,False,direct
WEB304124, sess104847 ,CUST1181,2025-05-21 22:57:54.000000,cart,search,False,email
WEB304125,SESS100725,CUST1060,2026-02-04 05:33:48.000000,cart,remove_from_cart,False,
WEB304126,SESS106866,CUST1211,2025-11-25 02:56:05.000000,cart,view_page,False,email
WEB304127,SESS105531,CUST1281,2025-04-27 00:35:42.000000,cart,add_to_cart,True,email
WEB304128,SESS101398,CUST1241,2025-10-06 13:24:51.000000,,add_to_cart,True,paid_ads
,SESS101288,CUST1262,2025-11-01 07:38:37.000000,checkout,remove_from_cart,False,organic_search
WEB304130,SESS103507,CUST1492,2025-10-05 14:35:15.000000,product,remove_from_cart,False,email
WEB304131,SESS102123,CUST1459,2025-10-21 15:01:11.000000,cart,remove_from_cart,False,paid_ads
WEB304132,SESS103707,CUST1298,2025-09-19 17:25:07.000000,category,remove_from_cart,False,organic_search
WEB304133,SESS102254,CUST1371,2025-10-17 00:43:28.000000,product,view_page,False,paid_ads
WEB304134,SESS106172,CUST1219,2025-03-28 21:30:09.000000,cart,add_to_cart,True,paid_ads
WEB304135,SESS104215,CUST1358,,search_results,add_to_cart,True,direct
WEB304136,SESS106631,CUST1463,2025-11-26 11:45:53.000000,category, search ,False,email
WEB304137,SESS104481,CUST1374,2025-09-23 19:38:36.000000,home,search,False,email
WEB304138,,CUST1011,2025-09-12 01:11:05.000000,product,purchase,False,email
WEB304139,SESS106444,CUST1417,2025-10-18 09:07:47.000000,cart,view_page,False,email
WEB304140,,CUST1087,2025-03-09 12:29:21.000000,category,search,False,direct
WEB304141,,CUST1128,2025-10-22 05:10:37.000000,search_results,search,False,direct
WEB304142,SESS103495,CUST1287,2026-01-11 20:17:33.000000,,remove_from_cart,False,paid_ads
WEB304143,SESS101291,CUST1068,2025-12-25 07:08:41.000000,search_results,purchase,False,paid_ads
WEB304144,SESS107849,CUST1318,2026-02-08 09:17:56.000000,search_results,view_page,False,email
 WEB304145 ,,CUST1155,2026-01-11 06:36:17.000000,search_results,purchase,False,email
WEB304146,SESS103884,CUST1272,2025-08-09 15:10:24.000000,cart,view_page,False,email
WEB304147,SESS104587,CUST1395,2025-10-18 01:54:50.000000,product,remove_from_cart,False,social
WEB304148,SESS100499,CUST1446,2025-10-08 17:39:01.000000,search_results,,False,social
WEB304149,SESS101023,CUST1248,2025-10-16 07:43:37.000000,search_results,purchase,False,email
WEB304150,SESS104888,CUST1237,2025-09-06 21:45:39.000000,,view_page,False,email
WEB304151,SESS101425,CUST1334,2026-01-13 14:34:01.000000,,add_to_cart,True,direct
WEB304152,SESS103444,CUST1440,2025-09-26 04:48:08.000000,product,remove_from_cart,False,direct
,SESS102525,CUST1356,,category,search,False,organic_search
,SESS104351,CUST1362,2025-10-07 22:08:22.000000,checkout,add_to_cart,True,social
WEB304155,SESS107973,CUST1091,2025-08-31 04:23:22.000000,,search,False,email
WEB304156,SESS106839,CUST1054,2025-10-03 20:14:43.000000,category,search,False,social
,SESS100303,CUST1098,2025-11-01 10:15:30.000000,cart,view_page,False,organic_search
WEB304158,SESS104670,CUST1406,2025-04-10 15:57:25.000000,,remove_from_cart,False,paid_ads
WEB304159,SESS104746,CUST1097,2025-12-01 08:21:41.000000,checkout,remove_from_cart,False,email
WEB304160,SESS107744,CUST1435,2025-03-19 15:08:01.000000,product,purchase,False,direct
WEB304161,SESS107765,CUST1023,2026-01-24 21:13:16.000000,search_results, add_to_cart ,True,PAID_ADS
WEB304162,SESS105456,CUST1486,2025-09-29 16:50:32.000000,home,remove_from_cart,False,paid_ads
WEB304163,SESS107147,CUST1306,2025-08-07 16:36:10.000000,home,remove_from_cart,False,direct
WEB304164,SESS100560,CUST1343,2025-08-16 21:29:21.000000,checkout, add_to_cart ,True,direct
WEB304165,SESS100815,CUST1041,2025-06-08 18:31:24.000000,product,view_page,False,paid_ads
WEB304166,SESS105646,CUST1173,2026-02-12 10:52:29.000000,cart,add_to_cart,True,email
WEB304167,SESS103622,CUST1137,2025-02-22 21:32:07.000000,search_results,purchase,False,organic_search
WEB304168,SESS107830,CUST1481,2025-09-10 05:50:13.000000,category,search,False,paid_ads
WEB304169,SESS104590,cust1341,2025-08-07 00:48:39.000000,search_results,purchase,False,organic_search
WEB304170,SESS101618,CUST1036,2025-02-22 05:28:51.000000,home,search,False,social
WEB304171,SESS103342,CUST1414,2025-10-31 08:59:41.000000,category,view_page,False,direct
WEB304172,SESS106262,CUST1466,2025-04-07 20:18:56.000000,CART,add_to_cart,True,direct
WEB304173,SESS105828,CUST1105,,cart,,False,email
WEB304174,SESS103929,CUST1130,2025-06-21 14:47:50.000000,,search,False,email
WEB304175,SESS102111,CUST1388,2025-11-11 21:43:11.000000,category, add_to_cart ,True,direct
WEB304176,SESS105147,CUST1260,2025-09-03 16:42:14.000000,search_results,search,False,email
WEB304177,SESS105280,CUST1229,2025-12-20 12:05:37.000000,, search ,False,paid_ads
WEB304178,SESS100192,CUST1391,2025-03-30 07:14:47.000000,category,purchase,False,DIRECT
WEB304179,SESS101101,CUST1184,2025-07-08 02:43:15.000000,checkout,purchase,False,direct
WEB304180,SESS101560,CUST1079,2025-09-30 20:28:15.000000,checkout,remove_from_cart,False,organic_search
WEB304181, sess101524 ,CUST1212,2025-11-28 06:44:47.000000,search_results,purchase,False,direct
WEB304182,SESS103054,CUST1094,2025-12-21 04:16:26.000000,home,purchase,False,organic_search
WEB304183,SESS107350,CUST1228,2025-02-24 13:35:48.000000,category,add_to_cart,True,
WEB304184,SESS105669,CUST1009,,cart,purchase,False, paid_ads 
WEB304185, sess104193 ,CUST1410,2025-10-20 18:01:00.000000,,add_to_cart,True,direct
WEB304186,SESS104746,CUST1336,2025-07-10 14:45:45.000000,category,,False,email
WEB304187,SESS100372,CUST1048,2025-07-08 21:21:16.000000,checkout,add_to_cart,True,direct
WEB304188,SESS103865,CUST1465,2025-12-17 03:03:59.000000,cart,add_to_cart,True,social
WEB304189,SESS101298,CUST1372,2026-02-06 05:51:54.000000,cart,add_to_cart,True,
WEB304190,SESS104440,CUST1428,2025-02-27 17:29:39.000000,product,search,False,email
WEB304191,SESS105400,CUST1216,2025-09-08 07:15:27.000000,category,search,False,organic_search
,SESS106797,CUST1115,2025-08-25 15:48:21.000000,cart,purchase,False,social
WEB304193,SESS101042,CUST1455,2025-09-11 11:13:20.000000,search_results,add_to_cart,True,
,SESS104625,CUST1495,2025-03-03 05:13:45.000000,category,purchase,False,email
WEB304195,SESS103951,CUST1231,2025-03-27 19:13:48.000000,home,search,False,email
WEB304196,SESS100788,CUST1366,2025-09-24 07:45:54.000000,checkout,search,False,social
WEB304197,SESS100149,CUST1366,2025-04-06 22:25:35.000000,product,add_to_cart,True,social
WEB304198,SESS107979,CUST1410,2025-12-21 11:18:24.000000,category, view_page ,False,email
,SESS104371,CUST1124,2025-12-08 03:04:45.000000,product,add_to_cart,True,social
WEB304200,SESS103292,CUST1274,2025-12-19 08:11:46.000000,home,view_page,False,direct
WEB304201,SESS105371,CUST1194,2025-11-01 05:42:08.000000,search_results,remove_from_cart,False,social
WEB304202,SESS107075,CUST1306,2025-07-02 13:13:50.000000,cart,search,False,organic_search
WEB304203,SESS100403,CUST1156,2025-03-19 21:21:17.000000,search_results,view_page,False,paid_ads
WEB304204,SESS105733,CUST1128,2025-11-18 10:17:09.000000,home,add_to_cart,True,email
WEB304205,SESS107882,CUST1156,2025-12-14 08:44:41.000000,cart,purchase,False,social
WEB304206,SESS105442,CUST1391,2025-09-19 15:12:14.000000,checkout,view_page,False,direct
WEB304207,SESS101858,CUST1108,2026-01-31 11:47:09.000000, cart ,search,False,direct
WEB304208,SESS102202,CUST1217,2025-12-05 10:49:28.000000,category,remove_from_cart,False,organic_search
WEB304209,SESS101615,CUST1172,2025-10-12 11:15:43.000000,checkout,purchase,False,organic_search
WEB304210,SESS105398,CUST1322,2025-07-07 18:33:23.000000,home,search,False,direct
WEB304211,SESS105403,CUST1320,2025-05-09 13:20:58.000000,checkout,view_page,False,paid_ads
WEB304212, sess106165 ,CUST1291,2025-04-24 17:37:22.000000,product,add_to_cart,True,email
WEB304213,SESS105983,CUST1304,2025-05-31 02:43:52.000000, home ,purchase,False, email 
WEB304214,SESS107033,CUST1314,2025-12-15 18:47:38.000000,search_results,view_page,False,email
WEB304215,SESS100037,CUST1023,2025-07-07 19:49:42.000000,home,remove_from_cart,False,paid_ads
WEB304216,,CUST1089,2025-11-29 23:27:26.000000,,purchase,False,social
WEB304217,SESS100200,CUST1314,2025-10-20 04:04:02.000000,home,view_page,False,organic_search
WEB304218,,CUST1147,2025-06-17 14:47:15.000000,cart,remove_from_cart,False,paid_ads
WEB304219,SESS102009,CUST1109,2025-08-01 10:47:21.000000,,purchase,False,paid_ads
WEB304220,SESS105867,CUST1195,2025-09-18 07:21:30.000000,cart,add_to_cart,True,organic_search
WEB304221,SESS107290,CUST1033,2025-04-18 06:38:35.000000,search_results,remove_from_cart,False,social
WEB304222,SESS103875,CUST1143,2025-09-02 13:03:03.000000,category,add_to_cart,True,social
WEB304223,SESS100792,CUST1209,,search_results,search,False,social
WEB304224,SESS105862,CUST1102,2025-08-15 01:40:24.000000,checkout,purchase,False,organic_search
WEB304225,SESS102001,CUST1100,2025-03-11 12:05:38.000000,category,view_page,False,organic_search
WEB304226,SESS104345,CUST1386,2025-06-29 10:28:50.000000,product,remove_from_cart,,paid_ads
WEB304227,SESS103616,CUST1242,2025-06-11 22:03:00.000000,category,add_to_cart,True,direct
WEB304228,SESS102966,CUST1488,2025-03-07 03:32:02.000000,home,purchase,False,social
WEB304229,,CUST1416,2025-04-08 15:28:34.000000,cart, add_to_cart ,True,organic_search
WEB304230,SESS104299,CUST1084,2025-08-21 10:36:48.000000,checkout,search,False,paid_ads
WEB304231,SESS105606,CUST1085,2025-03-23 21:37:29.000000,category,purchase,False,organic_search
