date,campaign_id,channel,campaign_name,impressions,clicks,spend,sessions,orders,attributed_revenue
2026-02-14,,social,,1037.0,57.0,68.93,4.0,1.0,163.28
,CAMP3047, social ,Easter Weekend Sale,696.0,38.0,46.27,5.0,0.0,0.0
,CAMP3048,google_ads,,294.0,5.0,29.18,11.0,2.0,389.95
2025-02-27,CAMP3048,google_ads,Anniversary Special,593.0,11.0,58.77,11.0,,103.83
2025-02-28,,google_ads,Anniversary Special,294.0,5.0,29.16,11.0,1.0,158.82
2025-03-01,CAMP3048, google_ads ,Anniversary Special,633.0,11.0,62.81,0.0,1.0,74.09
2025-03-02,CAMP3048,google_ads,Anniversary Special,731.0,13.0,72.43,,1.0,189.83
2025-03-03,CAMP3048,google_ads,Anniversary Special,430.0,7.0,42.62,4.0,1.0,156.01
2025-03-04,CAMP3048,GOOGLE_ADS,Anniversary Special,482.0,8.0,47.85,13.0,1.0,
2025-03-05,CAMP3048,google_ads,Anniversary Special,,12.0,64.81,9.0,1.0,158.3
2025-03-06,CAMP3048,google_ads,Anniversary Special,725.0,13.0,71.91,,2.0,178.86
2025-03-07,CAMP3048,google_ads,Anniversary Special,761.0,14.0,,3.0,1.0,172.1
2025-03-08,CAMP3048,google_ads,Anniversary Special,357.0,6.0,35.41,11.0,0.0,0.0
2025-03-09,CAMP3048,,Anniversary Special,326.0,6.0,32.35,9.0,0.0,0.0
2025-03-10,CAMP3048,google_ads,Anniversary Special,412.0,7.0,40.89,3.0,1.0,59.78
2025-03-11,CAMP3048,google_ads,Anniversary Special,364.0,,36.16,13.0,2.0,100.36
2025-03-12,CAMP3048,google_ads,Anniversary Special,435.0,8.0,,15.0,3.0,141.66
2025-03-13,CAMP3048,google_ads,Anniversary Special,305.0,,,9.0,0.0,0.0
2025-03-14,CAMP3048,google_ads,Anniversary Special,371.0,6.0,36.77,9.0,1.0,160.2
2025-03-15,CAMP3048, google_ads ,,566.0,10.0,,7.0,1.0,157.47
2025-03-16,CAMP3048,google_ads,Anniversary Special,475.0,8.0,47.09,1.0,0.0,0.0
2025-03-17,CAMP3048,google_ads,,427.0,7.0,42.4,14.0,,74.9
2025-03-18,CAMP3048,google_ads,Anniversary Special,330.0,6.0,32.77,1.0,1.0,23.59
2025-03-19,CAMP3048,google_ads,Anniversary Special,711.0,13.0,70.47,4.0,1.0,37.97
2025-03-20,CAMP3048,google_ads,Anniversary Special,500.0,9.0,49.61,1.0,1.0,33.07
2025-03-21,CAMP3048,google_ads,Anniversary Special,,11.0,62.33,13.0,1.0,20.34
2025-03-22,CAMP3048,google_ads,Anniversary Special,702.0,13.0,69.56,4.0,1.0,117.78
,CAMP3048,google_ads,Anniversary Special,659.0,12.0,65.32,11.0,0.0,0.0
2025-03-24,CAMP3048,google_ads,Anniversary Special,321.0,5.0,31.9,9.0,0.0,0.0
2025-03-25,CAMP3048,google_ads,Anniversary Special,357.0,6.0,,14.0,1.0,139.95
2025-03-26,CAMP3048,google_ads,Anniversary Special,505.0,9.0,50.06,9.0,0.0,0.0
2025-03-27,CAMP3048,,,660.0,,65.47,9.0,0.0,0.0
2025-03-28,CAMP3048,google_ads,Anniversary Special,660.0,12.0,65.44,1.0,1.0,28.35
2025-03-29,CAMP3048,,Anniversary Special,,10.0,55.66,8.0,1.0,117.73
2025-03-30,CAMP3048,google_ads,Anniversary Special,761.0,14.0,75.48,4.0,1.0,
2025-03-31,CAMP3048,google_ads,Anniversary Special,678.0,12.0,67.25,2.0,0.0,0.0
2025-04-01,CAMP3048,google_ads,Anniversary Special,706.0,13.0,70.02,,1.0,20.32
2025-04-02,CAMP3048,google_ads,anniversary special,531.0,,52.66,11.0,2.0,296.61
2025-04-03,CAMP3048,google_ads,Anniversary Special,579.0,10.0,57.43,14.0,1.0,154.77
2025-04-04,CAMP3048,google_ads,Anniversary Special,326.0,6.0,32.34,4.0,1.0,192.86
2025-04-05,CAMP3048,google_ads,Anniversary Special,562.0,10.0,55.7,5.0,1.0,98.81
2025-04-06,CAMP3048,google_ads,Anniversary Special,494.0,9.0,48.96,13.0,0.0,0.0
2025-04-07,CAMP3048,google_ads,Anniversary Special,690.0,12.0,68.43,14.0,0.0,0.0
,CAMP3048, google_ads ,Anniversary Special,737.0,13.0,73.03,10.0,2.0,56.9
2025-04-09,CAMP3048, google_ads ,Anniversary Special,600.0,11.0,59.51,14.0,1.0,159.59
2025-04-10,CAMP3048,google_ads,,753.0,14.0,74.62,12.0,1.0,91.06
2025-04-11,CAMP3048,google_ads,Anniversary Special,505.0,9.0,50.08,0.0,0.0,0.0
,CAMP3048,google_ads,,596.0,11.0,59.14,14.0,2.0,137.25
2025-04-13,CAMP3048,google_ads,Anniversary Special,657.0,12.0,65.15,13.0,0.0,0.0
2025-04-14,CAMP3048,google_ads,,441.0,8.0,43.72,13.0,2.0,131.1
2025-04-15,CAMP3048,google_ads,Anniversary Special,439.0,8.0,43.52,9.0,1.0,
2025-04-16,CAMP3048,google_ads,Anniversary Special,348.0,6.0,34.48,11.0,0.0,0.0
2025-04-17,CAMP3048,google_ads,Anniversary Special,365.0,6.0,36.19,1.0,0.0,0.0
2025-04-18,CAMP3048,google_ads,Anniversary Special,575.0,10.0,57.03,,0.0,0.0
2025-04-19,CAMP3048,google_ads,Anniversary Special,383.0,7.0,37.97,4.0,0.0,0.0
2025-04-20,CAMP3048,google_ads,Anniversary Special,265.0,4.0,26.33,6.0,,0.0
2025-04-21,CAMP3048,google_ads,Anniversary Special,427.0,7.0,42.33,5.0,0.0,0.0
2025-09-27,CAMP3049,social,Holiday Gift Guide 2026,,11.0,19.17,6.0,,165.66
2025-09-28,CAMP3049,social,Holiday Gift Guide 2026,345.0,8.0,14.97,3.0,1.0,182.33
2025-09-29,CAMP3049,social,Holiday Gift Guide 2026,469.0,12.0,20.36,8.0,1.0,191.32
2025-09-30,CAMP3049,social,,296.0,7.0,12.86,8.0,,0.0
2025-10-01,CAMP3049,social,Holiday Gift Guide 2026,568.0,14.0,24.65,12.0,2.0,181.23
,CAMP3049,SOCIAL,Holiday Gift Guide 2026,408.0,10.0,17.71,10.0,2.0,367.45
2025-10-03,,social,Holiday Gift Guide 2026,561.0,14.0,24.33,12.0,2.0,40.06
2025-10-04,CAMP3049,social,Holiday Gift Guide 2026,415.0,10.0,18.0,4.0,0.0,
2025-10-05,CAMP3049,social,Holiday Gift Guide 2026,242.0,6.0,10.53,4.0,1.0,138.23
2025-10-06,CAMP3049,social,Holiday Gift Guide 2026,443.0,11.0,19.23,8.0,1.0,50.65
2025-10-07,CAMP3049,social,Holiday Gift Guide 2026,215.0,5.0,9.32,13.0,2.0,66.51
2025-10-08,CAMP3049,social,,250.0,,10.88,6.0,1.0,87.27
2025-10-09,CAMP3049,social,,287.0,7.0,12.47,3.0,1.0,61.94
2025-10-10,CAMP3049,social,Holiday Gift Guide 2026,542.0,14.0,23.52,8.0,0.0,0.0
2025-10-11,CAMP3049,social,Holiday Gift Guide 2026,420.0,10.0,18.23,2.0,1.0,28.11
2025-10-12,CAMP3049,social, holiday gift guide 2026 ,423.0,11.0,18.34,6.0,0.0,0.0
2025-10-13,CAMP3049,social,Holiday Gift Guide 2026,475.0,12.0,20.6,12.0,0.0,0.0
2025-10-14,CAMP3049,social,Holiday Gift Guide 2026,337.0,8.0,14.62,15.0,0.0,0.0
,CAMP3049,social,Holiday Gift Guide 2026,457.0,11.0,19.83,14.0,1.0,92.84
2025-10-16,,social,,267.0,,11.61,0.0,,35.12
2025-10-17,CAMP3049,social,Holiday Gift Guide 2026,307.0,7.0,13.33,2.0,1.0,183.86
2025-10-18,CAMP3049,social,Holiday Gift Guide 2026,290.0,7.0,12.58,,2.0,295.5
2025-10-19,CAMP3049,social,Holiday Gift Guide 2026,392.0,10.0,17.0,9.0,1.0,178.39
2025-10-20,CAMP3049,social,Holiday Gift Guide 2026,216.0,5.0,9.39,8.0,1.0,138.91
2025-10-21,CAMP3049,social,Holiday Gift Guide 2026,331.0,8.0,14.36,14.0,0.0,0.0
2025-10-22,CAMP3049,social,Holiday Gift Guide 2026,502.0,13.0,21.79,2.0,1.0,40.37
2025-10-23,CAMP3049,social,Holiday Gift Guide 2026,428.0,11.0,18.58,11.0,1.0,51.25
2025-10-24,CAMP3049,social,Holiday Gift Guide 2026,368.0,9.0,15.98,9.0,1.0,181.84
2025-10-25,CAMP3049,social,Holiday Gift Guide 2026,410.0,10.0,17.77,13.0,0.0,0.0
2025-10-26,CAMP3049,social,Holiday Gift Guide 2026,416.0,10.0,,0.0,1.0,130.61
2025-10-27,CAMP3049,social,,,5.0,8.92,15.0,,283.17
,CAMP3049,social,Holiday Gift Guide 2026,241.0,6.0,10.47,6.0,,0.0
2025-10-29,CAMP3049,social,Holiday Gift Guide 2026,254.0,6.0,11.04,13.0,0.0,
2025-10-30,CAMP3049,social,Holiday Gift Guide 2026,204.0,5.0,8.86,3.0,0.0,0.0
2025-10-31,CAMP3049,social,Holiday Gift Guide 2026,294.0,7.0,12.74,8.0,1.0,84.47
2025-11-01,CAMP3049,social,Holiday Gift Guide 2026,,10.0,17.16,13.0,0.0,0.0
2025-11-02,CAMP3049,social,Holiday Gift Guide 2026,481.0,12.0,20.85,8.0,1.0,125.15
2025-11-03,CAMP3049,social,Holiday Gift Guide 2026,479.0,12.0,20.77,5.0,1.0,192.3
2025-11-04,CAMP3049,social,Holiday Gift Guide 2026,394.0,10.0,17.11,10.0,2.0,183.57
2025-11-05,CAMP3049,social,Holiday Gift Guide 2026,345.0,8.0,14.95,15.0,1.0,69.88
2025-11-06,CAMP3049,social,Holiday Gift Guide 2026,419.0,10.0,18.19,7.0,0.0,0.0
2025-11-07,CAMP3049,social,Holiday Gift Guide 2026,375.0,9.0,16.28,14.0,1.0,77.33
2025-11-08,CAMP3049,social,Holiday Gift Guide 2026,468.0,12.0,20.31,5.0,0.0,0.0
2025-11-09,CAMP3049,social,,481.0,12.0,20.85,2.0,,0.0
2025-11-10,CAMP3049,social,,569.0,14.0,24.68,3.0,1.0,128.69
2025-11-11,CAMP3049,social, holiday gift guide 2026 ,235.0,6.0,10.2,1.0,1.0,84.64
2025-11-12,CAMP3049,social,,445.0,11.0,19.29,,,142.19
2025-11-13,CAMP3049,social,Holiday Gift Guide 2026,252.0,6.0,10.94,8.0,1.0,46.45
2025-11-14,CAMP3049,social,Holiday Gift Guide 2026,317.0,8.0,13.77,10.0,0.0,0.0
2025-11-15,CAMP3049,social,Holiday Gift Guide 2026,503.0,13.0,21.83,7.0,1.0,146.7
2025-11-16,CAMP3049,social,Holiday Gift Guide 2026,216.0,5.0,9.4,4.0,1.0,89.08
2025-11-17,CAMP3049,social,Holiday Gift Guide 2026,300.0,7.0,13.0,,1.0,78.6
2025-11-18,CAMP3049,social,Holiday Gift Guide 2026,513.0,13.0,22.26,10.0,1.0,180.76
2025-11-19,CAMP3049,social,Holiday Gift Guide 2026,227.0,5.0,9.84,2.0,1.0,97.95
2025-11-20,CAMP3049,social,Holiday Gift Guide 2026,486.0,12.0,21.06,0.0,1.0,38.83
2025-11-21,CAMP3049,social,Holiday Gift Guide 2026,534.0,13.0,23.16,8.0,0.0,0.0
2025-11-22,CAMP3049,social,Holiday Gift Guide 2026,442.0,11.0,19.18,9.0,0.0,0.0
2025-11-23,CAMP3049,social,Holiday Gift Guide 2026,331.0,8.0,14.36,7.0,0.0,0.0
2025-11-24,CAMP3049,social,Holiday Gift Guide 2026,276.0,7.0,11.98,10.0,2.0,259.76
2025-11-25,CAMP3049,social,Holiday Gift Guide 2026,,13.0,22.69,5.0,0.0,0.0
,CAMP3049,social,Holiday Gift Guide 2026,492.0,12.0,21.34,9.0,1.0,
2025-11-27,CAMP3049,social,Holiday Gift Guide 2026,341.0,8.0,14.79,7.0,0.0,0.0
2025-11-28,CAMP3049,social,Holiday Gift Guide 2026,498.0,12.0,21.61,4.0,,41.36
2025-11-29,CAMP3049,social,Holiday Gift Guide 2026,518.0,13.0,,13.0,2.0,399.59
2025-11-30,CAMP3049,social,Holiday Gift Guide 2026,431.0,,18.69,9.0,0.0,0.0
2025-12-01,CAMP3049,social,Holiday Gift Guide 2026,375.0,9.0,16.28,1.0,0.0,0.0
2025-12-02,CAMP3049,social,Holiday Gift Guide 2026,260.0,6.0,11.3,14.0,0.0,0.0
2025-12-03,,social,Holiday Gift Guide 2026,553.0,14.0,,5.0,1.0,115.74
2025-12-04,CAMP3049,social,Holiday Gift Guide 2026,527.0,13.0,22.86,10.0,0.0,0.0
2025-12-05,CAMP3049,SOCIAL,Holiday Gift Guide 2026,,9.0,15.64,2.0,1.0,197.87
2025-12-06,CAMP3049,social,Holiday Gift Guide 2026,408.0,10.0,17.72,13.0,1.0,132.56
2025-12-07,CAMP3049,social,Holiday Gift Guide 2026,235.0,6.0,10.2,2.0,0.0,0.0
2025-12-08,CAMP3049,social,Holiday Gift Guide 2026,235.0,6.0,10.22,1.0,0.0,0.0
2025-12-09,CAMP3049,social,Holiday Gift Guide 2026,538.0,13.0,23.32,,1.0,36.46
2025-12-10,CAMP3049,SOCIAL,Holiday Gift Guide 2026,351.0,9.0,15.23,5.0,0.0,0.0
2025-12-11,CAMP3049,social,Holiday Gift Guide 2026,448.0,11.0,19.45,15.0,2.0,384.08
2025-12-12,CAMP3049,social,Holiday Gift Guide 2026,413.0,10.0,17.92,7.0,1.0,126.93
2025-12-13,CAMP3049,social,Holiday Gift Guide 2026,500.0,13.0,21.69,2.0,1.0,165.63
2025-12-14,CAMP3049,social,Holiday Gift Guide 2026,494.0,12.0,21.41,13.0,0.0,0.0
,CAMP3049,social,,362.0,,15.69,9.0,0.0,0.0
2025-12-16,CAMP3049,social,Holiday Gift Guide 2026,411.0,10.0,17.85,5.0,0.0,0.0
2025-12-17,CAMP3049,social,Holiday Gift Guide 2026,417.0,10.0,18.1,15.0,3.0,352.7
2025-12-18,CAMP3049,social,Holiday Gift Guide 2026,438.0,11.0,18.99,11.0,,
2025-04-26,CAMP3050,google_ads,Winter Warmup Deals,1310.0,67.0,34.61,9.0,0.0,0.0
2025-04-27,CAMP3050,google_ads,Winter Warmup Deals,1534.0,78.0,40.52,7.0,1.0,193.26
2025-04-28,CAMP3050,google_ads,Winter Warmup Deals,713.0,36.0,,14.0,1.0,73.84
2025-04-29,CAMP3050,google_ads,Winter Warmup Deals,1364.0,69.0,36.05,14.0,2.0,105.63
2025-04-30,CAMP3050,google_ads,Winter Warmup Deals,1421.0,72.0,37.54,12.0,0.0,0.0
2025-05-01,CAMP3050,google_ads,Winter Warmup Deals,1713.0,87.0,45.26,1.0,1.0,26.92
,CAMP3050,google_ads,Winter Warmup Deals,,83.0,43.13,14.0,1.0,89.42
2025-05-03,CAMP3050,google_ads,Winter Warmup Deals,1725.0,88.0,45.57,1.0,0.0,0.0
2025-05-04,CAMP3050,google_ads,,1725.0,88.0,45.57,14.0,0.0,0.0
2025-05-05,CAMP3050,google_ads,Winter Warmup Deals,1758.0,90.0,46.45,15.0,2.0,98.01
2025-05-06,CAMP3050,google_ads,Winter Warmup Deals,835.0,42.0,,5.0,1.0,37.56
2025-05-07,CAMP3050,google_ads,Winter Warmup Deals,,37.0,19.4,1.0,1.0,103.65
2025-05-08,CAMP3050,google_ads,Winter Warmup Deals,1733.0,88.0,45.79,2.0,1.0,175.27
2025-05-09,CAMP3050,google_ads,Winter Warmup Deals,799.0,40.0,21.11,3.0,1.0,
2025-05-10,CAMP3050,google_ads,Winter Warmup Deals,1585.0,81.0,41.87,3.0,,0.0
2025-05-11,CAMP3050,google_ads,Winter Warmup Deals,941.0,48.0,,2.0,1.0,182.37
2025-05-12,CAMP3050,google_ads,Winter Warmup Deals,1415.0,72.0,37.4,9.0,1.0,129.69
2025-05-13,CAMP3050,google_ads,Winter Warmup Deals,1567.0,80.0,41.41,15.0,2.0,185.36
2025-05-14,CAMP3050, google_ads ,Winter Warmup Deals,1684.0,86.0,44.49,6.0,1.0,
2025-05-15,CAMP3050, google_ads ,,1014.0,51.0,26.8,8.0,0.0,0.0
2025-05-16,CAMP3050,google_ads,Winter Warmup Deals,1101.0,56.0,29.1,2.0,0.0,0.0
2025-05-17,CAMP3050,google_ads,Winter Warmup Deals,1558.0,79.0,41.17,14.0,1.0,29.54
2025-05-18,CAMP3050,google_ads,Winter Warmup Deals,1775.0,90.0,46.89,12.0,2.0,185.15
2025-05-19,CAMP3050,google_ads,Winter Warmup Deals,617.0,31.0,16.31,13.0,2.0,308.26
2025-05-20,CAMP3050,google_ads,Winter Warmup Deals,716.0,36.0,18.92,10.0,0.0,0.0
2025-05-21,CAMP3050,google_ads,Winter Warmup Deals,1767.0,90.0,46.7,0.0,0.0,0.0
2025-05-22,CAMP3050,google_ads,Winter Warmup Deals,1463.0,75.0,38.67,8.0,0.0,0.0
2025-05-23,CAMP3050,google_ads,Winter Warmup Deals,,,,0.0,0.0,0.0
2025-05-24,CAMP3050,google_ads,Winter Warmup Deals,1266.0,64.0,33.46,5.0,0.0,0.0
2025-05-25,CAMP3050,google_ads,Winter Warmup Deals,1139.0,58.0,30.09,15.0,3.0,456.32
2025-05-26,CAMP3050,google_ads,,856.0,43.0,22.63,9.0,0.0,0.0
2025-05-27,CAMP3050,google_ads,Winter Warmup Deals,1665.0,85.0,44.0,0.0,0.0,0.0
2025-05-28,CAMP3050,google_ads,Winter Warmup Deals,831.0,,21.97,2.0,1.0,159.47
2025-05-29,CAMP3050,google_ads,Winter Warmup Deals,1628.0,83.0,43.02,9.0,0.0,0.0
2025-05-30,CAMP3050,google_ads,Winter Warmup Deals,954.0,48.0,25.22,2.0,0.0,0.0
2025-05-31,,google_ads,Winter Warmup Deals,1679.0,86.0,44.36,9.0,0.0,0.0
2025-06-01,CAMP3050,google_ads,Winter Warmup Deals,1349.0,69.0,35.64,8.0,0.0,0.0
2025-06-02,CAMP3050,google_ads,Winter Warmup Deals,,74.0,38.41,10.0,0.0,0.0
2025-06-03,CAMP3050,google_ads,Winter Warmup Deals,826.0,42.0,21.85,12.0,0.0,0.0
2025-06-04,CAMP3050,google_ads,Winter Warmup Deals,1356.0,69.0,,,0.0,0.0
2025-06-05,CAMP3050,google_ads,Winter Warmup Deals,1745.0,89.0,46.12,11.0,,193.27
2025-06-06,CAMP3050,google_ads,Winter Warmup Deals,1324.0,67.0,34.98,2.0,1.0,27.75
2025-06-07,CAMP3050,google_ads,Winter Warmup Deals,1047.0,53.0,27.68,4.0,0.0,0.0
,CAMP3050,google_ads,Winter Warmup Deals,739.0,37.0,19.53,6.0,0.0,0.0
2025-06-09,CAMP3050,google_ads,Winter Warmup Deals,1660.0,85.0,43.86,7.0,0.0,0.0
2025-06-10,CAMP3050,google_ads,Winter Warmup Deals,613.0,31.0,16.22,9.0,1.0,57.51
2025-06-11,CAMP3050,,Winter Warmup Deals,679.0,34.0,17.94,,1.0,71.26
2025-06-12,CAMP3050,google_ads,Winter Warmup Deals,1139.0,58.0,30.11,15.0,3.0,270.45
2025-06-13,CAMP3050,google_ads,WINTER WARMUP DEALS,1431.0,73.0,37.81,9.0,0.0,0.0
2025-06-14,CAMP3050,google_ads,Winter Warmup Deals,1543.0,79.0,40.78,15.0,,115.93
2025-06-15,CAMP3050,google_ads,Winter Warmup Deals,1589.0,81.0,41.98,11.0,1.0,61.29
2025-06-16,CAMP3050,google_ads,Winter Warmup Deals,1678.0,85.0,44.33,13.0,1.0,163.45
2025-06-17,CAMP3050,google_ads,Winter Warmup Deals,997.0,51.0,26.35,12.0,0.0,0.0
2025-06-18,CAMP3050,google_ads,Winter Warmup Deals,1609.0,82.0,42.53,3.0,1.0,171.95
2025-06-19,CAMP3050,google_ads,Winter Warmup Deals,738.0,37.0,19.5,8.0,1.0,195.08
2025-06-20,CAMP3050,google_ads,Winter Warmup Deals,1436.0,73.0,37.95,7.0,1.0,123.2
2025-06-21,CAMP3050,google_ads,,,90.0,46.73,2.0,1.0,77.53
2025-06-22,CAMP3050,google_ads,Winter Warmup Deals,1050.0,53.0,27.76,1.0,,0.0
2025-06-23,CAMP3050,google_ads,Winter Warmup Deals,1432.0,73.0,37.85,8.0,1.0,24.41
2025-06-24,CAMP3050,google_ads,Winter Warmup Deals,1571.0,80.0,41.51,8.0,1.0,119.84
2025-06-25,CAMP3050,google_ads,Winter Warmup Deals,760.0,38.0,20.08,4.0,1.0,167.78
2025-06-26,CAMP3050,google_ads,Winter Warmup Deals,1666.0,85.0,,4.0,1.0,160.54
2025-06-27,CAMP3050,google_ads,Winter Warmup Deals,1119.0,57.0,,2.0,0.0,0.0
2025-06-28,CAMP3050,google_ads,Winter Warmup Deals,1324.0,67.0,35.0,7.0,1.0,48.42
2025-06-29,CAMP3050,google_ads,,893.0,,23.6,3.0,0.0,0.0
2025-06-30,CAMP3050,google_ads,Winter Warmup Deals,1284.0,65.0,33.94,4.0,1.0,69.16
2025-07-01,CAMP3050,google_ads,Winter Warmup Deals,1369.0,70.0,,2.0,0.0,0.0
2025-07-02,,google_ads,WINTER WARMUP DEALS,1176.0,60.0,31.08,4.0,0.0,0.0
,CAMP3050,google_ads,,,70.0,36.27,15.0,1.0,
2025-07-04,CAMP3050,google_ads,Winter Warmup Deals,1322.0,67.0,34.95,8.0,1.0,195.85
2025-07-05,CAMP3050,google_ads,Winter Warmup Deals,1117.0,57.0,29.51,2.0,1.0,88.58
2025-05-20,CAMP3051,social,SPRING CLEARANCE,1144.0,13.0,226.63,7.0,1.0,109.96
2025-05-21,CAMP3051,social,Spring Clearance,562.0,6.0,111.35,15.0,,170.68
2025-05-22,CAMP3051,social,Spring Clearance,508.0,5.0,100.74,7.0,0.0,0.0
2025-05-23,CAMP3051,social,,725.0,8.0,143.6,12.0,2.0,393.94
2025-05-24,CAMP3051,,Spring Clearance,890.0,10.0,176.22,1.0,1.0,163.9
2025-05-25,CAMP3051,,Spring Clearance,569.0,6.0,112.63,13.0,0.0,0.0
2025-05-26,CAMP3051,,Spring Clearance,1190.0,13.0,235.68,13.0,2.0,341.85
2025-05-27,CAMP3051,social,,959.0,10.0,,3.0,0.0,0.0
2025-05-28,CAMP3051,social,Spring Clearance,1032.0,11.0,204.46,10.0,0.0,0.0
,CAMP3051,social,Spring Clearance,1104.0,12.0,218.58,10.0,2.0,226.27
2025-05-30,CAMP3051, social ,Spring Clearance,419.0,4.0,82.95,6.0,1.0,40.08
2025-05-31,CAMP3051,social,Spring Clearance,569.0,6.0,112.73,3.0,1.0,
2025-06-01,CAMP3051,SOCIAL,Spring Clearance,960.0,10.0,190.23,1.0,0.0,0.0
2025-06-02,CAMP3051,social,Spring Clearance,1181.0,13.0,233.8,3.0,0.0,0.0
2025-06-03,,social,Spring Clearance,1120.0,12.0,221.78,5.0,0.0,0.0
2025-06-04,CAMP3051,social,Spring Clearance,1080.0,12.0,213.8,0.0,1.0,25.03
2025-06-05,CAMP3051,social, spring clearance ,706.0,8.0,139.83,0.0,0.0,0.0
2025-06-06,CAMP3051,social,Spring Clearance,538.0,6.0,106.69,0.0,1.0,133.8
2025-06-07,CAMP3051,social,Spring Clearance,1073.0,12.0,212.58,10.0,1.0,39.51
2025-06-08,CAMP3051,social,Spring Clearance,427.0,4.0,,5.0,1.0,41.36
2025-06-09,CAMP3051,social,Spring Clearance,792.0,9.0,156.81,2.0,0.0,0.0
2025-06-10,CAMP3051,social,Spring Clearance,976.0,11.0,193.34,,0.0,0.0
2025-06-11,CAMP3051,social,Spring Clearance,689.0,7.0,136.41,0.0,1.0,183.83
2025-06-12,CAMP3051,social,Spring Clearance,1217.0,,241.06,2.0,0.0,0.0
2025-06-13,CAMP3051,social, Spring Clearance ,466.0,5.0,92.35,15.0,0.0,0.0
2025-06-14,CAMP3051,social,SPRING CLEARANCE,827.0,9.0,163.8,3.0,0.0,
2025-06-15,CAMP3051,social,Spring Clearance,659.0,7.0,130.56,11.0,2.0,259.3
2025-06-16,CAMP3051,social,Spring Clearance,828.0,9.0,164.0,9.0,1.0,151.07
,CAMP3051,social,Spring Clearance,842.0,9.0,166.72,,2.0,99.23
2025-06-18,CAMP3051,social,Spring Clearance,1014.0,11.0,200.73,7.0,0.0,0.0
2025-11-11,CAMP3052,email,Easter Weekend Sale,1091.0,38.0,37.83,1.0,0.0,0.0
2025-11-12,CAMP3052,email,Easter Weekend Sale,1517.0,54.0,52.6,1.0,0.0,0.0
2025-11-13,CAMP3052,email,Easter Weekend Sale,1035.0,36.0,35.88,0.0,1.0,
2025-11-14,CAMP3052,email,Easter Weekend Sale,1753.0,62.0,60.78,6.0,0.0,0.0
2025-11-15,CAMP3052,email,Easter Weekend Sale,1593.0,56.0,55.23,8.0,0.0,0.0
2025-11-16,CAMP3052,, easter weekend sale ,1188.0,42.0,41.19,4.0,0.0,0.0
2025-11-17,CAMP3052,email,Easter Weekend Sale,1969.0,,68.27,1.0,0.0,0.0
,CAMP3052,email,Easter Weekend Sale,1872.0,66.0,,14.0,2.0,101.56
2025-11-19,CAMP3052,email,Easter Weekend Sale,981.0,35.0,34.02,4.0,1.0,88.98
,CAMP3052,email,Easter Weekend Sale,1151.0,41.0,39.91,4.0,0.0,0.0
2025-11-21,CAMP3052,email,Easter Weekend Sale,1464.0,52.0,50.76,9.0,1.0,138.69
2025-11-22,CAMP3052,email,Easter Weekend Sale,2161.0,77.0,74.91,11.0,1.0,134.53
2025-11-23,CAMP3052,email,Easter Weekend Sale,1487.0,53.0,51.55,11.0,2.0,270.8
,CAMP3052,email,Easter Weekend Sale,926.0,33.0,32.12,15.0,2.0,353.97
2025-11-25,CAMP3052,email,Easter Weekend Sale,1694.0,60.0,58.72,,1.0,144.59
2025-11-26,CAMP3052,email,Easter Weekend Sale,792.0,28.0,27.47,13.0,1.0,187.06
2025-11-27,CAMP3052,email,Easter Weekend Sale,1245.0,44.0,43.16,6.0,1.0,197.33
2025-11-28,CAMP3052,email,Easter Weekend Sale,,,46.91,7.0,0.0,0.0
2025-11-29,CAMP3052,email,Easter Weekend Sale,1776.0,63.0,61.57,7.0,0.0,0.0
2025-11-30,CAMP3052,email,Easter Weekend Sale,1617.0,57.0,56.05,1.0,1.0,105.51
2025-12-01,CAMP3052,email,Easter Weekend Sale,1788.0,63.0,61.99,14.0,0.0,0.0
2025-12-02,CAMP3052,email,Easter Weekend Sale,1600.0,57.0,55.47,15.0,0.0,0.0
2025-12-03,CAMP3052,email,Easter Weekend Sale,2109.0,75.0,73.13,14.0,,99.15
2025-12-04,CAMP3052,email,Easter Weekend Sale,786.0,28.0,27.26,8.0,1.0,113.89
,CAMP3052,email,Easter Weekend Sale,1414.0,50.0,49.05,13.0,1.0,71.91
2025-12-06,CAMP3052,email,Easter Weekend Sale,1724.0,61.0,59.76,7.0,,149.02
2025-12-07,CAMP3052,,Easter Weekend Sale,1067.0,38.0,37.02,13.0,2.0,382.62
2025-12-08,CAMP3052,email,Easter Weekend Sale,912.0,32.0,31.64,3.0,1.0,34.84
2025-12-09,CAMP3052,email,Easter Weekend Sale,1787.0,63.0,61.96,1.0,0.0,0.0
2025-12-10,CAMP3052,email,Easter Weekend Sale,2027.0,72.0,70.29,2.0,1.0,65.23
2025-12-11,CAMP3052,email,Easter Weekend Sale,1516.0,54.0,52.57,2.0,0.0,0.0
2025-12-12,CAMP3052,email,,1992.0,71.0,69.05,11.0,2.0,93.87
2025-12-13,CAMP3052,EMAIL,Easter Weekend Sale,1810.0,64.0,62.76,4.0,1.0,86.26
2025-12-14,CAMP3052,email,Easter Weekend Sale,1430.0,51.0,49.59,0.0,0.0,0.0
2025-12-15,CAMP3052,,Easter Weekend Sale,2256.0,80.0,78.21,8.0,0.0,0.0
2025-12-16,CAMP3052,email,Easter Weekend Sale,1161.0,41.0,40.27,6.0,0.0,0.0
