order_id,customer_id,order_datetime,sku,quantity,unit_price,total_amount,payment_method,order_status,coupon_applied
 ORD5479 ,CUST1425,2025-06-22 14:04:01.095172,SKU10160,4.0,148.09,592.34, bank_transfer ,delivered,FALSE
 ORD5480 , cust1124 ,nan,SKU10026,3.0,41.51,124.52,paypal,delivered,False
ORD5481,CUST1356,2024-02-11 20:06:14.189691,SKU10197,4.0,117.74,470.97,PAYPAL,delivered,FALSE
ORD5482,cust1154,2024-09-14 05:52:04.451444,SKU10175,3.0,196.78,590.33,credit_card, delivered ,False
ORD5483, CUST1307 ,2024-10-24 18:36:38.157688,SKU10030,4.0,1300.635444514297,503.28,credit_card, pending ,True
ORD5484,cust1407, 2024-04-04 21:12:19.077785 ,SKU10144,2.0,,897.16, credit_card , cancelled ,False
ORD5485,CUST1400, 2024-03-09 16:08:27.504105 ,sku10010,3.0,253.32,759.96, CREDIT_CARD , delivered ,nan
ORD5486,CUST1177,2024-12-24 18:16:35.005742,SKU10136,2.0,,732.16,credit_card,delivered,False
ord5487,nan, 2024-02-27 01:06:34.832958 ,sku10169,3.0,1300.635444514297,148.51, NAN ,returned,nan
ord5260,CUST1462,2025-09-18 03:24:25.738558,SKU10038,3.0,5.96,17.88,credit_card,delivered,true
ORD5489,CUST1259,2025-05-13 21:07:09.744550,SKU10165,1.0,,,wallet,delivered,nan
 ORD5490 ,CUST1174,2025-10-08 04:04:10.010831,SKU10003,4.0,138.09,,wallet,delivered,False
 ORD5491 ,cust1434, 2025-04-25 23:21:32.166990 ,SKU10107,1.0,56.61,,paypal, delivered ,False
ord5492,CUST1421,2025-10-27 01:25:07.748840,SKU10125,2.0,77.22,154.44, paypal ,returned,False
ORD5493,CUST1054,2025-04-12 21:16:28.481422,SKU10110,13.615599857291695,184.51,738.04,paypal,DELIVERED,False
ORD5494, CUST1491 ,2024-07-15 20:12:54.317238,NAN,3.0,157.04,471.12,credit_card,delivered,False
 ORD5495 ,CUST1325,2025-03-26 06:36:17.464774, SKU10117 ,4.0,93.95,375.8,credit_card,nan,False
ORD5496,CUST1362,2025-04-15 10:40:50.823718, SKU10039 ,,1300.635444514297,746.01,credit_card, PENDING ,False
ORD5497,CUST1222,2024-09-06 01:22:11.685478,SKU10045,3.0,89.73,269.18,CREDIT_CARD,delivered,False
ORD5498, CUST1375 , 2024-01-12 20:50:19.384076 ,SKU10133,4.0,230.44,921.76,credit_card,delivered, true 
ORD5499,CUST1494,2025-04-16 03:27:09.141083,SKU10166,3.0,1300.635444514297,,paypal,cancelled, False 
ORD5500,CUST1138,2024-01-15 12:56:15.115311,SKU10157,4.0,,295.94,credit_card,delivered,nan
 ORD5501 , nan ,2025-02-26 21:30:15.462741,SKU10137,2.0,54.45,108.9,credit_card,delivered,FALSE
ORD5502,CUST1396,2024-04-19 14:57:11.300329,SKU10123,2.0,186.08,372.16,credit_card,DELIVERED,false
nan,cust1238,2025-01-13 22:54:17.014279,SKU10111,4.0,101.51,406.04,credit_card,delivered,FALSE
ORD5504,CUST1422, 2024-12-03 14:55:17.213232 , SKU10187 ,1.0,252.59,252.59,credit_card,delivered,FALSE
ORD5505,NAN,2024-01-10 01:17:57.725820,SKU10068,1.0,,187.8, wallet , cancelled ,False
ORD5506,CUST1165,2024-08-31 02:52:56.414212,SKU10062,2.0,145.6,291.2, bank_transfer ,delivered,True
ORD5507,CUST1425, 2025-02-06 17:32:45.498237 ,SKU10022,2.0,345.01,690.02, credit_card ,delivered,False
ORD5508, CUST1142 , 2025-07-22 13:35:36.076317 ,nan,3.0,299.75,899.25,wallet,delivered,FALSE
 ord5509 ,CUST1124,nan,SKU10192,1.0,448.14,448.14,nan, delivered ,True
 ORD5510 ,CUST1237,2024-11-20 04:18:27.065283,nan,2.0,64.96,129.91,credit_card,delivered,False
ORD5398, CUST1225 ,2025-02-13 07:41:46.718644,SKU10019,4.0,242.9,,NAN,delivered, False 
ORD5512,CUST1194, 2024-07-31 00:35:22.526369 ,SKU10086,4.0,191.38,765.54,NAN,delivered,True
ORD5513,CUST1014,2024-08-17 06:21:26.656557,SKU10126,,171.9,515.69,credit_card,delivered,false
ord5514,CUST1435,2024-05-10 06:58:24.198426,sku10083,4.0,320.12,1280.48,CREDIT_CARD,delivered,false
ord5515,CUST1093,2025-01-11 12:07:32.191289,SKU10124,2.0,57.61,115.22, credit_card ,delivered,True
ORD5516,CUST1108,2024-07-29 18:11:29.568883,SKU10090,1.0,71.43,71.43, credit_card ,PENDING,True
ORD5517, CUST1408 , 2024-02-26 12:41:02.453032 ,SKU10066,4.0,117.13,468.52, credit_card , pending ,False
ord5518,CUST1174,2025-04-03 22:53:52.344758,SKU10071,1.0,179.67,179.67,credit_card, delivered ,False
ORD5519,CUST1450,nan,SKU10152,13.615599857291695,106.57,426.28, credit_card ,delivered,FALSE
ORD5520,nan,2024-08-29 04:40:41.138282,SKU10070,2.0,1300.635444514297,227.26, credit_card ,delivered,nan
ORD5521,CUST1284,2024-02-21 09:42:44.147710,SKU10002,2.0,135.51,271.01,credit_card,delivered,false
ORD5522,CUST1264,2024-10-12 14:52:02.265049, SKU10048 ,4.0,420.29,1681.16,CREDIT_CARD, delivered ,False
ORD5523,CUST1043,2024-10-23 08:45:14.995611, nan ,3.0,25.12,75.35,paypal,pending,false
ord5524,CUST1368,2025-03-24 00:13:40.184969,SKU10104,4.0,164.86,659.45, credit_card , delivered , False 
ORD5525,CUST1250,2024-07-30 07:53:44.057183,SKU10142,1.0,109.23,109.23, credit_card ,delivered, false 
ORD5794,nan,2025-09-01 01:43:32.483206,SKU10155,1.0,214.51,214.51,paypal, delivered , False 
 ORD5527 ,NAN,2025-08-06 21:32:08.705252, SKU10121 ,3.0,262.97,788.91,BANK_TRANSFER,delivered,False
 ORD5528 ,nan,nan,SKU10182,13.615599857291695,227.54,455.07,credit_card,cancelled,True
ORD5529, nan ,2025-10-17 21:01:35.264669,SKU10114,1.0,81.05,81.05,credit_card,cancelled,False
ORD5530,CUST1405,2024-09-15 20:47:58.722575,sku10004,1.0,248.33,248.33,credit_card,pending,False
ORD5531,CUST1047,2024-06-28 01:31:10.765793,sku10075,3.0,,417.79,wallet,delivered, False 
ord5532,CUST1113,2024-10-09 09:53:59.333156, SKU10103 ,4.0,98.3,393.19,paypal, pending , nan 
 ORD5533 ,CUST1354, 2024-03-04 05:54:41.085123 ,SKU10062,3.0,145.6,436.8,paypal,delivered,False
ORD5534,CUST1156,2024-03-25 05:21:03.516173, SKU10169 ,3.0,49.5,148.51,paypal,DELIVERED,True
 ord5535 ,nan,2024-10-04 16:05:58.110903,SKU10094,3.0,,247.05,credit_card,nan,False
ORD5536, NAN ,2025-05-25 20:06:28.486011,SKU10141,3.0,209.73,629.19,credit_card,delivered,False
ORD5537,CUST1271,2025-08-26 05:01:14.924488,SKU10088,2.0,179.45,358.9,BANK_TRANSFER,cancelled,False
ORD5538,CUST1217,2025-03-21 10:16:23.846584,nan,4.0,18.9,75.62,paypal, delivered ,false
ord5539,CUST1281,2024-03-11 11:55:49.613627,nan,3.0,49.44,148.32,credit_card,delivered,False
ORD5540,CUST1180,2025-03-26 06:04:39.993107, SKU10179 ,3.0,69.07,207.22,credit_card,CANCELLED,True
ORD5541,CUST1232,2025-03-01 17:40:51.473654,SKU10069,1.0,113.04,113.04,credit_card, DELIVERED , False 
ORD5542,CUST1156, 2025-06-23 20:41:01.702164 ,SKU10064,1.0,308.52,308.52,nan,cancelled,False
ORD5543,CUST1118, 2025-07-06 21:59:54.815161 ,SKU10030,3.0,125.82,377.46,credit_card, pending , False 
ord5544,CUST1369, 2025-08-04 16:42:19.650693 ,SKU10049,2.0,169.49,338.98,paypal, delivered ,False
ORD5545, CUST1161 , 2024-10-04 11:14:05.115955 , SKU10030 ,2.0,125.82,251.64,nan,nan,True
 ORD5546 , CUST1380 , 2025-04-12 13:39:34.118145 , sku10137 ,2.0,54.45,108.9,credit_card,delivered,False
ORD5547,CUST1486,2024-06-28 17:27:56.777295,SKU10195,1.0,47.36,47.36, PAYPAL , cancelled ,FALSE
ORD5548, nan ,2025-10-31 13:19:38.575685,SKU10047,4.0,55.99,223.96,credit_card, delivered ,False
ORD5549,CUST1098,2024-04-27 11:22:28.564824,SKU10055,4.0,81.4,325.6,paypal,delivered,NAN
ORD5550,cust1378,2024-01-07 18:38:24.219982, SKU10123 ,2.0,186.08,372.16,CREDIT_CARD,delivered,FALSE
ORD5551,CUST1141, 2024-04-09 16:50:38.866028 ,sku10185,4.0,335.85,1343.4,paypal,nan,True
ORD5552,CUST1301,nan,SKU10194,2.0,54.15,108.31, paypal ,delivered,True
nan,nan,2024-10-26 08:16:53.465707,sku10152,1.0,106.57,106.57,credit_card, delivered ,FALSE
nan, nan ,2024-10-26 19:48:14.345250, SKU10025 ,13.615599857291695,65.84,263.36,wallet,delivered,False
ORD5555,CUST1426,2025-10-01 20:46:06.770480,sku10049,4.0,169.49,677.96,credit_card,delivered,false
ord5556, CUST1151 ,2025-09-08 03:43:45.555929, NAN ,1.0,152.39,152.39,credit_card,DELIVERED,True
ORD5557, CUST1184 ,2024-07-27 12:00:40.981998, sku10045 ,1.0,89.73,89.73,paypal,delivered,False
ORD5558,nan,2024-05-20 01:39:16.958867,SKU10003,1.0,138.09,138.09, paypal ,delivered,FALSE
nan,CUST1362,2025-07-22 11:35:38.168644,SKU10136,,366.08,732.16,paypal,delivered,True
nan,CUST1064,nan,sku10070,3.0,113.63,340.89,credit_card,delivered, nan 
 nan ,CUST1023, 2024-12-28 20:52:42.666959 ,SKU10013,1.0,,263.12,credit_card,returned,nan
ORD5562, CUST1283 ,2025-02-25 17:07:59.789147,SKU10074,2.0,245.76,491.52,nan,pending, False 
 nan , nan , 2024-06-21 03:10:54.112267 ,SKU10032,1.0,311.19,311.19,credit_card, delivered ,True
ORD5564,nan,2025-06-20 12:54:26.001701,SKU10192,4.0,448.14,1792.56,nan, delivered ,false
ORD5565,cust1251,nan,SKU10026,4.0,41.51,166.03, paypal ,delivered,nan
 ord5566 ,CUST1446,2024-12-03 08:29:50.142018,SKU10003,,138.09,276.18,CREDIT_CARD,delivered,False
ORD5567,CUST1293, 2024-02-10 06:32:44.094266 , SKU10072 ,2.0,423.72,847.44,paypal,RETURNED,False
ORD5568,CUST1240,2025-09-05 16:14:03.109846,SKU10122,3.0,290.57,871.71,credit_card,NAN,False
ORD5569,CUST1225,2025-02-16 08:27:31.823212,SKU10087,3.0,140.18,420.52, CREDIT_CARD ,delivered, False 
ORD5570,CUST1094,nan,sku10013,,263.12,263.12,credit_card,cancelled,FALSE
ORD5571, CUST1129 ,2025-02-10 06:41:19.539915,SKU10122,1.0,290.57,290.57,nan,pending,FALSE
ORD5572,CUST1058,2025-03-29 21:36:38.650244, SKU10016 ,3.0,29.2,87.6, credit_card ,delivered, FALSE 
 ORD5573 , CUST1205 ,2024-12-18 06:23:13.249918,SKU10125,4.0,77.22,308.88,credit_card,DELIVERED,False
ORD5574, CUST1037 ,2025-04-26 03:04:33.406798,SKU10147,13.615599857291695,199.66,798.64,credit_card,DELIVERED,True
 ORD5575 , CUST1322 ,2025-01-24 13:46:46.137692,SKU10175,1.0,196.78,196.78,paypal,pending,False
 ORD5576 ,CUST1027,2025-09-27 00:08:05.564677, SKU10038 ,,,11.92, paypal ,pending,TRUE
ORD5577, cust1076 ,2024-02-05 23:26:56.485957,SKU10144,13.615599857291695,448.58,1345.74,credit_card,delivered,True
ORD5578,CUST1485,2024-03-12 04:25:51.571886, SKU10077 ,3.0,,231.71,credit_card,delivered,True
ORD5579,CUST1043,2024-04-26 08:38:23.720013,SKU10063,3.0,119.19,357.57,credit_card,DELIVERED, True 
ORD5580,CUST1060,2025-04-07 09:57:02.935143,SKU10142,2.0,109.23,218.46, wallet ,delivered,False
ORD5581,CUST1391,2025-03-08 13:10:53.881741, SKU10106 ,,201.38,201.38,nan,delivered,False
 ORD5582 ,CUST1310,2025-08-20 16:18:23.299819,SKU10152,4.0,106.57,426.28,credit_card,delivered,False
nan, CUST1404 ,2025-05-06 00:40:09.992543,SKU10158,2.0,56.33,112.66, credit_card ,delivered,False
ORD5584,CUST1115,2024-12-06 14:21:22.464139,SKU10198,2.0,188.46,376.93,credit_card,delivered,False
ord5585,CUST1267,2025-10-26 12:39:18.802135,SKU10097,2.0,304.07,608.14,nan,cancelled,TRUE
 ord5586 ,nan,2024-06-27 07:00:57.366728,nan,2.0,,27.38,credit_card, delivered ,False
ORD5587,CUST1152,2025-07-12 05:43:18.801660,sku10150,2.0,1300.635444514297,338.83, paypal ,cancelled,true
ORD5588,nan,2024-10-12 22:47:21.065562,nan,3.0,,753.57, WALLET ,cancelled,False
ORD5589,CUST1291,2025-03-10 15:39:39.719239,SKU10158,4.0,56.33,225.32,credit_card,delivered,False
 ORD5590 ,NAN,2025-05-02 06:28:37.217551,SKU10156,2.0,45.67,91.34,credit_card,delivered, True 
ORD5591,CUST1491,2025-02-28 14:45:56.599274,sku10189,2.0,385.05,770.1,credit_card,delivered, true 
 ORD5592 ,CUST1050,2024-04-04 03:21:26.762350,SKU10195,3.0,47.36,142.06,paypal,DELIVERED,False
ORD5593,nan,2024-10-23 18:39:08.110176, SKU10160 ,,148.09,444.26,bank_transfer, nan ,False
ORD5594,CUST1108,2025-01-11 03:55:44.821793, SKU10067 ,2.0,298.44,596.89,credit_card,delivered,nan
 ORD5595 ,CUST1338, 2025-07-22 20:37:25.131330 ,SKU10020,2.0,22.3,44.6,paypal,delivered,False
ORD5596, cust1080 ,2024-10-24 05:49:25.106452,nan,4.0,25.12,100.47,paypal,nan,False
ORD5597, CUST1088 ,2025-09-07 13:27:23.980509,SKU10141,2.0,209.73,419.46,PAYPAL, DELIVERED , false 
ORD5598,CUST1038,2024-10-22 01:13:03.022483, SKU10040 ,1.0,165.9,165.9,credit_card,returned, nan 
ORD5599,CUST1001,nan,SKU10104,,164.86,494.59,paypal,delivered, false 
ORD5600, CUST1230 ,2025-06-17 12:16:25.614193,SKU10176,3.0,306.47,919.4,nan, delivered ,True
nan, CUST1304 ,2025-01-25 15:43:42.115829,SKU10120,2.0,300.78,601.56,paypal,nan,False
ORD5602,nan,2025-10-05 08:18:23.774097,nan,1.0,30.09,30.09,bank_transfer,delivered, False 
nan,nan,2025-03-18 10:12:00.556802,SKU10073,3.0,67.05,201.14,credit_card,delivered,False
ORD5604,CUST1361,2024-12-16 05:10:04.877065,SKU10072,4.0,423.72,1694.88,bank_transfer,delivered,False
ORD5605, CUST1359 , NAN ,SKU10116,4.0,255.4,1021.61, credit_card ,delivered,FALSE
ORD5606,nan,2024-10-04 04:49:29.975130,nan,3.0,196.78,590.33,NAN,returned,False
ORD5607,CUST1119,2024-07-19 11:54:52.494132,SKU10067,2.0,1300.635444514297,596.89,paypal,nan,FALSE
ORD5608,CUST1403,nan,SKU10160,1.0,148.09,148.09,PAYPAL,DELIVERED, False 
ord5609,CUST1301,2024-05-19 13:06:18.059289,SKU10169,4.0,49.5,198.02,credit_card,delivered,False
ord5610,cust1411,2024-05-17 11:56:20.413279,SKU10050,3.0,308.51,, credit_card ,delivered, FALSE 
ORD5611,CUST1217,2024-05-06 23:27:58.374925,SKU10029,4.0,,403.55,CREDIT_CARD,delivered, True 
ORD5612,cust1278,2024-03-25 03:53:56.614388,SKU10057,1.0,158.04,3948.1646147755046,credit_card, delivered , False 
ORD6129,CUST1298,2025-03-14 05:34:01.385502, SKU10169 ,4.0,49.5,198.02,bank_transfer, pending ,FALSE
ORD5614, CUST1465 ,2025-08-16 13:37:39.360901,SKU10068,2.0,187.8,375.61,credit_card, delivered ,False
ORD5615,NAN, 2025-06-03 04:50:59.404847 ,SKU10036,1.0,152.98,152.98,paypal,delivered, true 
ORD5296,CUST1337,2025-07-02 06:16:19.890427,SKU10049,2.0,169.49,338.98,bank_transfer,delivered,False
ORD5617, CUST1084 ,2025-06-18 05:10:33.005465,sku10078,2.0,251.19,502.38,nan,nan,True
 ORD5618 , cust1304 ,2024-06-29 12:14:22.777510,SKU10191,13.615599857291695,90.35,271.06,wallet,RETURNED, True 
 ORD5619 ,CUST1422,2025-08-17 14:03:44.594280, SKU10145 ,1.0,64.96,64.96, nan , delivered ,FALSE
 ORD5620 , cust1471 ,nan, SKU10073 ,4.0,67.05,268.19,credit_card,PENDING,True
ORD5621,CUST1224,2024-08-13 08:26:21.428112,SKU10031,3.0,366.25,1098.74,nan,delivered,false
 ORD5622 ,CUST1239,nan, nan ,1.0,306.47,306.47,credit_card,nan,False
ORD5623, CUST1155 ,2024-03-09 22:42:49.753942,SKU10179,2.0,69.07,138.15,paypal, delivered ,FALSE
 ORD5624 ,CUST1206,2025-05-04 04:29:36.310002,SKU10069,4.0,113.04,452.16,credit_card,delivered,False
ORD5625,CUST1256,2024-09-16 10:54:59.238403,SKU10138,1.0,156.7,156.7,credit_card,returned,False
ORD5626, CUST1252 ,2025-06-09 13:14:35.170739, sku10112 ,2.0,204.98,409.95,wallet,returned,True
 nan , cust1041 ,2024-11-26 05:46:20.179921, nan ,4.0,343.28,1373.13,credit_card,delivered,FALSE
ORD5628,CUST1020, 2024-05-01 04:27:44.469934 ,SKU10110,2.0,184.51,369.02,credit_card,cancelled,False
ORD5629,CUST1376,2025-05-07 06:58:11.735738,SKU10082,4.0,23.59,94.36,credit_card,delivered,True
 ORD5630 , CUST1309 ,2024-06-17 22:28:29.315605,SKU10064,3.0,308.52,925.57,paypal,delivered,False
ORD5631,CUST1013,2024-11-24 20:13:46.719805,SKU10023,1.0,136.28,136.28,PAYPAL,nan, True 
ORD5632, CUST1117 ,2024-02-20 14:34:29.884955, sku10172 ,3.0,165.93,497.78,credit_card, pending ,False
nan,CUST1428,2025-02-17 23:17:44.890604,SKU10147,13.615599857291695,199.66,598.98,paypal,delivered,False
 ORD5634 , CUST1300 ,2025-03-22 02:59:34.370728,SKU10005,2.0,82.33,, CREDIT_CARD ,delivered,True
 nan ,CUST1310, 2024-03-04 19:36:10.289821 ,SKU10167,1.0,82.19,82.19,credit_card,delivered,False
 ord5865 ,CUST1426,2025-09-16 20:50:46.594690,SKU10125,2.0,77.22,154.44,credit_card,nan,False
ORD6154, nan , 2025-03-05 15:33:09.377462 , SKU10197 ,2.0,117.74,235.49,bank_transfer,delivered,False
ORD5638,CUST1390,2025-04-19 07:41:23.730357,SKU10193,4.0,89.05,356.19,nan,delivered,True
ORD5639,CUST1089,2025-04-23 03:31:31.288294,SKU10120,4.0,300.78,1203.12,credit_card,delivered,nan
NAN,CUST1265,2024-06-18 02:37:10.474571,SKU10166,2.0,37.75,,paypal,DELIVERED,False
ORD5641,cust1226,2025-03-16 01:35:20.097248,sku10071,2.0,179.67,359.34,credit_card,DELIVERED,True
 nan ,CUST1092,2024-05-12 19:09:24.281954,SKU10149,2.0,235.67,471.35,nan,delivered,False
ORD5643,CUST1223,2024-04-06 11:34:18.626271,SKU10162,3.0,162.12,486.36,nan,returned,False
ORD5644,cust1416, NAN ,sku10125,2.0,77.22,154.44,nan,DELIVERED,False
 ORD5645 ,CUST1496, nan ,SKU10023,2.0,136.28,272.56,paypal,delivered, False 
ORD5646,CUST1240, 2024-10-15 18:17:05.972379 ,SKU10089,2.0,,717.22,wallet,delivered,True
ORD5647, cust1209 ,2024-07-12 01:41:07.900706,SKU10085,3.0,99.58,298.73,BANK_TRANSFER,delivered, False 
ord5648,CUST1164, 2025-02-08 15:02:26.642719 ,SKU10171,2.0,106.08,212.16,credit_card,delivered,nan
 ORD5649 ,CUST1053,nan, SKU10041 ,3.0,110.18,330.53,wallet,pending, FALSE 
nan, CUST1051 , 2025-05-03 22:42:35.373977 ,SKU10134,3.0,14.06,42.18, paypal ,delivered,True
nan, CUST1355 , 2024-01-23 00:20:08.518796 ,SKU10126,1.0,171.9,171.9,nan,delivered, FALSE 
ORD5428, CUST1199 ,2024-12-03 03:07:15.622268,SKU10086,13.615599857291695,191.38,574.15,credit_card,delivered, true 
 ORD5653 ,cust1483,2025-02-06 09:45:16.550388,SKU10102,4.0,210.31,841.25,paypal,delivered, FALSE 
nan, CUST1416 ,2024-02-11 20:40:28.425482, SKU10194 ,1.0,54.15,54.15,credit_card,delivered,FALSE
ORD5655,CUST1281,2025-04-28 05:17:21.974577,SKU10009,3.0,233.2,699.6,paypal, nan ,True
ORD5656,CUST1232, 2024-06-03 08:45:09.899835 ,sku10022,3.0,345.01,1035.03,credit_card,cancelled,True
ORD5657,CUST1161,2025-04-04 02:02:21.755830,SKU10064,3.0,1300.635444514297,3948.1646147755046,credit_card, delivered ,True
 ORD5658 ,CUST1165,2025-10-19 20:54:21.642360,SKU10029,2.0,100.89,201.78,credit_card,delivered,False
ORD5659,cust1496,2025-04-08 00:58:56.605677, SKU10197 ,,117.74,117.74,credit_card,delivered,False
ORD5660, CUST1206 ,2025-08-14 17:44:39.447642,SKU10131,4.0,141.63,566.53,credit_card,delivered,False
ORD5661,cust1422,2025-09-27 07:01:55.158343,nan,1.0,153.38,153.38,paypal,DELIVERED,False
ORD5662,cust1336,2024-11-22 02:57:24.687019,SKU10138,1.0,156.7,156.7,credit_card,delivered, False 
 ORD5663 ,CUST1236,nan,sku10105,2.0,251.59,503.18,CREDIT_CARD,CANCELLED,true
ORD5664,CUST1027,2025-07-24 19:39:56.149841,SKU10048,4.0,420.29,1681.16,nan,delivered,False
ORD5665, CUST1265 , 2024-08-26 22:16:16.748472 ,SKU10092,4.0,157.04,628.16, credit_card , delivered , False 
ORD5666,CUST1318,nan,SKU10193,3.0,89.05,3948.1646147755046, credit_card ,delivered, True 
ORD5667,CUST1255,NAN,SKU10160,13.615599857291695,148.09,592.34,CREDIT_CARD, delivered , FALSE 
ORD5668,CUST1226,2025-05-01 14:57:37.029350,nan,3.0,54.15,162.46, credit_card , delivered ,false
ORD5669,CUST1026,2024-05-27 04:29:19.336860,SKU10052,4.0,170.46,681.84, credit_card , NAN , False 
 ORD5670 , CUST1136 , 2024-10-27 21:15:39.435235 ,SKU10140,4.0,276.59,1106.36, paypal ,returned, False 
ord5671,CUST1067,2025-06-17 14:56:40.035005, SKU10073 ,4.0,67.05,268.19,credit_card,delivered,False
ORD5672,CUST1224,2025-01-01 12:46:22.418287,SKU10178,2.0,15.87,31.74,paypal,pending,False
 ORD5673 ,CUST1248,2025-03-11 11:13:47.058627,SKU10031,4.0,366.25,1464.99, paypal ,delivered, True 
ord5674,CUST1014,2025-05-20 00:35:33.679984, nan ,3.0,189.33,567.98,credit_card,RETURNED,True
ord5675,CUST1311,2025-02-20 17:54:27.921774,SKU10061,4.0,25.12,100.47,wallet,pending,FALSE
 ORD5676 ,CUST1363,2024-12-27 20:28:31.787432,SKU10040,1.0,165.9,165.9,credit_card,delivered,false
ORD5677,CUST1159,2025-05-17 05:47:51.694639,SKU10141,4.0,209.73,838.92,credit_card,returned,False
ORD5678,CUST1007,2025-05-02 11:12:48.995099,SKU10141,3.0,209.73,629.19,paypal,DELIVERED,False
 ORD5679 ,CUST1208, 2025-02-26 00:20:53.501804 ,SKU10023,2.0,136.28,272.56,credit_card,NAN,TRUE
ORD5680,CUST1115, 2024-08-29 01:24:49.561853 ,SKU10029,1.0,100.89,100.89, credit_card , delivered ,FALSE
ORD5681,CUST1236,nan, SKU10030 ,4.0,125.82,503.28,wallet,returned,False
ORD5682, CUST1331 , 2025-10-12 04:39:06.717803 ,SKU10039,2.0,,497.34,bank_transfer, delivered , nan 
ORD5683,CUST1255, NAN ,SKU10183,3.0,162.88,488.64,paypal,pending, True 
ORD5684,CUST1149, 2024-06-28 21:33:32.649932 ,SKU10130,2.0,12.36,24.72, credit_card ,pending, False 
ORD5685,CUST1361,nan, SKU10069 ,4.0,113.04,452.16,CREDIT_CARD,delivered, False 
 ord5686 ,CUST1212,2025-07-14 14:36:48.071491, SKU10123 ,3.0,186.08,558.24,credit_card,DELIVERED,False
ord5687,CUST1241,2024-04-19 15:54:16.821986,SKU10062,2.0,145.6,291.2,credit_card,delivered,FALSE
ORD5688,CUST1233,2024-07-04 13:25:48.933997,SKU10141,4.0,209.73,838.92, paypal ,delivered,False
ORD5689, CUST1074 ,2024-02-14 02:02:07.231731,SKU10098,2.0,464.74,929.48,wallet,DELIVERED,false
 ORD5690 ,CUST1097,2025-04-18 00:14:35.081150,SKU10153,,343.28,686.56,credit_card,delivered,false
 ORD5691 , CUST1260 ,2024-06-08 14:24:27.800812, SKU10191 ,1.0,90.35,90.35,paypal,delivered,FALSE
ORD5692,cust1450,2024-09-17 09:53:23.966840, SKU10034 ,1.0,33.0,,nan,cancelled,True
ORD5693,CUST1442,2024-10-24 06:43:09.365654,SKU10017,4.0,80.1,320.4,credit_card,delivered,True
ord5694,CUST1141, 2025-08-20 04:19:41.104387 ,SKU10197,4.0,117.74,470.97, paypal ,delivered,True
ord5695, CUST1404 ,2024-10-02 14:11:27.846695,SKU10106,1.0,201.38,201.38,CREDIT_CARD,delivered,nan
ORD5696,nan, 2024-04-07 07:13:05.952854 ,sku10129,4.0,126.19,504.76,PAYPAL,nan,True
nan,CUST1136, 2024-12-17 06:59:03.150633 ,SKU10000,2.0,153.38,306.76,CREDIT_CARD,delivered,False
ORD5698,cust1144, 2025-10-07 04:21:52.394220 ,SKU10185,1.0,335.85,335.85,bank_transfer, pending ,False
ORD5908,NAN,2024-08-15 06:56:11.168535,SKU10121,2.0,262.97,525.94,credit_card,delivered,FALSE
 ORD5700 ,CUST1296,2025-10-20 20:51:59.418022, SKU10168 ,2.0,135.35,270.69,credit_card,nan,False
ORD5701,cust1250,nan,sku10038,4.0,5.96,23.84,wallet,delivered, False 
ord5702,cust1228,2024-01-25 02:19:45.695682,SKU10137,1.0,1300.635444514297,54.45,paypal,delivered,TRUE
ORD5703,CUST1247,2025-03-17 03:03:55.777186,SKU10088,1.0,179.45,179.45,credit_card,delivered, True 
ORD5704,CUST1170,2024-07-11 03:12:41.008071,SKU10141,2.0,209.73,419.46,nan,nan,False
ORD5705, CUST1390 , 2025-01-09 22:38:20.539562 ,SKU10139,,33.26,99.78,paypal,delivered,True
ORD5706,CUST1193,2024-07-06 03:52:14.412627,SKU10116,1.0,255.4,255.4,bank_transfer, delivered ,False
ORD5707,nan, 2024-08-21 17:50:10.676447 ,NAN,4.0,23.59,,nan,delivered,False
ORD5708, CUST1445 ,2025-09-10 12:33:10.386026,SKU10048,2.0,420.29,840.58,credit_card,delivered,False
ORD5709,CUST1357,2024-05-18 10:49:20.687011,SKU10061,1.0,25.12,25.12,credit_card, delivered ,nan
 ord5710 , CUST1292 ,2025-08-08 15:40:28.624279, SKU10098 ,,464.74,929.48,CREDIT_CARD, nan ,False
ORD5711,CUST1119,2024-01-21 09:45:41.593585,SKU10198,3.0,188.46,565.39,nan,DELIVERED,True
 ORD5712 ,cust1210,2024-03-01 21:17:41.053142,SKU10011,,351.41,1405.66,credit_card,nan, False 
ORD5713,nan,2025-07-26 15:10:28.795652,SKU10190,13.615599857291695,18.9,37.81,credit_card,PENDING,False
ORD5714,nan,2025-02-26 11:20:27.517272,SKU10180,,297.89,893.67,credit_card,delivered, False 
ord5715,CUST1467, 2025-05-15 15:33:25.558834 ,nan,1.0,,304.07,CREDIT_CARD, cancelled , True 
ORD5716,CUST1197,2024-05-20 07:26:10.128536, sku10169 ,1.0,49.5,49.5, credit_card ,delivered,FALSE
ORD5717,CUST1405, 2024-12-25 20:18:07.077200 ,SKU10166,1.0,37.75,37.75, credit_card ,delivered,false
ORD5718,CUST1077,2025-05-08 22:29:06.414096,SKU10126,1.0,171.9,171.9,CREDIT_CARD,delivered,False
ORD5719, CUST1493 ,2025-02-24 07:12:40.763250,SKU10009,1.0,233.2,,credit_card,delivered,nan
