order_id,customer_id,sku,quantity,unit_price,total_amount,discount_amount,order_status,order_datetime,session_id
ORD6902,CUST1382,SKU10170,3.0,113.02,339.06,0.0,delivered,2026-01-20 13:18:25.000000,SESS103496
ORD6903,CUST1382,,3.0,479.34,1438.02,215.7,returned,2026-01-20 13:18:25.000000,SESS103496
ORD6904, CUST1121 ,SKU10035,3.0,439.47,1318.41,0.0,processing,2025-04-06 17:51:27.000000,SESS103512
,CUST1121,SKU10161,1.0,347.02,347.02,0.0,delivered,,
ORD6906,CUST1031,SKU10164,2.0,420.68,841.36,0.0,delivered,2025-09-27 19:44:52.000000,SESS103516
ORD6907,CUST1349,,5.0,263.17,,0.0,shipped,2026-01-03 23:13:51.000000,SESS103524
ORD6908,,SKU10042,5.0,473.53,2367.65,473.53,shipped,2026-01-03 23:13:51.000000,SESS103524
ORD6909,CUST1484,SKU10063,1.0,39.81,39.81,5.97,delivered,2026-01-17 03:20:26.000000,SESS103525
ORD6910,CUST1176,SKU10116,3.0,247.1,741.3,0.0,shipped,2025-05-20 07:22:35.000000,SESS103526
ORD6911,CUST1176,SKU10187,5.0,47.61,238.05,0.0,,2025-05-20 07:22:35.000000,SESS103526
ORD6912,CUST1176,SKU10004,1.0,537.17,537.17,26.86,shipped,,SESS103526
ORD6913,CUST1188,SKU10184,4.0,324.76,1299.04,259.81,delivered,2025-12-08 10:30:46.000000,SESS103528
ORD6914,,SKU10070,1.0,290.38,290.38,43.56,delivered,2025-12-08 10:30:46.000000,SESS103528
ORD6915,CUST1188,SKU10151,1.0,,235.31,0.0,delivered,,SESS103528
ORD6916,CUST1102,SKU10185,2.0,326.13,652.26,97.84,delivered,2025-05-05 17:43:18.000000,SESS103533
ORD6917,CUST1102,SKU10124,3.0,117.56,352.68,0.0,cancelled,2025-05-05 17:43:18.000000,
ORD6918,CUST1291,SKU10143,3.0,138.79,416.37,83.27,cancelled,2025-08-23 13:41:04.000000,SESS103534
ORD6919,CUST1291,SKU10140,3.0,321.34,964.02,0.0,delivered,,SESS103534
ORD6920,CUST1043,SKU10092,2.0,94.26,188.52,9.43,delivered,2025-08-25 04:01:55.000000,SESS103538
ORD6921,CUST1043,SKU10027,5.0,479.34,2396.7,239.67,returned,2025-08-25 04:01:55.000000,SESS103538
ORD6922,CUST1447,SKU10008,3.0,373.85,,224.31,delivered,2025-04-16 15:54:36.000000,SESS103545
ORD6923,CUST1213,,2.0,33.26,66.52,13.3,processing,2025-06-28 20:38:02.000000,SESS103549
,CUST1213,SKU10194,3.0,546.65,1639.95,245.99,returned,2025-06-28 20:38:02.000000,
ORD6925,CUST1213,SKU10006,1.0,236.41,236.41,,delivered,2025-06-28 20:38:02.000000,SESS103549
ORD6926,CUST1213,SKU10052,1.0,141.86,141.86,, processing ,2025-06-28 20:38:02.000000,SESS103549
ORD6927,CUST1213,SKU10164,3.0,420.68,1262.04,252.41,,2025-06-28 20:38:02.000000,SESS103549
,CUST1317,SKU10021,1.0,435.93,435.93,0.0,delivered,2025-03-30 23:33:25.000000,
,CUST1317,SKU10153,4.0,328.51,1314.04,0.0,delivered,2025-03-30 23:33:25.000000,
ORD6930,CUST1317,SKU10029,5.0,456.3,2281.5,0.0,returned,2025-03-30 23:33:25.000000,SESS103552
ORD6931,,SKU10178,2.0,364.59,729.18,0.0,,2025-03-30 23:33:25.000000,SESS103552
ord6932,CUST1317,SKU10178,4.0,364.59,1458.36,0.0,processing,2025-03-30 23:33:25.000000,
ORD6933,CUST1054,SKU10149,3.0,127.65,382.95,0.0,shipped,2025-03-01 03:24:48.000000,SESS103553
ORD6934,CUST1469,SKU10122,3.0,65.89,197.67,39.53,shipped,2025-05-23 22:46:03.000000,
ORD6935,CUST1469,SKU10072,1.0,122.32,122.32,12.23,delivered,2025-05-23 22:46:03.000000,SESS103561
ORD6936,CUST1469,SKU10081,4.0,313.85,1255.4,62.77,shipped,2025-05-23 22:46:03.000000,SESS103561
ORD6937,CUST1405,SKU10165,4.0,368.67,1474.68,0.0,delivered,2025-02-19 01:27:08.000000,SESS103563
ORD6938,CUST1405,SKU10150,2.0,283.12,566.24,84.94,cancelled,2025-02-19 01:27:08.000000,SESS103563
ORD6939,CUST1405,SKU10097,5.0,133.61,668.05,33.4,delivered,2025-02-19 01:27:08.000000,SESS103563
ORD6940,CUST1405,SKU10102,2.0,409.05,818.1,,delivered,2025-02-19 01:27:08.000000, sess103563 
ORD6941,CUST1114,SKU10029,3.0,,1368.9,0.0,shipped,2025-08-19 04:54:27.000000,SESS103565
ORD6942,CUST1114,SKU10081,4.0,313.85,1255.4,188.31,delivered,2025-08-19 04:54:27.000000,SESS103565
ORD6943,CUST1114,SKU10144,1.0,18.48,,0.0,shipped,2025-08-19 04:54:27.000000,SESS103565
ORD6944,CUST1114, SKU10184 ,2.0,324.76,649.52,97.43,delivered,2025-08-19 04:54:27.000000,SESS103565
ORD6945,CUST1114,SKU10105,2.0,375.86,751.72,0.0,delivered,2025-08-19 04:54:27.000000,SESS103565
ORD6946,CUST1247,SKU10146,3.0,373.42,1120.26,,delivered,2025-04-22 07:42:15.000000,SESS103571
ORD6947,CUST1247,SKU10174,,209.27,418.54,0.0,delivered,2025-04-22 07:42:15.000000,SESS103571
ORD6948,CUST1247,sku10018,2.0,395.81,,0.0,shipped,2025-04-22 07:42:15.000000,SESS103571
ORD6949,CUST1321,SKU10043,1.0,57.95,57.95,,delivered,2025-03-13 03:56:19.000000,SESS103587
ORD6950,CUST1321,SKU10183,4.0,42.69,170.76,17.08,cancelled,2025-03-13 03:56:19.000000,SESS103587
ORD6951,CUST1321, sku10082 ,5.0,69.48,347.4,0.0,cancelled,2025-03-13 03:56:19.000000,SESS103587
ORD6952,CUST1130,SKU10108,3.0,272.62,817.86,122.68,delivered,2025-11-30 10:40:13.000000,SESS103590
ORD6953,CUST1130,SKU10110,5.0,46.14,230.7,34.6,delivered,2025-11-30 10:40:13.000000,SESS103590
ORD6954,CUST1130,SKU10067,2.0,171.82,343.64,17.18, delivered ,2025-11-30 10:40:13.000000,SESS103590
ORD6955,CUST1130,SKU10090,4.0,411.71,1646.84,82.34,shipped,2025-11-30 10:40:13.000000,SESS103590
ORD6956,CUST1084,SKU10164,4.0,420.68,,168.27,,2025-04-13 09:34:13.000000,SESS103594
ORD6957,CUST1147,SKU10179,3.0,205.59,616.77,123.35,delivered,2026-01-15 16:56:38.000000,SESS103595
ORD6958,CUST1451,SKU10004,4.0,537.17,2148.68,0.0,processing,2025-07-07 20:28:34.000000,SESS103600
ORD6959,CUST1281,SKU10092,,94.26,471.3,94.26,processing,2025-10-18 23:28:18.000000,SESS103612
ORD6960,CUST1281,SKU10099,3.0,19.04,57.12,5.71,cancelled,2025-10-18 23:28:18.000000,SESS103612
ORD6961,CUST1388,SKU10070,1.0,290.38,290.38,0.0,processing,2025-03-19 22:27:31.000000,SESS103616
ORD6962,CUST1388,sku10159,1.0,344.17,344.17,17.21,processing,2025-03-19 22:27:31.000000,
ORD6963,CUST1388,SKU10175,1.0,,174.21,26.13,delivered,2025-03-19 22:27:31.000000,SESS103616
ORD6964,CUST1388,SKU10121,5.0,10.64,53.2,0.0,shipped,2025-03-19 22:27:31.000000,
ORD6965,CUST1247,SKU10131,3.0,221.35,664.05,0.0,,2026-01-25 16:51:11.000000,SESS103632
ORD6966,CUST1247,SKU10002,3.0,170.48,511.44,0.0,delivered,2026-01-25 16:51:11.000000,SESS103632
ORD6967,CUST1247,SKU10145,5.0,127.53,637.65,0.0,delivered,2026-01-25 16:51:11.000000,SESS103632
ORD6968,cust1416,SKU10108,4.0,272.62,1090.48,218.1,delivered,2025-11-07 11:01:15.000000,SESS103637
ORD6969,CUST1416,SKU10123,4.0,,1016.32,152.45,delivered,2025-11-07 11:01:15.000000,SESS103637
ORD6970,CUST1416,SKU10165,5.0,,,92.17,delivered,2025-11-07 11:01:15.000000,SESS103637
ORD6971,CUST1416,SKU10085,1.0,46.2,46.2,0.0,delivered,2025-11-07 11:01:15.000000,SESS103637
ORD6972,cust1416,SKU10102,2.0,409.05,818.1,0.0,delivered,2025-11-07 11:01:15.000000,SESS103637
,CUST1237,SKU10149,1.0,127.65,127.65,0.0,cancelled,2025-11-12 17:48:26.000000,
ORD6974,CUST1218,SKU10152,2.0,274.03,548.06,0.0,delivered,2025-08-23 09:27:25.000000, SESS103647 
ORD6975,CUST1218,,3.0,546.65,1639.95,82.0,delivered,2025-08-23 09:27:25.000000, SESS103647 
ORD6976,CUST1218,SKU10113,4.0,104.71,418.84,62.83,delivered,2025-08-23 09:27:25.000000, SESS103647 
,CUST1320,SKU10142,2.0,171.53,343.06,0.0,delivered,2025-02-26 19:27:02.000000,
ORD6978,CUST1320,SKU10159,1.0,344.17,344.17,0.0,processing,2025-02-26 19:27:02.000000,SESS103648
ORD6979,CUST1320,SKU10007,5.0,327.49,1637.45,0.0,processing,2025-02-26 19:27:02.000000,SESS103648
ORD6980,,SKU10040,3.0,183.9,,0.0,delivered,2025-02-26 19:27:02.000000,SESS103648
ORD6981,CUST1450,SKU10191,5.0,435.85,2179.25,326.89,delivered,2025-12-06 01:10:32.000000,SESS103652
ORD6982,CUST1450,SKU10047,4.0,403.03,1612.12,0.0,delivered,2025-12-06 01:10:32.000000,SESS103652
ORD6983,CUST1450,,3.0,183.9,551.7,82.76,delivered,2025-12-06 01:10:32.000000,SESS103652
ORD6984,CUST1450,SKU10123,1.0,254.08,254.08,50.82,delivered,2025-12-06 01:10:32.000000,SESS103652
ORD6985,CUST1490,SKU10072,1.0,122.32,122.32,12.23,delivered,2025-07-24 01:01:12.000000,SESS103656
ORD6986,CUST1490,SKU10119,1.0,20.55,20.55,3.08,shipped,2025-07-24 01:01:12.000000,SESS103656
 ord6987 ,CUST1490,SKU10000,5.0,459.52,2297.6,459.52,delivered,2025-07-24 01:01:12.000000,
ORD6988,CUST1490,SKU10180,5.0,,379.3,75.86,cancelled,2025-07-24 01:01:12.000000,SESS103656
ORD6989,,SKU10037,5.0,,166.3,24.95,delivered,2025-07-24 01:01:12.000000,SESS103656
ORD6990,CUST1172,SKU10159,4.0,344.17,1376.68,0.0,cancelled,2026-01-05 04:39:42.000000,SESS103659
ORD6991,CUST1172,SKU10192,3.0,87.79,263.37,52.67,delivered,2026-01-05 04:39:42.000000,SESS103659
ORD6992,CUST1172,sku10133,2.0,240.79,481.58,0.0,delivered,2026-01-05 04:39:42.000000,SESS103659
ORD6993,CUST1172,SKU10074,4.0,269.52,1078.08,0.0,delivered,2026-01-05 04:39:42.000000,SESS103659
ORD6994,CUST1172,SKU10014,4.0,286.68,1146.72,0.0,delivered,, sess103659 
ORD6995,CUST1400,SKU10137,4.0,246.2,,147.72,delivered,2025-10-30 07:38:33.000000,SESS103663
ORD6996,CUST1400,SKU10152,1.0,274.03,274.03,0.0,shipped,2025-10-30 07:38:33.000000,SESS103663
ORD6997,CUST1400,SKU10051,2.0,57.19,114.38,0.0,returned,2025-10-30 07:38:33.000000,SESS103663
ORD6998,CUST1283,SKU10076,3.0,287.55,862.65,,shipped,2025-10-11 23:47:12.000000,SESS103671
ORD6999,CUST1283,SKU10136,3.0,111.64,334.92,0.0,delivered,2025-10-11 23:47:12.000000,SESS103671
ORD7000,CUST1236,,1.0,133.03,,6.65,delivered,2025-06-10 22:31:06.000000,SESS103676
ORD7001,CUST1236,SKU10080,1.0,63.19,63.19,12.64,delivered,2025-06-10 22:31:06.000000,SESS103676
ORD7002,CUST1236,SKU10099,2.0,,38.08,3.81,delivered,2025-06-10 22:31:06.000000,SESS103676
ORD7003,CUST1046,SKU10105,4.0,375.86,1503.44,75.17,shipped,2025-06-19 23:04:10.000000,SESS103677
ORD7004,CUST1046,SKU10039,4.0,114.71,458.84,0.0,delivered,2025-06-19 23:04:10.000000,SESS103677
ORD7005,CUST1046,SKU10030,5.0,364.83,1824.15,182.42,delivered,2025-06-19 23:04:10.000000,SESS103677
,CUST1046,SKU10047,1.0,403.03,403.03,80.61,delivered,2025-06-19 23:04:10.000000,
ORD7007,CUST1046,SKU10184,3.0,324.76,974.28,194.86,cancelled,2025-06-19 23:04:10.000000,SESS103677
ORD7008,CUST1191,SKU10101,5.0,72.51,362.55,0.0,delivered,2025-05-20 10:08:30.000000,SESS103686
ORD7009, cust1191 ,SKU10063,1.0,39.81,39.81,7.96,delivered,2025-05-20 10:08:30.000000,SESS103686
ORD7010,CUST1191,SKU10108,1.0,272.62,272.62,0.0,delivered,2025-05-20 10:08:30.000000,SESS103686
ORD7011,CUST1191,SKU10136,4.0,111.64,446.56,44.66,shipped,2025-05-20 10:08:30.000000,SESS103686
ORD7012,CUST1227,SKU10124,3.0,117.56,352.68,70.54, cancelled ,2025-03-25 00:17:05.000000,SESS103696
ORD7013,CUST1227,SKU10076,3.0,287.55,862.65,86.27,processing,2025-03-25 00:17:05.000000,SESS103696
ORD7014, cust1227 ,SKU10185,2.0,326.13,652.26,0.0,cancelled,2025-03-25 00:17:05.000000,SESS103696
,CUST1227,SKU10128,3.0,133.03,399.09,0.0,delivered,2025-03-25 00:17:05.000000,
ORD7016,CUST1047,SKU10134,3.0,117.12,351.36,52.7,delivered,2025-12-13 16:11:05.000000,SESS103703
ORD7017,,SKU10051,5.0,57.19,285.95,42.89,delivered,2025-12-13 16:11:05.000000,SESS103703
ORD7018, cust1199 ,SKU10175,4.0,,696.84,0.0,delivered,2026-02-09 21:33:32.000000,SESS103705
ORD7019, cust1199 ,SKU10014,5.0,286.68,1433.4,0.0,delivered,2026-02-09 21:33:32.000000,SESS103705
ORD7020, cust1199 ,SKU10139,3.0,150.47,451.41,0.0,delivered,2026-02-09 21:33:32.000000,
ORD7021, cust1199 ,SKU10188,1.0,337.38,337.38,50.61,processing,2026-02-09 21:33:32.000000,SESS103705
ORD7022,CUST1140,SKU10163,3.0,59.8,179.4,26.91,shipped,2025-04-16 06:47:00.000000,SESS103711
ORD7023,CUST1140,SKU10058,4.0,270.95,,0.0,returned,,SESS103711
ORD7024,CUST1140,SKU10077,2.0,509.6,1019.2,0.0,delivered,2025-04-16 06:47:00.000000,sess103711
ORD7025,CUST1140,SKU10183,1.0,42.69,42.69,0.0,delivered,2025-04-16 06:47:00.000000,SESS103711
ORD7026,CUST1444,SKU10076,5.0,287.55,1437.75,0.0,returned,2025-08-11 10:56:11.000000,SESS103714
ORD7027,CUST1043,SKU10184,1.0,324.76,324.76,,delivered,2025-09-26 02:16:52.000000,SESS103718
ORD7028,CUST1043,SKU10022,4.0,346.49,1385.96,207.89,returned,2025-09-26 02:16:52.000000,SESS103718
,CUST1043, sku10015 ,,60.39,181.17,18.12,delivered,2025-09-26 02:16:52.000000,
ORD7030,CUST1096,SKU10036,4.0,163.1,652.4,0.0,delivered,2025-07-13 12:04:57.000000,SESS103719
ORD7031,CUST1096,SKU10104,1.0,24.71,24.71,3.71,delivered,2025-07-13 12:04:57.000000,SESS103719
,CUST1096,SKU10110,4.0,46.14,,0.0,delivered,2025-07-13 12:04:57.000000,
ORD7033,,SKU10124,3.0,117.56,352.68,0.0,shipped,2025-12-19 17:25:13.000000, sess103723 
ORD7034,CUST1355,SKU10045,2.0,210.29,420.58,63.09,delivered,2025-12-19 17:25:13.000000,SESS103723
ORD7035,CUST1355,SKU10135,3.0,42.83,128.49,25.7,delivered,2025-12-19 17:25:13.000000,
ORD7036,CUST1355,SKU10110,4.0,46.14,184.56,27.68,delivered,2025-12-19 17:25:13.000000,SESS103723
ORD7037,CUST1355,SKU10101,1.0,72.51,72.51,3.63,shipped,2025-12-19 17:25:13.000000,SESS103723
ORD7038,CUST1167,SKU10036,5.0,163.1,815.5,163.1,delivered,2025-03-28 07:41:50.000000,SESS103738
ORD7039,CUST1186,SKU10120,3.0,37.91,113.73,0.0,,2025-11-17 13:04:23.000000,SESS103740
ORD7040,CUST1186,SKU10084,1.0,310.58,310.58,0.0,shipped,2025-11-17 13:04:23.000000,SESS103740
ORD7041,CUST1186,SKU10056,4.0,85.54,342.16,51.32,delivered,2025-11-17 13:04:23.000000,SESS103740
ORD7042,CUST1186,SKU10196,2.0,24.57,49.14,4.91,cancelled,2025-11-17 13:04:23.000000,SESS103740
ORD7043,CUST1497,SKU10061,1.0,11.55,11.55,1.16,,,SESS103750
ORD7044,CUST1497,SKU10043,4.0,57.95,231.8,0.0,shipped,2025-07-07 19:34:32.000000,SESS103750
ORD7045,CUST1497, SKU10115 ,1.0,37.83,37.83,1.89,delivered,2025-07-07 19:34:32.000000,SESS103750
ORD7046,CUST1497,SKU10025,4.0,262.36,1049.44,157.42,delivered,2025-07-07 19:34:32.000000,SESS103750
ORD7047,CUST1382,sku10018,1.0,395.81,395.81,79.16,returned,2025-12-18 14:02:20.000000,SESS103753
,CUST1382,SKU10120,5.0,37.91,189.55,18.96, delivered ,2025-12-18 14:02:20.000000,
ORD7049,CUST1124,SKU10111,1.0,377.03,377.03,0.0,delivered,2025-09-13 14:30:26.000000,SESS103757
ORD7050,CUST1124,SKU10188,4.0,337.38,1349.52,202.43,delivered,2025-09-13 14:30:26.000000,SESS103757
 ORD7051 ,,SKU10100,4.0,,1319.32,65.97,delivered,2025-04-06 02:48:49.000000,SESS103773
,CUST1370,SKU10066,2.0,270.66,541.32,108.26,delivered,2025-04-06 02:48:49.000000,
ORD7053,CUST1370,SKU10165,1.0,368.67,368.67,0.0,delivered,2025-04-06 02:48:49.000000,SESS103773
ORD7054,CUST1370, SKU10056 ,2.0,85.54,171.08,34.22,delivered,2025-04-06 02:48:49.000000,SESS103773
ORD7055,CUST1370,SKU10068,5.0,49.65,248.25,0.0,delivered,2025-04-06 02:48:49.000000,SESS103773
ORD7056,CUST1080, sku10038 ,,239.32,717.96,107.69,delivered,2025-06-02 07:12:02.000000,SESS103776
ORD7057,CUST1080,SKU10036,4.0,,652.4,65.24,delivered,2025-06-02 07:12:02.000000,SESS103776
ORD7058,CUST1080,SKU10050,3.0,293.46,880.38,44.02,delivered,2025-06-02 07:12:02.000000,SESS103776
ORD7059,CUST1080,SKU10130,5.0,507.51,2537.55,380.63,delivered,2025-06-02 07:12:02.000000,SESS103776
,CUST1093,,1.0,,291.26,0.0,delivered,2025-06-14 14:22:31.000000,
ORD7061,CUST1093,SKU10178,4.0,364.59,1458.36,145.84,,2025-06-14 14:22:31.000000,SESS103777
ORD7062,CUST1340,SKU10163,2.0,59.8,119.6,0.0,cancelled,2025-02-18 17:46:57.000000,sess103781
ORD7063, cust1340 ,SKU10193,1.0,172.15,172.15,0.0,processing,2025-02-18 17:46:57.000000,sess103781
ORD7064,CUST1340,SKU10097,3.0,133.61,400.83,80.17,processing,2025-02-18 17:46:57.000000,sess103781
ORD7065,CUST1340,SKU10030,4.0,364.83,1459.32,291.86,delivered,2025-02-18 17:46:57.000000,sess103781
ORD7066,,SKU10014,1.0,,286.68,0.0,returned,2025-02-18 17:46:57.000000,sess103781
ORD7067,CUST1376,SKU10162,4.0,259.8,1039.2,51.96,processing,2025-06-26 14:57:08.000000,SESS103790
ORD7068,CUST1376,SKU10140,1.0,321.34,321.34,0.0,delivered,2025-06-26 14:57:08.000000,SESS103790
ORD7069,CUST1376,SKU10171,4.0,,272.84,27.28,delivered,2025-06-26 14:57:08.000000,SESS103790
ORD7070,CUST1119,SKU10007,5.0,327.49,1637.45,,delivered,2026-02-10 20:26:05.000000,SESS103791
ORD7071,CUST1119,SKU10177,3.0,69.72,209.16,41.83,delivered,2026-02-10 20:26:05.000000,SESS103791
ORD7072, cust1119 ,SKU10173,3.0,121.81,365.43,36.54,processing,2026-02-10 20:26:05.000000,sess103791
ORD7073,CUST1032,SKU10080,5.0,63.19,315.95,0.0,delivered,2025-12-26 22:10:14.000000,SESS103792
,CUST1032,SKU10078,5.0,68.89,344.45,0.0,delivered,2025-12-26 22:10:14.000000,
ORD7075,CUST1032,SKU10111,5.0,377.03,1885.15,94.26,delivered,2025-12-26 22:10:14.000000,SESS103792
ORD7076,CUST1253,SKU10081,1.0,313.85,,31.39,delivered,2025-08-26 18:02:58.000000,SESS103796
,CUST1253,SKU10118,,194.69,194.69,9.73,delivered,2025-08-26 18:02:58.000000,
ORD7078,CUST1483, SKU10044 ,1.0,126.15,126.15,0.0,delivered,2026-02-10 00:04:28.000000,SESS103799
ORD7079,CUST1238,SKU10194,4.0,546.65,2186.6,0.0,cancelled,2025-11-06 03:19:21.000000,SESS103805
ORD7080,CUST1238,SKU10159,5.0,344.17,1720.85,172.09,delivered,2025-11-06 03:19:21.000000,SESS103805
ORD7081,CUST1238,SKU10036,2.0,163.1,326.2,0.0,delivered,2025-11-06 03:19:21.000000,SESS103805
ORD7082,CUST1238,SKU10129,4.0,159.71,638.84,95.83,processing,2025-11-06 03:19:21.000000, sess103805 
ORD7083,CUST1216,SKU10133,2.0,240.79,481.58,0.0,delivered,2025-12-21 18:16:52.000000,SESS103810
ORD7084,CUST1216,SKU10053,3.0,267.04,801.12,0.0,shipped,2025-12-21 18:16:52.000000,SESS103810
ORD7085,CUST1216,,1.0,59.8,,0.0,delivered,2025-12-21 18:16:52.000000,SESS103810
ORD7086,CUST1468,SKU10077,3.0,509.6,1528.8,152.88,delivered,2025-08-11 21:02:12.000000,SESS103813
ORD7087,CUST1468,SKU10148,2.0,58.07,116.14,11.61,shipped,2025-08-11 21:02:12.000000,SESS103813
ORD7088,CUST1468,SKU10126,3.0,187.97,563.91,56.39,delivered,2025-08-11 21:02:12.000000,SESS103813
ORD7089,CUST1468,SKU10120,4.0,37.91,151.64,7.58, delivered ,2025-08-11 21:02:12.000000,SESS103813
ORD7090,CUST1179,SKU10075,4.0,115.52,462.08,0.0,cancelled,2025-05-06 01:38:58.000000,SESS103814
ORD7091,CUST1179,SKU10192,4.0,87.79,351.16,52.67,delivered,2025-05-06 01:38:58.000000,SESS103814
ORD7092,CUST1203,SKU10170,5.0,113.02,,113.02,delivered,2025-03-25 02:46:41.000000,SESS103816
ORD7093,CUST1203,SKU10196,5.0,24.57,122.85,24.57,shipped,2025-03-25 02:46:41.000000,SESS103816
ORD7094,CUST1203,SKU10031,4.0,213.97,855.88,0.0,delivered,2025-03-25 02:46:41.000000,SESS103816
ORD7095, CUST1419 ,SKU10146,1.0,373.42,373.42,37.34,processing,2025-11-13 04:32:17.000000,SESS103823
ORD7096,CUST1419,SKU10106,2.0,383.13,766.26,0.0,delivered,2025-11-13 04:32:17.000000,SESS103823
ORD7097,,SKU10002,4.0,,681.92,102.29,delivered,2025-11-13 04:32:17.000000,SESS103823
ORD7098,CUST1419,SKU10034,4.0,263.17,,210.54,delivered,2025-11-13 04:32:17.000000,SESS103823
ORD7099,CUST1113,SKU10075,4.0,115.52,462.08,0.0,delivered,2025-04-01 01:01:55.000000,SESS103824
ORD7100,CUST1186,SKU10064,5.0,160.06,800.3,0.0,processing,2025-02-26 02:26:24.000000,SESS103825
ORD7101,CUST1367,SKU10119,5.0,20.55,102.75,20.55,cancelled,,SESS103828
ORD7102,CUST1367,SKU10155,2.0,184.41,,0.0,shipped,2025-09-29 18:35:11.000000,SESS103828
ORD7103,CUST1367,SKU10114,2.0,220.39,440.78,66.12,shipped,2025-09-29 18:35:11.000000,SESS103828
ORD7104,CUST1367,SKU10087,5.0,219.66,1098.3,0.0,delivered,2025-09-29 18:35:11.000000,SESS103828
ORD7105,CUST1419,SKU10031,1.0,213.97,213.97,42.79,delivered,2025-04-17 23:30:24.000000,SESS103833
ORD7106,CUST1344,SKU10051,1.0,57.19,57.19,2.86, processing ,2025-10-10 14:29:48.000000,SESS103846
ORD7107,CUST1344,SKU10127,2.0,50.76,101.52,0.0,delivered,2025-10-10 14:29:48.000000,SESS103846
ORD7108,CUST1344,SKU10072,,122.32,122.32,18.35,delivered,2025-10-10 14:29:48.000000,SESS103846
ORD7109,CUST1078,SKU10032,1.0,168.51,,0.0,returned,2026-02-07 07:47:48.000000,SESS103850
ORD7110,CUST1078,SKU10013,4.0,175.39,701.56,105.23,delivered,2026-02-07 07:47:48.000000,SESS103850
ORD7111,CUST1000,SKU10102,5.0,409.05,,0.0,delivered,2025-06-12 22:39:46.000000,SESS103854
ORD7112,CUST1000,SKU10142,3.0,171.53,514.59,0.0,delivered,2025-06-12 22:39:46.000000,SESS103854
ORD7113,CUST1000,SKU10113,3.0,104.71,314.13,47.12,delivered,,SESS103854
ORD7114,CUST1000,SKU10060,5.0,78.73,393.65,0.0,processing,2025-06-12 22:39:46.000000,SESS103854
ORD7115,CUST1000,SKU10098,5.0,,1907.65,381.53,processing,2025-06-12 22:39:46.000000, sess103854 
ORD7116,CUST1275,SKU10123,1.0,254.08,254.08,50.82,cancelled,2025-06-08 05:54:26.000000,SESS103857
, cust1275 ,SKU10042,3.0,473.53,1420.59,0.0,processing,2025-06-08 05:54:26.000000,
ORD7118,CUST1275,SKU10168,1.0,291.26,291.26,0.0,delivered,2025-06-08 05:54:26.000000,SESS103857
,CUST1275,SKU10007,1.0,327.49,327.49,65.5,delivered,2025-06-08 05:54:26.000000,
ORD7120,CUST1275,SKU10094,4.0,326.96,1307.84,0.0,delivered,2025-06-08 05:54:26.000000,SESS103857
ORD7121,CUST1221,SKU10144,3.0,18.48,55.44,11.09,delivered,2025-04-24 21:35:56.000000,SESS103858
ORD7122,CUST1221,SKU10075,1.0,115.52,115.52,23.1,shipped,2025-04-24 21:35:56.000000,SESS103858
ORD7123,CUST1451,SKU10158,1.0,30.46,30.46,0.0,delivered,2026-02-06 05:47:01.000000,SESS103859
ORD7124,,SKU10026,1.0,354.92,354.92,35.49,delivered,2026-02-06 05:47:01.000000,SESS103859
ORD7125,CUST1122,SKU10061,4.0,11.55,46.2,2.31,processing,2026-02-09 23:42:32.000000,SESS103860
ORD7126,CUST1122,SKU10064,5.0,160.06,800.3,0.0,processing,2026-02-09 23:42:32.000000,SESS103860
ORD7127,CUST1122,SKU10096,3.0,243.26,729.78,145.96,delivered,2026-02-09 23:42:32.000000,SESS103860
ORD7128,CUST1122,SKU10053,2.0,267.04,534.08,0.0,delivered,,SESS103860
ORD7129,,SKU10042,1.0,473.53,473.53,71.03,shipped,2025-07-12 20:39:47.000000,SESS103861
ORD7130,CUST1382,SKU10189,2.0,79.97,159.94,31.99,delivered,2025-07-12 20:39:47.000000,SESS103861
ORD7131,CUST1382,SKU10047,1.0,403.03,403.03,40.3,delivered,2025-07-12 20:39:47.000000,SESS103861
,CUST1382,SKU10148,2.0,58.07,,11.61,cancelled,2025-07-12 20:39:47.000000,
ORD7133,CUST1228,SKU10028,4.0,316.53,1266.12,63.31,shipped,2025-04-02 03:57:30.000000, SESS103862 
ORD7134,CUST1468,SKU10033,4.0,101.86,407.44,20.37,delivered,2025-04-26 03:06:55.000000,SESS103864
ORD7135,CUST1468,SKU10183,5.0,42.69,,32.02,delivered,2025-04-26 03:06:55.000000,SESS103864
ORD7136,CUST1468,SKU10184,5.0,324.76,1623.8,324.76,cancelled,2025-04-26 03:06:55.000000,SESS103864
ORD7137,CUST1468,SKU10134,5.0,117.12,585.6,58.56,processing,2025-04-26 03:06:55.000000,SESS103864
ORD7138,CUST1468,SKU10004,2.0,537.17,1074.34,0.0,cancelled,2025-04-26 03:06:55.000000,SESS103864
ORD7139,CUST1259,SKU10094,3.0,326.96,,49.04,delivered,2025-08-08 00:06:36.000000,SESS103869
ORD7140,CUST1259,SKU10195,4.0,163.08,652.32,97.85,delivered,2025-08-08 00:06:36.000000,SESS103869
ORD7141,CUST1259, SKU10032 ,1.0,168.51,168.51,25.28,delivered,2025-08-08 00:06:36.000000,SESS103869
ORD7142,CUST1333,SKU10020,2.0,366.84,733.68,0.0,shipped,2025-08-12 12:55:37.000000,SESS103870
ORD7143,CUST1333,,1.0,67.28,67.28,6.73,delivered,2025-08-12 12:55:37.000000,SESS103870
