payment_id,order_id,customer_id,payment_provider,payment_type,transaction_fee,currency,exchange_rate_to_usd,refunded,refund_amount
PAY6594,ORD5594,CUST1108, amex ,NAN,6.84,GBP,0.8669, False ,0.0
PAY6595, ORD5595 ,CUST1338,amex,paypal,1.16,cad,0.9411,False,0.0
PAY6596,ord5596,CUST1080,paypal,paypal,98.72848606569148,USD,0.9118, False ,0.0
PAY6597,ORD5597,CUST1088,stripe,paypal,12.62,cad,1.1816, False ,0.0
 PAY6598 ,nan, CUST1038 ,nan,credit_card,5.43,cad,1.1043,TRUE,2438.138866187969
 pay6599 , ORD5599 ,cust1001,amex,paypal,13.93,USD,2.740619935845162,false,0.0
pay6600, ORD5600 ,CUST1230, stripe ,PAYPAL,31.68,cad,1.2676,False,0.0
 PAY6601 ,ord5601,CUST1304,visa, paypal ,,EUR,1.1247,True,601.56
PAY6602,ORD5602,CUST1149,paypal, bank_transfer ,0.75,nan,0.9161, False ,0.0
PAY6603,ORD5603,nan,amex,nan,6.73,USD,1.0435,False,0.0
PAY6604,ORD5604,CUST1361,stripe, nan ,55.02,EUR,0.7136,False,0.0
pay6605,ORD5605,CUST1359,mastercard,CREDIT_CARD,32.44,CAD,0.8867,false,0.0
PAY7111,ORD6111,CUST1224,amex, paypal ,2.8,EUR,1.0634,False,0.0
PAY6607,ORD5607,CUST1119,amex,paypal,11.28,USD,1.2156,nan,0.0
pay6608, ORD5608 , CUST1403 ,nan,paypal,2.5,CAD,1.0693,False,0.0
PAY6609,ORD5609,CUST1301,visa,credit_card,3.87,USD,1.0523,False,0.0
PAY6610, ord5610 ,CUST1411,visa,credit_card,98.72848606569148,nan,2.740619935845162,False,0.0
PAY6611,ORD5611, NAN ,visa,credit_card,6.26,EUR,1.0102,False,0.0
 PAY6612 , ord5612 ,CUST1278,mastercard,credit_card,3.84,CAD,1.1951,False,0.0
PAY6613,ORD5613,CUST1331,paypal,wallet,0.12,USD,1.1848,FALSE,0.0
PAY6614,ORD5614,CUST1465,PAYPAL, credit_card ,98.72848606569148,CAD,1.0256, nan ,0.0
pay6742,ORD5742,CUST1018,amex,credit_card,2.25,EUR,0.9795,FALSE,0.0
PAY6616,ord5616,nan,AMEX, credit_card ,1.24,NAN,0.8741,false,0.0
 PAY6617 ,ORD5617,CUST1084, paypal ,credit_card,9.9,CAD,1.2002,True,502.38
 PAY7163 , ORD6163 ,cust1394,VISA,CREDIT_CARD,98.72848606569148,nan,1.1706, nan ,238.94
PAY6619,ORD5619, CUST1422 , stripe , CREDIT_CARD ,1.07,EUR,1.1679,nan,0.0
PAY6620,ORD5620, CUST1471 ,stripe,CREDIT_CARD,8.1,USD,0.8168,False,0.0
PAY6621,ORD5621,nan,visa,credit_card,27.08,nan,0.7844, FALSE ,0.0
PAY6622,ORD5622, nan ,mastercard,credit_card,5.63, USD ,0.7246, false ,0.0
PAY6623,ORD5623, CUST1155 ,amex,paypal,3.65,GBP,1.2678, False ,0.0
PAY6624,ord5624, CUST1206 ,stripe, credit_card ,13.53,USD,1.2855,False,0.0
PAY6625, ORD5625 ,CUST1256,visa,credit_card,3.13, EUR ,0.7636,True,156.7
nan,ORD5626, NAN ,visa,wallet,6.61,CAD,1.1814,True,2438.138866187969
PAY6627,ord5627, nan ,visa,credit_card,17.51, EUR ,1.1517,false,0.0
 PAY6628 ,ORD5628,cust1020,amex,credit_card,3.81,gbp,1.0115,True,369.02
PAY6629,ORD5629,CUST1376,mastercard, credit_card ,1.57,USD,0.9846, False ,0.0
PAY6458,ORD5458, CUST1102 ,amex,paypal,2.57,CAD,0.9001,False,0.0
pay6631,ORD5631,CUST1013,amex,paypal,2.5,EUR,0.7883,False,0.0
 PAY6632 ,ORD5632,CUST1117, MASTERCARD ,credit_card,13.28,USD,1.1519,False,0.0
PAY6633,nan,CUST1428,AMEX, nan ,10.48,USD,1.2061,False,0.0
PAY6634,ord5634,CUST1300,paypal,CREDIT_CARD,5.57,USD,1.2724,False,0.0
PAY6635,ORD5635,CUST1391,MASTERCARD,credit_card,3.52,GBP,0.7709,nan,0.0
PAY6636,ORD5636, cust1420 , visa ,paypal,12.11,USD,1.1691,False,0.0
PAY6637,nan,CUST1295, mastercard ,credit_card,24.43,usd,,false,0.0
PAY6638,ORD5638,CUST1390,paypal,credit_card,8.16,CAD,0.795, False ,0.0
 NAN ,ord5639, CUST1089 ,AMEX, credit_card ,13.76,USD,1.2188,False,0.0
PAY6640,NAN,cust1265,MASTERCARD, paypal ,1.35,nan,1.1741, False ,0.0
PAY6641,NAN,CUST1226,mastercard, credit_card ,8.8,USD,1.1111,false,0.0
nan,ORD5642,CUST1092,paypal,credit_card,16.07,CAD,,False,0.0
pay6643,nan,CUST1223,stripe,credit_card,10.94,usd,0.9301,True,486.36
PAY6644, ORD5644 ,CUST1416,stripe,credit_card,5.28,EUR,0.8392,False,0.0
PAY6645,ORD5645, cust1496 ,amex,paypal,6.54,USD,0.7374,FALSE,0.0
PAY6646,nan,CUST1240, stripe ,wallet,9.58,USD,,False,0.0
PAY6647,ORD5647, CUST1209 ,stripe,bank_transfer,10.17,USD,1.0813,False,0.0
pay6648,ORD5648,CUST1164,amex, credit_card ,4.21,EUR,0.9973,False,0.0
PAY6649,ORD5649, CUST1053 ,mastercard,wallet,11.11,USD,0.8511, false ,0.0
PAY6650,ORD5650, CUST1168 ,STRIPE,CREDIT_CARD,14.72,USD,0.8425, False ,0.0
PAY6651,ord5651,CUST1355,NAN,wallet,1.98, USD ,1.034,False,0.0
PAY6652,ORD5652,CUST1147, stripe , paypal ,6.0, EUR ,0.9201,True,198.02
PAY6653,ord5653,CUST1483,stripe,paypal,13.24,CAD,1.1096,False,
 PAY6654 ,ORD5654, CUST1416 ,paypal,credit_card,1.76,EUR,1.2758, FALSE ,0.0
PAY6520,ORD5520,CUST1359,mastercard,credit_card,3.16,USD,0.722,False,0.0
pay6656,nan,CUST1232,visa,nan,18.26,cad,1.2644,True,1035.03
PAY6657,ORD5657,CUST1161,visa,CREDIT_CARD,31.43,CAD,0.8058,False,0.0
PAY6658,ORD5658,CUST1165,mastercard,credit_card,6.62,USD,1.1482,nan,0.0
pay6659, ORD5659 ,CUST1496,paypal,credit_card,3.35,USD,0.8418,FALSE,2438.138866187969
PAY6660,ORD5660,CUST1206,amex, credit_card ,14.9,USD,1.2577,FALSE,0.0
PAY6661,ORD5661,CUST1422, paypal ,PAYPAL,2.52,nan,1.0759,False,0.0
PAY6662,ORD5662,cust1336,VISA,credit_card,3.02, CAD ,0.9311,false,
PAY6663, ORD5663 ,CUST1236, mastercard ,CREDIT_CARD,16.7,usd,1.1405,True,503.18
PAY6664,ORD5664, CUST1027 ,mastercard,credit_card,29.51, CAD ,0.8312, FALSE ,0.0
pay6665,ORD5665,CUST1265, visa ,nan,98.72848606569148, GBP ,0.7219,False,0.0
PAY6666, ORD5666 ,CUST1318, paypal ,credit_card,8.97,USD,1.0309,False,0.0
 pay6667 ,ORD5667,CUST1255,nan, credit_card ,6.61,USD,0.8841,False,0.0
PAY6668,nan,CUST1226,VISA,credit_card,3.58,NAN,1.1996,False,0.0
PAY6669, NAN ,CUST1026, visa ,CREDIT_CARD,7.53,USD,1.1223,false,0.0
PAY6670,ORD5670,CUST1136,visa, paypal ,13.29,GBP,1.2914, True ,
PAY6671, ORD5671 ,CUST1067,paypal,credit_card,5.45,USD,1.2606, False ,0.0
 PAY6672 ,ORD5672,nan,nan,nan,0.63,GBP,0.8128,False,0.0
PAY6673, ORD5673 ,CUST1248,paypal,paypal,45.09,usd,1.0526,NAN,0.0
 PAY6674 , ORD5674 ,CUST1014,stripe, credit_card ,98.72848606569148, USD ,0.9696, True ,567.98
pay6675, ORD5675 , CUST1311 , STRIPE ,wallet,2.99,USD,2.740619935845162, False ,0.0
PAY6676, nan ,CUST1363, visa ,credit_card,2.15,EUR,1.1773,False,0.0
PAY6677, ORD5677 ,cust1159,amex,credit_card,18.66,USD,1.1208, True ,838.92
 PAY6186 ,ORD5186, CUST1356 ,stripe, paypal ,20.98,EUR,1.0949,nan,757.76
PAY6679,ORD5679,CUST1208, amex ,credit_card,7.69,eur,0.8883,False,0.0
pay6680,nan,nan,visa,credit_card,1.7,USD,1.1715,FALSE,0.0
PAY6681,ORD5681,CUST1236,paypal, wallet ,13.76,EUR,1.2488,True,
 PAY6682 ,ORD5682, cust1331 ,mastercard,bank_transfer,6.63,EUR,1.224,FALSE,0.0
PAY6683, ORD5683 ,CUST1255,visa, paypal ,10.03,usd,1.2698,False,0.0
 PAY6684 , ORD5684 ,CUST1149,stripe, nan ,0.45,CAD,1.2712,False,0.0
PAY6685,ord5685,CUST1361,visa,credit_card,8.09,EUR,0.8124,False,0.0
 PAY6686 ,ord5686,CUST1212,paypal,credit_card,12.88,EUR,1.1803,false,0.0
PAY6687,ORD5687, CUST1241 ,mastercard,CREDIT_CARD,98.72848606569148,USD,0.8645,False,0.0
PAY6688,ORD5688,CUST1233,amex, paypal ,28.67, EUR ,0.9979,False,0.0
PAY6689,ord5689,CUST1074,nan,wallet,23.31, USD ,1.2203,False,0.0
nan,ORD5690,CUST1097,visa,credit_card,23.45,EUR,0.7867,FALSE,0.0
 PAY6691 ,ORD5691,CUST1260,visa,paypal,1.29,USD,1.0047,false,0.0
 PAY6686 ,ord5686,CUST1212,paypal,credit_card,12.88,EUR,1.1803,false,0.0
PAY6693,ORD5693,nan,visa,credit_card,9.58, nan ,0.9189,False,0.0
 PAY6694 ,ORD5694,cust1141,mastercard,paypal,8.79,cad,0.9527,FALSE,2438.138866187969
PAY6695,ORD5695,CUST1404,mastercard,credit_card,6.32,USD,1.098,FALSE,0.0
pay6696,ORD5696,CUST1174, mastercard ,PAYPAL,10.71,USD,0.9894, False ,0.0
PAY6697,ORD5697,CUST1136,visa,credit_card,9.37,USD,1.1227,False,0.0
PAY6698,ORD5698,CUST1144,NAN,bank_transfer,4.41,CAD,0.7856, False ,0.0
PAY6699,ORD5699,nan,mastercard, paypal ,,CAD,1.203,False,0.0
 PAY6700 , ORD5700 ,CUST1296,mastercard,credit_card,7.65,CAD,1.2151, False ,0.0
PAY6701,ORD5701, CUST1250 ,visa,wallet,0.35,usd,0.982,False,0.0
PAY6702,ord5702, cust1228 , mastercard ,paypal,1.6, USD ,1.145,False,0.0
PAY6703,ORD5703, CUST1247 ,paypal,credit_card,5.84,USD,1.0415,False,0.0
 PAY6704 , ORD5704 ,CUST1170,NAN,bank_transfer,7.75,usd,1.298,True,419.46
PAY6705,nan, cust1390 ,amex,paypal,1.48, usd ,1.2136,False,0.0
PAY6706,ord5706, CUST1193 ,paypal,bank_transfer,6.68, CAD ,1.2913,False,0.0
PAY6707,ORD5707,CUST1477,visa,credit_card,1.56,USD,0.893,FALSE,0.0
pay6708,ord5708,CUST1445, visa ,credit_card,24.03,USD,0.9896,False,
PAY6709,ord5709,CUST1357,amex,nan,0.85,GBP,0.9336,false,0.0
pay6710, ORD5710 ,CUST1292, amex , credit_card ,98.72848606569148,EUR,1.084,false,0.0
PAY6711,ORD5711,nan,nan,paypal,8.51,USD,0.7333,False,0.0
PAY6712,ORD5712,CUST1210,amex, credit_card ,24.45, USD ,1.2441,FALSE,0.0
PAY6713,ORD5713, CUST1162 ,paypal,credit_card,0.65, nan ,1.2948,False,0.0
PAY6714,ORD5714,CUST1242,mastercard,credit_card,14.39,EUR,1.0979,FALSE,0.0
 pay6715 ,ORD5715,CUST1467,amex,credit_card,4.87,CAD,1.2707,True,304.07
 PAY6716 ,ORD5716, cust1197 ,paypal,credit_card,0.57,usd,1.0601,false,
PAY6717,ORD5717, CUST1405 ,visa,credit_card,0.99,USD,1.0014, False ,0.0
PAY6718, ORD5718 ,CUST1077, visa ,nan,98.72848606569148,USD,1.0953,false,0.0
pay6719, ORD5719 , CUST1493 ,amex,credit_card,98.72848606569148,EUR,1.214,FALSE,0.0
PAY6720, nan ,CUST1064,PAYPAL,PAYPAL,6.59,nan,0.8567,True,2438.138866187969
PAY6721,ORD5721,CUST1494,stripe,bank_transfer,10.42,GBP,0.8499,false,0.0
PAY6722, NAN ,CUST1169,visa,nan,,USD,1.2637,nan,65.84
PAY6723,ORD5723, CUST1447 , amex ,credit_card,3.48,usd,1.2869, False ,0.0
PAY6724,ORD5724,CUST1051,nan,paypal,1.36,USD,0.8435,False,0.0
PAY6725,ORD5725,CUST1466,paypal,credit_card,24.28, USD ,1.0949,FALSE,0.0
PAY6726,ORD5726,CUST1007,amex,credit_card,34.37,nan,0.7385,false,
PAY6727,ORD5727,CUST1073,paypal,nan,16.01,CAD,0.9076,false,0.0
PAY6728,ord5728, CUST1445 ,amex,bank_transfer,4.4,USD,0.744,False,0.0
PAY6729,ORD5729,CUST1496,mastercard,credit_card,,USD,1.1157, TRUE ,497.34
PAY6730,ORD5730,CUST1038, amex ,paypal,35.15,CAD,, False ,0.0
PAY6731,ORD5731,CUST1400,amex,nan,9.4,nan,1.1665, True ,895.34
PAY6732,ORD5732,CUST1173,amex,CREDIT_CARD,2.07, USD ,0.9687, false ,0.0
 PAY6733 ,ORD5733, CUST1354 , nan , credit_card ,10.51,NAN,,True,468.86
PAY6930,nan, CUST1364 ,mastercard, wallet ,8.28, USD ,0.7811, FALSE ,0.0
PAY6735,ORD5735, CUST1436 ,paypal,paypal,3.02,CAD,1.2728,false,0.0
 pay6736 ,ORD5736, CUST1436 , mastercard ,credit_card,,GBP,1.2399,False,0.0
PAY6737,nan, cust1439 , VISA ,credit_card,20.19,CAD,1.072,False,0.0
pay6738,ORD5738, CUST1194 , mastercard ,credit_card,11.79,USD,1.0974,True,531.79
PAY6739,ORD5739,CUST1320,mastercard,nan,5.28,nan,0.7859, False ,0.0
pay6740, ORD5740 ,cust1454,mastercard,credit_card,3.68,GBP,1.0, False ,0.0
PAY6741, ORD5741 ,CUST1249,stripe,credit_card,10.78,USD,0.7907, true ,2438.138866187969
pay6742,ORD5742,CUST1018,amex,credit_card,2.25,EUR,0.9795,FALSE,0.0
 PAY6743 ,ORD5743,CUST1035,PAYPAL,CREDIT_CARD,, CAD ,,false,0.0
 PAY6744 ,ORD5744,CUST1323,amex,nan,6.22,nan,1.2912,true,590.33
PAY6745,ORD5745, cust1471 ,amex,credit_card,3.17,CAD,0.9235,True,134.1
pay6746,ORD5746,NAN,stripe, bank_transfer ,4.14,nan,0.9109,FALSE,
NAN,ORD5747,CUST1046,AMEX,credit_card,4.67, USD ,1.1509,FALSE,0.0
PAY6748,ORD5748,CUST1050, visa ,credit_card,2.64,CAD,1.0235,False,0.0
 PAY6749 ,ORD5749,CUST1324,paypal,credit_card,8.7,USD,1.2628, False ,0.0
 PAY6750 ,ORD5750, CUST1446 ,paypal,credit_card,9.09,GBP,1.2256,True,263.36
pay6751,ORD5751,CUST1227,STRIPE,paypal,4.56,USD,0.9145,True,388.75
PAY6752, ord5752 ,CUST1355,visa,credit_card,2.46, USD ,1.0525,False,2438.138866187969
pay6753,ORD5753, CUST1462 , amex ,wallet,1.33,USD,0.7632,False,0.0
PAY6754,ORD5754,CUST1023,visa,credit_card,34.59,USD,1.0057, False ,0.0
 PAY6755 ,ORD5755,CUST1407,mastercard,nan,0.5, EUR ,1.0734, False ,0.0
PAY6756,ORD5756, CUST1150 ,visa,credit_card,, CAD ,0.9714,false,0.0
pay6757, ORD5757 ,CUST1191,paypal,CREDIT_CARD,24.44,eur,2.740619935845162,True,2438.138866187969
PAY6758,ORD5758,CUST1074,amex,BANK_TRANSFER,15.58,usd,0.8793,False,0.0
pay6759, ORD5759 ,CUST1271,mastercard,credit_card,6.22,USD,1.068,True,503.18
PAY6760,ORD5760,CUST1289,amex,nan,15.14,CAD,0.8853,False,0.0
PAY6761,ORD5761, CUST1405 ,amex,CREDIT_CARD,5.99, CAD ,0.7798,false,0.0
PAY6762,ORD5762,nan,mastercard,credit_card,1.35,USD,,False,0.0
PAY6763,nan,CUST1040,nan,credit_card,0.86,USD,0.9504, False ,0.0
PAY6764,ORD5764,nan,mastercard, credit_card ,16.36, USD ,1.1682,True,
 PAY6765 , ORD5765 ,CUST1317,nan,nan,,CAD,0.8514,False,0.0
PAY7160,ORD6160,cust1305,stripe,wallet,18.18,usd,1.1335, True ,1264.05
 PAY6767 ,ord5767,CUST1467,paypal, credit_card ,15.19,USD,1.0469,FALSE,0.0
 PAY6768 ,ORD5768,CUST1073,visa,NAN,16.27,EUR,0.7858, True ,788.47
PAY6769,ord5769, CUST1236 ,nan,credit_card,8.02, USD ,1.1008,False,0.0
pay6810, ORD5810 , CUST1186 ,nan,paypal,20.59,CAD,1.2975,False,2438.138866187969
 pay6771 ,ORD5771,CUST1130, mastercard ,credit_card,1.51,USD,, False ,0.0
pay6487,ORD5487,CUST1219,amex,paypal,3.34,USD,0.865,TRUE,
pay6773,ORD5773,CUST1461,amex,credit_card,1.58,USD,1.1743,True,67.05
PAY6774,NAN,CUST1346,mastercard, credit_card ,0.87,USD,0.7033,True,
PAY6775,ORD5775,CUST1080,stripe,credit_card,3.27,EUR,0.9841,False,0.0
 PAY6776 ,ORD5776,cust1226,STRIPE,paypal,10.15,CAD,1.2818,False,0.0
PAY6777,ORD5777,nan,amex, PAYPAL ,6.71,usd,0.8052,False,0.0
PAY6778,ord5778, CUST1327 ,mastercard,wallet,3.59,GBP,0.7741,True,2438.138866187969
 PAY6779 , ORD5779 , CUST1353 ,stripe,credit_card,12.3,GBP,0.9002,False,0.0
PAY6780, ORD5780 ,CUST1233,amex,paypal,4.87,nan,1.2358,FALSE,0.0
 PAY7019 ,ORD6019, CUST1269 ,stripe,credit_card,9.53,USD,1.0859,False,0.0
PAY6782, ORD5782 ,CUST1436,stripe, credit_card ,15.97,EUR,0.9776,False,2438.138866187969
PAY6783,ORD5783,CUST1054, STRIPE ,wallet,26.56, EUR ,0.8686,False,0.0
nan,ord5784,CUST1195,PAYPAL,nan,0.93,usd,1.2121,False,0.0
pay6785,ORD5785,CUST1183, visa , paypal ,13.29, CAD ,1.093,True,598.98
PAY6786,ORD5786,cust1151,amex,credit_card,3.91,EUR,0.9194,FALSE,0.0
 PAY6787 ,ORD5787,CUST1151,stripe,credit_card,2.65, GBP ,1.2869, False ,0.0
pay6788,ORD5788,nan,mastercard, credit_card ,2.64, EUR ,1.1024, True ,135.35
PAY6789, nan ,CUST1202,visa, credit_card ,1.63,eur,1.1028,False,0.0
nan,ORD5790,nan,amex,bank_transfer,,USD,1.1441,FALSE,0.0
PAY6791, ORD5791 , CUST1442 ,mastercard,credit_card,4.76, USD ,0.7568,True,393.55
pay6792,ORD5792,CUST1398,visa,CREDIT_CARD,1.2,GBP,0.9834,false,0.0
PAY6793,ORD5793, CUST1498 ,amex,CREDIT_CARD,28.67,GBP,1.1331,nan,0.0
PAY6794,ORD5794,CUST1466,stripe, PAYPAL ,5.6, NAN ,1.2709,False,0.0
PAY6562, ORD5562 ,CUST1283,amex, CREDIT_CARD ,13.11,USD,1.1508,False,0.0
 PAY6796 ,ORD5796,CUST1426,visa, credit_card ,8.17,CAD,0.9888,False,0.0
PAY6527,ORD5527,CUST1353,mastercard,bank_transfer,,usd,1.1379,False,0.0
 PAY7019 ,ORD6019, CUST1269 ,stripe,credit_card,9.53,USD,1.0859,False,0.0
PAY6799, ORD5799 ,CUST1112, visa ,credit_card,7.57, CAD ,0.8756,False,0.0
 pay6800 , ORD5800 ,CUST1097,mastercard,paypal,3.0,CAD,0.885,False,2438.138866187969
 PAY6801 , ORD5801 ,CUST1128,stripe,credit_card,0.46,USD,0.8194, false ,0.0
PAY6802,ord5802,CUST1386, visa ,credit_card,13.69,nan,1.2992,false,0.0
PAY6803,ORD5803,CUST1392,visa,credit_card,14.19,USD,0.7293,False,0.0
PAY6804,ORD5804,cust1348,paypal, nan ,15.39, USD ,0.7579,false,0.0
pay6805,ORD5805, CUST1321 ,paypal,paypal,2.26,CAD,0.8028, False ,0.0
 pay6806 ,ORD5806,cust1462,visa, credit_card ,6.2,USD,,False,0.0
 PAY6807 ,ORD5807,cust1330,AMEX,CREDIT_CARD,11.75,usd,0.8394, False ,0.0
PAY6808,ORD5808, CUST1158 ,paypal,wallet,98.72848606569148, GBP ,1.2209,False,0.0
PAY6809, ORD5809 , CUST1017 ,stripe,nan,3.78,EUR,1.0424,nan,254.0
pay6810, ORD5810 , CUST1186 ,nan,paypal,20.59,CAD,1.2975,False,2438.138866187969
PAY6811,ord5811,CUST1067,amex,credit_card,12.07, usd ,0.9525,false,0.0
PAY6812,ORD5812,CUST1465,visa,credit_card,9.56,EUR,1.016,False,0.0
PAY6813,ORD5813,CUST1167,visa, credit_card ,,CAD,0.7429,False,0.0
PAY6814,ord5814, cust1212 ,paypal, CREDIT_CARD ,0.26,EUR,1.2568,True,19.24
PAY6815,ord5815,CUST1102,VISA,WALLET,, CAD ,1.2754,True,1311.33
PAY6816,ORD5816,cust1402,stripe,CREDIT_CARD,7.5,CAD,1.0074,false,0.0
nan, ORD5817 ,CUST1448,mastercard,paypal,0.53,USD,0.7487,False,0.0
PAY6818,ORD5818,CUST1271,mastercard,credit_card,11.09,EUR,0.9555,False,
PAY6819,ORD5819,CUST1467,amex,PAYPAL,1.3,nan,0.9557, nan ,0.0
PAY6820,ORD5820,CUST1425,stripe,credit_card,98.72848606569148,USD,,False,0.0
nan,ORD5821,CUST1131,AMEX,credit_card,1.88, GBP ,0.9705,False,0.0
PAY6822,ORD5822,CUST1495,stripe, credit_card ,6.29,USD,1.2538,FALSE,0.0
 PAY6823 ,nan,cust1382, mastercard ,credit_card,18.01, CAD ,0.8873,True,574.15
 PAY6824 ,ORD5824,CUST1411, stripe , wallet ,3.33,nan,1.2007,True,100.89
 PAY6825 ,ORD5825,CUST1239,paypal,nan,15.65,USD,1.139,false,0.0
PAY6826,ORD5826,CUST1072,stripe,PAYPAL,6.78,USD,0.8631,false,0.0
PAY6827,ORD5827, CUST1494 ,paypal,CREDIT_CARD,3.51,USD,1.1083,False,0.0
PAY6828,ORD5828,CUST1440,mastercard,credit_card,0.2,CAD,0.7515,FALSE,0.0
PAY6829,ORD5829,CUST1370,stripe, credit_card ,5.15,CAD,,True,165.93
PAY6830, ORD5830 ,CUST1203,visa,credit_card,98.72848606569148,EUR,0.7763,FALSE,0.0
PAY6831,ord5831,nan,mastercard,credit_card,9.69, USD ,1.1084, False ,0.0
PAY6832,ORD5832,CUST1404,stripe,bank_transfer,12.64,CAD,0.7088, False ,0.0
pay6833, nan ,nan,nan,bank_transfer,3.91,USD,0.9473,False,0.0
PAY6834, ord5834 ,CUST1274,visa,paypal,9.1,usd,2.740619935845162,TRUE,366.25
PAY6835, ord5835 ,cust1232, visa ,credit_card,4.24,gbp,2.740619935845162,False,
PAY6836,ORD5836,CUST1344,amex,wallet,0.98,usd,0.9861,True,90.35
 PAY6837 ,ORD5837,CUST1344,paypal,wallet,7.82, USD ,0.9378,True,298.44
PAY6838,ord5838,CUST1299,stripe,CREDIT_CARD,10.05,CAD,0.8314, False ,0.0
PAY6839,ORD5839, CUST1421 ,nan,paypal,10.65,CAD,0.8932,True,394.87
 PAY6840 , ORD5840 , CUST1481 ,amex,paypal,46.12,USD,1.2693,false,0.0
 PAY6841 ,ORD5841,CUST1055,amex,credit_card,17.16,CAD,1.0249,nan,0.0
PAY6842,ORD5842,CUST1119,stripe,credit_card,10.64, usd ,0.7366,False,0.0
PAY6843,ORD5843, cust1012 ,mastercard, PAYPAL ,3.69,USD,1.0601,false,0.0
PAY6844,ORD5844,CUST1452,visa,PAYPAL,,CAD,1.1946,False,0.0
PAY6845,ORD5845,CUST1167, paypal , PAYPAL ,4.64,EUR,1.0043,TRUE,182.69
PAY6846, nan ,CUST1113,nan,CREDIT_CARD,1.43,USD,0.7592,False,0.0
PAY6847,ORD5847,nan,visa,CREDIT_CARD,5.53,GBP,1.0572, FALSE ,0.0
 PAY6848 ,ORD5848,CUST1421, VISA ,bank_transfer,5.94, cad ,0.8864,False,0.0
PAY6849,ORD5849,CUST1465, mastercard ,WALLET,6.22, EUR ,, False ,0.0
PAY6850,ord5850,CUST1154,mastercard,bank_transfer,2.63,EUR,0.7787, True ,75.5
 pay6851 ,nan,CUST1209,mastercard,paypal,7.22,USD,1.141,false,0.0
PAY6852,ORD5852,CUST1071, MASTERCARD ,credit_card,9.48, USD ,1.0493, nan ,351.41
nan,ORD5853,cust1484, stripe ,nan,8.79,CAD,0.7429,False,0.0
PAY6854,ORD5854,CUST1155,amex,credit_card,16.43, USD ,1.1447,nan,0.0
PAY6855,ORD5855,nan, mastercard , credit_card ,3.35,USD,1.0321,True,102.41
PAY6856,ORD5856,CUST1120,AMEX,credit_card,0.55, CAD ,0.8594,False,0.0
PAY6857,ORD5857,CUST1069,nan,nan,5.9,USD,1.0948,False,0.0
PAY6858,ORD5858, CUST1232 ,amex,credit_card,6.48,USD,1.1843, True ,247.05
PAY6859,ORD5859,CUST1343,visa,paypal,1.71,USD,0.921,False,
pay6860,ORD5860,nan,mastercard,credit_card,4.93, CAD ,1.0677, True ,156.7
PAY6861,ORD5861,cust1214,mastercard,credit_card,8.71,USD,1.0806, FALSE ,0.0
PAY6862, ORD5862 ,CUST1380,nan,credit_card,14.21, CAD ,0.7708,false,0.0
nan,ORD5863,CUST1079, mastercard ,credit_card,,USD,0.7128, false ,0.0
PAY6864,ORD5864,CUST1335,amex,wallet,7.52,USD,,True,263.36
 PAY6865 ,ORD5865,CUST1426,amex,credit_card,4.49, CAD ,0.8846,false,0.0
PAY6866,ORD5866, CUST1315 ,nan, paypal ,11.27,USD,1.0684,True,329.72
PAY6867,ORD5867,CUST1480,amex,paypal,9.93,GBP,1.1934, False ,0.0
PAY6868,nan,CUST1016,visa,credit_card,10.68,USD,0.8462,True,2438.138866187969
PAY6869, ORD5869 ,CUST1189,amex,credit_card,3.99,USD,0.9274,False,0.0
PAY6870, ORD5870 , CUST1227 ,stripe,paypal,0.38,USD,,false,0.0
PAY6871,ord5871, CUST1486 ,mastercard,nan,24.47, USD ,1.0198,TRUE,1715.52
PAY6872,ORD5872,CUST1437,amex,credit_card,16.83,USD,1.089,FALSE,0.0
nan,ORD5873,CUST1050,AMEX,bank_transfer,12.56,USD,0.7101,True,787.1
PAY6874,ORD5874,CUST1188,amex,nan,0.91,GBP,2.740619935845162,FALSE,0.0
 PAY6875 ,nan,CUST1461, visa ,credit_card,2.19,CAD,1.2054,false,0.0
PAY6876, NAN ,cust1183,amex,WALLET,3.44,USD,0.9345,nan,0.0
PAY6877, ORD5877 , CUST1203 ,mastercard, CREDIT_CARD ,3.37, EUR ,1.2792,FALSE,0.0
PAY6878,ORD5878,CUST1097,stripe,nan,26.97,USD,,FALSE,0.0
PAY6879,ord5879,CUST1485,VISA,bank_transfer,15.04, EUR ,0.7155,False,0.0
 pay6880 , ORD5880 , CUST1046 ,stripe,credit_card,6.48,USD,0.8363,False,0.0
 pay6881 ,ord5881,CUST1108,AMEX,paypal,7.98,EUR,1.1336,False,0.0
PAY6882,ORD5882,CUST1327,mastercard,credit_card,,CAD,1.1387,False,0.0
PAY6883,ORD5883, CUST1497 ,paypal, BANK_TRANSFER ,5.7, USD ,0.7881,False,0.0
PAY6884,ORD5884,CUST1025,visa,paypal,8.57,nan,1.2549,False,0.0
PAY6885,ord5885,CUST1124,mastercard,PAYPAL,7.07, cad ,, false ,0.0
 PAY6886 , ORD5886 ,CUST1402, visa ,nan,16.53,CAD,1.241,False,0.0
PAY6887,ORD5887, CUST1105 ,visa, nan ,9.59,USD,1.181,False,
PAY6888,ORD5888,CUST1424, VISA ,credit_card,2.5,CAD,1.2325,False,0.0
 PAY6889 ,ORD5889,cust1283,mastercard,credit_card,2.99,USD,1.2679,False,0.0
PAY6890,ORD5890, CUST1300 , visa , credit_card ,10.05,GBP,0.9624,false,0.0
