dataset,x,y,test,stat,p_value,n,effect_size,notes,p_adj,significant,alt_test,alt_p_value
transactions_features,category,total_amount,ANOVA,1.4552165524793357,0.1910751921411329,694,0.012549815314438486,7 groups,0.3769100026410803,False,Kruskal,0.19893104920883511
transactions_features,category,line_amount,ANOVA,1.4552165524793357,0.1910751921411329,694,0.012549815314438486,7 groups,0.3769100026410803,False,Kruskal,0.19893104920883511
transactions_features,category,cart_unique_items,ANOVA,0.5910983821293861,0.7376041263349387,685,0.005203738589980749,7 groups,0.8720194568743352,False,Kruskal,9.832049122280819e-05
transactions_features,category,avg_session_time_min,ANOVA,,,376,,7 groups,,False,Kruskal,
transactions_features,category,wishlist_items_count,ANOVA,1.230430166694377,0.28975825271169076,376,0.01961456606346774,7 groups,0.4855795640111991,False,Kruskal,0.27715731867779475
transactions_features,category,cost_price,ANOVA,1.4307214502110557,0.20212806116920903,331,0.025810983742944025,7 groups,0.38988406502765177,False,Kruskal,0.08230562124122263
transactions_features,category,price,ANOVA,1.3064840760491436,0.2533193581445221,365,0.02142720295957844,7 groups,0.4451043906609493,False,Kruskal,0.16210865421998205
transactions_features,category,discount_percent,ANOVA,3.607102629802716,0.0017538646775922297,350,0.0593529522943753,7 groups,0.00551670162224465,True,Kruskal,0.0012188361388818399
transactions_features,category,average_rating,ANOVA,2.593619423721603,0.017996853124932027,350,0.04340038499478942,7 groups,0.04789931677866524,True,Kruskal,0.1772932104945988
transactions_features,category,stock_available,ANOVA,5.318556056815323,2.8643976387319578e-05,360,0.08290568068026469,7 groups,0.00011435556726937585,True,Kruskal,1.2006342324691406e-08
transactions_features,brand,quantity,ANOVA,0.37950689845698393,0.9707663999726432,694,0.006642922704225789,13 groups,0.9875706783066017,False,Kruskal,0.9757662168804652
transactions_features,brand,price_per_unit,ANOVA,5.1073805803425305,3.274222982435448e-08,694,0.08256703617944,13 groups,1.5172515427535693e-07,True,Kruskal,1.3683844932999902e-10
transactions_features,brand,total_amount,ANOVA,5.298273387326143,1.3479131185005556e-08,694,0.0853895378240832,13 groups,6.418045032126499e-08,True,Kruskal,5.326891999617118e-09
transactions_features,brand,line_amount,ANOVA,5.298273387326143,1.3479131185005556e-08,694,0.0853895378240832,13 groups,6.418045032126499e-08,True,Kruskal,5.326891999617118e-09
transactions_features,brand,cart_unique_items,ANOVA,2.7634988613183356,0.0011136295171951221,685,0.047027473089037555,13 groups,0.003612335746401677,True,Kruskal,1.9042273402885426e-06
transactions_features,brand,avg_session_time_min,ANOVA,,,376,,11 groups,,False,Kruskal,
transactions_features,brand,wishlist_items_count,ANOVA,0.660782963078183,0.7607359372397696,376,0.01797521461231825,11 groups,0.889238629341082,False,Kruskal,0.7773765262667084
transactions_features,brand,cost_price,ANOVA,3.5414121074045792,5.924992513456534e-05,331,0.11788434227869385,13 groups,0.00022778304551732898,True,Kruskal,5.774021052877913e-08
transactions_features,brand,price,ANOVA,5.8505977181868065,2.8338905026087512e-09,365,0.16628607274211984,13 groups,1.3875369536357942e-08,True,Kruskal,4.0263658034858325e-10
transactions_features,brand,discount_percent,ANOVA,3.6551413421865657,3.548162046261054e-05,350,0.11516436689397058,13 groups,0.00013742508223951397,True,Kruskal,1.6406836054138503e-06
transactions_features,brand,average_rating,ANOVA,3.71993318142133,2.7074065710053462e-05,350,0.11696701594144494,13 groups,0.00010892589227533137,True,Kruskal,0.0001123370273096576
transactions_features,brand,stock_available,ANOVA,10.357606942725209,1.687501785572649e-17,360,0.2637249779776535,13 groups,1.0947667833902559e-16,True,Kruskal,7.510388875906299e-11
transactions_features,color,quantity,ANOVA,1.428834987087091,0.14744385847685781,694,0.02455936058885028,13 groups,0.3123402553040376,False,Kruskal,0.1467565362061641
transactions_features,color,price_per_unit,ANOVA,4.3550836632302685,1.0438429240730849e-06,694,0.07127203502792882,13 groups,4.440610472081403e-06,True,Kruskal,1.0078259949219909e-07
transactions_features,color,total_amount,ANOVA,3.356672097794432,8.973663984218468e-05,694,0.055845249464702984,13 groups,0.00033748779766734676,True,Kruskal,6.125344521399874e-05
transactions_features,color,line_amount,ANOVA,3.356672097794432,8.973663984218468e-05,694,0.055845249464702984,13 groups,0.00033748779766734676,True,Kruskal,6.125344521399874e-05
transactions_features,color,cart_unique_items,ANOVA,3.039751980641435,0.0003509143941122686,685,0.05148653032346985,13 groups,0.0012141638036284495,True,Kruskal,4.68139419147731e-12
transactions_features,color,avg_session_time_min,ANOVA,,,376,,11 groups,,False,Kruskal,
transactions_features,color,wishlist_items_count,ANOVA,0.9522923780449624,0.4851209225769496,376,0.025840790805521166,11 groups,0.6860429395570486,False,Kruskal,0.4742471217249703
transactions_features,color,cost_price,ANOVA,3.108075661629734,0.0005421893282512837,331,0.09762970468113943,12 groups,0.0018391912507347468,True,Kruskal,2.2404695051370563e-08
transactions_features,color,price,ANOVA,5.345635691597817,2.5063904213234272e-08,365,0.1541463267767497,13 groups,1.1719068726728458e-07,True,Kruskal,3.0078853631999105e-08
transactions_features,color,discount_percent,ANOVA,3.3207919812479374,0.0001415681991014652,350,0.10574381384556694,13 groups,0.0005138034638717514,True,Kruskal,1.0005923685958722e-07
transactions_features,color,average_rating,ANOVA,7.1711102137079115,5.6738444272870666e-11,350,0.1910525810779377,12 groups,3.099710797644197e-10,True,Kruskal,8.997466828456264e-07
transactions_features,color,stock_available,ANOVA,1.9317432440863818,0.02983398723746244,360,0.0626205126836382,13 groups,0.07444153546270676,False,Kruskal,3.146376960868856e-08
transactions_features,material,quantity,ANOVA,0.9441225134704082,0.5018378761474003,694,0.016364275464107715,13 groups,0.6964006890922481,False,Kruskal,0.5021966525191313
transactions_features,material,price_per_unit,ANOVA,7.403289847336593,6.7478824122502e-13,694,0.11540000310122757,13 groups,3.848517551602037e-12,True,Kruskal,1.6512379560805761e-15
transactions_features,material,total_amount,ANOVA,6.030546805519595,4.3784467979612394e-10,694,0.09605757057518008,13 groups,2.206227075865906e-09,True,Kruskal,1.4786780792298783e-10
transactions_features,material,line_amount,ANOVA,6.030546805519595,4.3784467979612394e-10,694,0.09605757057518008,13 groups,2.206227075865906e-09,True,Kruskal,1.4786780792298783e-10
transactions_features,material,cart_unique_items,ANOVA,9.236617520971176,1.227650602498527e-16,685,0.14158639537069725,13 groups,7.866057564157229e-16,True,Kruskal,3.3611724685531548e-59
transactions_features,material,avg_session_time_min,ANOVA,,,376,,13 groups,,False,Kruskal,
transactions_features,material,wishlist_items_count,ANOVA,1.1905003419969502,0.2878823297588989,376,0.03786518436561672,13 groups,0.4851004193015212,False,Kruskal,0.3275409976772457
transactions_features,material,cost_price,ANOVA,8.909181644228042,1.0001499489566071e-14,331,0.2516065390537007,13 groups,5.898611630778172e-14,True,Kruskal,4.017946670679657e-20
transactions_features,material,price,ANOVA,13.83179498692232,1.6308624062569595e-23,365,0.3204391027011407,13 groups,1.1594761491059753e-22,True,Kruskal,4.743074369948978e-19
transactions_features,material,discount_percent,ANOVA,5.145688249038689,6.350794338512025e-08,350,0.15485524412095464,13 groups,2.8912826856910006e-07,True,Kruskal,2.660398391952383e-10
transactions_features,material,average_rating,ANOVA,3.684224145391713,3.142820196579535e-05,350,0.11597442289540393,13 groups,0.00012264087834772773,True,Kruskal,7.841587504872003e-06
transactions_features,material,stock_available,ANOVA,2.9595580702502158,0.0006061226610537446,360,0.0928453132287857,13 groups,0.0020295332973347966,True,Kruskal,2.93711902490919e-10
transactions_features,payment_method,order_status,Chi-square,142.63256559728742,0.51655351889618,694,0.13086966442945414,cat-cat,0.7091587428671748,False,,
transactions_features,payment_method,coupon_applied,Chi-square,125.90879800025795,0.8587098385683634,694,0.12295825205471123,cat-cat,0.9459057740014539,False,,
transactions_features,payment_method,location,Chi-square,124.97289107260696,0.8718149477444395,694,0.12250041221705574,cat-cat,0.9463577034219859,False,,
transactions_features,payment_method,device_type,Chi-square,33.47638391770034,0.5892139405288273,694,0.12680281862630488,cat-cat,0.762598591357759,False,,
transactions_features,payment_method,signup_date,Chi-square,115.34245365490446,0.962118630553351,694,0.11768584626866646,cat-cat,0.9810356513794757,False,,
transactions_features,payment_method,name_prod,Chi-square,163.9759706810638,0.12189873918580878,694,0.14032005523511035,cat-cat,0.2647089775624885,False,,
transactions_features,payment_method,category,Chi-square,71.6723858697063,0.48872318440795376,694,0.13119599284045777,cat-cat,0.689259056271,False,,
transactions_features,payment_method,brand,Chi-square,141.69880375857585,0.5386285281204449,694,0.13044058374753495,cat-cat,0.7226003437355113,False,,
transactions_features,payment_method,color,Chi-square,148.20188345925635,0.38803948362884777,694,0.13340020692954124,cat-cat,0.5959470046570087,False,,
transactions_features,payment_method,material,Chi-square,150.23894244278517,0.34398511678580046,694,0.13431388175906264,cat-cat,0.55101319633281,False,,
transactions_features,order_status,coupon_applied,Chi-square,188.2557545913425,0.007790183093032983,694,0.1503501175655888,cat-cat,0.022294360064628736,True,,
transactions_features,order_status,location,Chi-square,123.45704988624531,0.8913252504361429,694,0.12175521984632827,cat-cat,0.9513699352647933,False,,
transactions_features,order_status,device_type,Chi-square,41.8828541689608,0.23073497033448406,694,0.141833157807614,cat-cat,0.4115170089470695,False,,
transactions_features,order_status,signup_date,Chi-square,156.2245511280629,0.22966986511447982,694,0.13696332306336928,cat-cat,0.4115054458085309,False,,
transactions_features,order_status,name_prod,Chi-square,146.5815048224627,0.42447610509697203,694,0.1326689309810478,cat-cat,0.6330548808773807,False,,
transactions_features,order_status,category,Chi-square,72.88000682470819,0.448847661631854,694,0.13229664839277894,cat-cat,0.6545439949972949,False,,
transactions_features,order_status,brand,Chi-square,155.06688356315567,0.2497810509292983,694,0.1364549112013375,cat-cat,0.44244493321606077,False,,
transactions_features,order_status,color,Chi-square,184.40132208458806,0.01297207839758322,694,0.14880298969168906,cat-cat,0.035434256254451006,True,,
transactions_features,order_status,material,Chi-square,115.33986366374276,0.9621332303509694,694,0.11768452495546765,cat-cat,0.9810356513794757,False,,
transactions_features,coupon_applied,location,Chi-square,139.00573825341525,0.6019320210285531,694,0.129195089178704,cat-cat,0.7694648249108844,False,,
transactions_features,coupon_applied,device_type,Chi-square,30.76302204111096,0.7157555505882472,694,0.1215553661186288,cat-cat,0.867298304635618,False,,
transactions_features,coupon_applied,signup_date,Chi-square,115.539150689035,0.9609970216749579,694,0.11778615017086826,cat-cat,0.9810356513794757,False,,
transactions_features,coupon_applied,name_prod,Chi-square,110.13089411761837,0.983735502163237,694,0.11499639456697232,cat-cat,0.9933049136628794,False,,
transactions_features,coupon_applied,category,Chi-square,68.17440373778118,0.6059528727938159,694,0.12795442622899023,cat-cat,0.7695030066304965,False,,
transactions_features,coupon_applied,brand,Chi-square,125.99758722304446,0.8574245499576868,694,0.1230015986825519,cat-cat,0.9459057740014539,False,,
transactions_features,coupon_applied,color,Chi-square,147.9323091881211,0.3940242604313905,694,0.1332788264494611,cat-cat,0.6009660804898382,False,,
transactions_features,coupon_applied,material,Chi-square,118.69723890418017,0.9392631524452205,694,0.11938505121828458,cat-cat,0.9749551522381389,False,,
transactions_features,location,device_type,Chi-square,448.2043780219623,1.3009546947076853e-72,694,0.4639783163171205,cat-cat,1.5702220617518341e-71,True,,
transactions_features,location,signup_date,Chi-square,1887.6630462745766,2.6360030764738023e-301,694,0.4760930905996598,cat-cat,2.2801426611498389e-299,True,,
transactions_features,location,name_prod,Chi-square,143.02513743695226,0.5072825018100918,694,0.1310496389062673,cat-cat,0.7002117511687173,False,,
transactions_features,location,category,Chi-square,61.6015872268125,0.8039652857778818,694,0.1216299675153849,cat-cat,0.9188689988197085,False,,
transactions_features,location,brand,Chi-square,111.89801277824374,0.9779853326049637,694,0.11591531738430433,cat-cat,0.9894237575477118,False,,
transactions_features,location,color,Chi-square,132.06236847334318,0.7531048417390626,694,0.12592709439189984,cat-cat,0.8823056723760123,False,,
transactions_features,location,material,Chi-square,182.91644174590618,0.0156768174642881,694,0.14820266525505374,cat-cat,0.042156830383241056,True,,
transactions_features,device_type,signup_date,Chi-square,175.72928538614593,2.6705936805637867e-20,694,0.2905237952280846,cat-cat,1.8237343687007965e-19,True,,
transactions_features,device_type,name_prod,Chi-square,18.74278322210046,0.9921472101868882,694,0.0948804374829452,cat-cat,0.9959853038433172,False,,
transactions_features,device_type,category,Chi-square,16.81740820136716,0.5356907772200871,694,0.08987505523230661,cat-cat,0.7226003437355113,False,,
transactions_features,device_type,brand,Chi-square,31.405200105976274,0.6868316476845238,694,0.122817547226807,cat-cat,0.8447052728631939,False,,
transactions_features,device_type,color,Chi-square,24.926103945922367,0.9175443909139568,694,0.10941751275268875,cat-cat,0.9562360218561116,False,,
transactions_features,device_type,material,Chi-square,42.824536863617105,0.20159666979744828,694,0.1434187638257257,cat-cat,0.38988406502765177,False,,
transactions_features,signup_date,name_prod,Chi-square,112.02764108137595,0.9775059245946558,694,0.11598243902638503,cat-cat,0.9894237575477118,False,,
transactions_features,signup_date,category,Chi-square,67.79465619575333,0.6185381752235539,694,0.12759756037999456,cat-cat,0.7810737541144147,False,,
transactions_features,signup_date,brand,Chi-square,130.05224010199152,0.791144911140367,694,0.12496504799623065,cat-cat,0.9084163913315276,False,,
transactions_features,signup_date,color,Chi-square,130.17327110453655,0.7889462504478012,694,0.12502318281878508,cat-cat,0.9079004522891548,False,,
transactions_features,signup_date,material,Chi-square,186.28877152513172,0.010138832960141517,694,0.1495625913221569,cat-cat,0.0282906145500723,True,,
transactions_features,name_prod,category,Chi-square,767.1785981417488,7.444002361836547e-117,694,0.4292327779325768,cat-cat,1.1707385532706569e-115,True,,
transactions_features,name_prod,brand,Chi-square,1450.3365961731627,1.8602843041277604e-214,694,0.4173150473251149,cat-cat,8.777159580384615e-213,True,,
transactions_features,name_prod,color,Chi-square,1838.4836639755938,1.9367035514327942e-291,694,0.46985032259804227,cat-cat,1.2564364289920253e-289,True,,
transactions_features,name_prod,material,Chi-square,2391.221620967123,0.0,694,0.5358454608794775,cat-cat,0.0,True,,
transactions_features,category,brand,Chi-square,1005.1479554816062,1.9676255807088895e-164,694,0.4913145620830824,cat-cat,6.38248547742446e-163,True,,
transactions_features,category,color,Chi-square,768.5809059235129,3.9353113986671805e-117,694,0.42962489109891694,cat-cat,6.382583174713334e-116,True,,
transactions_features,category,material,Chi-square,844.9537450544875,2.7986736145362036e-132,694,0.45046505616289956,cat-cat,5.810046423777158e-131,True,,
transactions_features,brand,color,Chi-square,1246.671982033135,6.865149555658681e-175,694,0.3869062464833821,cat-cat,2.7407789379898887e-173,True,,
transactions_features,brand,material,Chi-square,1552.6771336694878,1.399603971880959e-234,694,0.43178765384186835,cat-cat,7.263944614062177e-233,True,,
transactions_features,color,material,Chi-square,1621.9780941571053,2.7673643903451464e-248,694,0.4413185006217243,cat-cat,1.5958467984323676e-246,True,,
customers_features,avg_session_time_min,wishlist_items_count,Pearson,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,wishlist_items_count,Spearman,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,total_orders,Pearson,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,total_orders,Spearman,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,total_quantity,Pearson,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,total_quantity,Spearman,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,total_spend,Pearson,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,total_spend,Spearman,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,avg_order_value,Pearson,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,avg_order_value,Spearman,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,monetary_value,Pearson,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,monetary_value,Spearman,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,recency_days,Pearson,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,recency_days,Spearman,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,orders_per_active_day,Pearson,,,327,,numeric-numeric,,False,,
customers_features,avg_session_time_min,orders_per_active_day,Spearman,,,327,,numeric-numeric,,False,,
customers_features,wishlist_items_count,total_orders,Pearson,-0.06804445712416399,0.21975930232039545,327,-0.06804445712416399,numeric-numeric,0.4058899569547518,False,,
customers_features,wishlist_items_count,total_orders,Spearman,-0.07603069779215205,0.17018955319244522,327,-0.07603069779215205,numeric-numeric,0.346385796497565,False,,
customers_features,wishlist_items_count,total_quantity,Pearson,-0.07710111500158284,0.16423675897085074,327,-0.07710111500158284,numeric-numeric,0.33676984911053603,False,,
customers_features,wishlist_items_count,total_quantity,Spearman,-0.08172811014926323,0.1402906462457049,327,-0.08172811014926323,numeric-numeric,0.2984051041045936,False,,
customers_features,wishlist_items_count,total_spend,Pearson,-0.06751901809713262,0.22334923403026832,327,-0.06751901809713262,numeric-numeric,0.40960513237353097,False,,
customers_features,wishlist_items_count,total_spend,Spearman,-0.06701374179472819,0.22684060958307842,327,-0.06701374179472819,numeric-numeric,0.41142553431058215,False,,
customers_features,wishlist_items_count,avg_order_value,Pearson,-0.03736234542618639,0.5007714265393189,327,-0.03736234542618639,numeric-numeric,0.6964006890922481,False,,
customers_features,wishlist_items_count,avg_order_value,Spearman,-0.07406805628397556,0.1815198526981128,327,-0.07406805628397556,numeric-numeric,0.36234155211661745,False,,
customers_features,wishlist_items_count,monetary_value,Pearson,-0.06751901809713262,0.22334923403026832,327,-0.06751901809713262,numeric-numeric,0.40960513237353097,False,,
customers_features,wishlist_items_count,monetary_value,Spearman,-0.06701374179472819,0.22684060958307842,327,-0.06701374179472819,numeric-numeric,0.41142553431058215,False,,
customers_features,wishlist_items_count,recency_days,Pearson,0.020127161457505188,0.7168997546988056,327,0.020127161457505188,numeric-numeric,0.867298304635618,False,,
customers_features,wishlist_items_count,recency_days,Spearman,-0.050466919549720296,0.36298836575189763,327,-0.050466919549720296,numeric-numeric,0.572616905243875,False,,
customers_features,wishlist_items_count,orders_per_active_day,Pearson,0.005894580557087581,0.9154353550941136,327,0.005894580557087581,numeric-numeric,0.9559576444544164,False,,
customers_features,wishlist_items_count,orders_per_active_day,Spearman,-0.056827677476997615,0.30559166315309083,327,-0.056827677476997615,numeric-numeric,0.506715888742665,False,,
customers_features,total_orders,total_quantity,Pearson,0.9374453843776688,5.501359405648858e-151,327,0.9374453843776688,numeric-numeric,1.3596216816817893e-149,True,,
customers_features,total_orders,total_quantity,Spearman,0.9374483188970838,5.4609074613112265e-151,327,0.9374483188970838,numeric-numeric,1.3596216816817893e-149,True,,
customers_features,total_orders,total_spend,Pearson,0.8380785248576892,1.5593799111740623e-87,327,0.8380785248576892,numeric-numeric,2.1297846681561537e-86,True,,
customers_features,total_orders,total_spend,Spearman,0.8975403079818237,1.2977753590457538e-117,327,0.8975403079818237,numeric-numeric,2.172727133370149e-116,True,,
customers_features,total_orders,avg_order_value,Pearson,0.42659656615200414,6.817202061903684e-16,327,0.42659656615200414,numeric-numeric,4.212056988247634e-15,True,,
customers_features,total_orders,avg_order_value,Spearman,0.7656422437349131,3.074594100992041e-64,327,0.7656422437349131,numeric-numeric,3.324404871697644e-63,True,,
customers_features,total_orders,monetary_value,Pearson,0.8380785248576892,1.5593799111740623e-87,327,0.8380785248576892,numeric-numeric,2.1297846681561537e-86,True,,
customers_features,total_orders,monetary_value,Spearman,0.8975403079818237,1.2977753590457538e-117,327,0.8975403079818237,numeric-numeric,2.172727133370149e-116,True,,
customers_features,total_orders,recency_days,Pearson,0.25189133584605616,3.985754224663082e-06,327,0.25189133584605616,numeric-numeric,1.6548851540801117e-05,True,,
customers_features,total_orders,recency_days,Spearman,0.40402594034188943,2.8549472101156116e-14,327,0.40402594034188943,numeric-numeric,1.66485123825843e-13,True,,
customers_features,total_orders,orders_per_active_day,Pearson,0.3836508539785347,6.57671249724632e-13,327,0.3836508539785347,numeric-numeric,3.792570873412045e-12,True,,
customers_features,total_orders,orders_per_active_day,Spearman,0.4171287015511723,3.3796452867512042e-15,327,0.4171287015511723,numeric-numeric,2.039576632353343e-14,True,,
customers_features,total_quantity,total_spend,Pearson,0.8994155971720533,7.557359394159813e-119,327,0.8994155971720533,numeric-numeric,1.352506732954808e-117,True,,
customers_features,total_quantity,total_spend,Spearman,0.9295764390977433,6.5904563356319145e-143,327,0.9295764390977433,numeric-numeric,1.4251861825804015e-141,True,,
customers_features,total_quantity,avg_order_value,Pearson,0.515758416914178,1.2722964672284575e-23,327,0.515758416914178,numeric-numeric,9.171137034605131e-23,True,,
customers_features,total_quantity,avg_order_value,Spearman,0.8344469891975125,4.174012660768417e-86,327,0.8344469891975125,numeric-numeric,5.554647617791816e-85,True,,
customers_features,total_quantity,monetary_value,Pearson,0.8994155971720533,7.557359394159813e-119,327,0.8994155971720533,numeric-numeric,1.352506732954808e-117,True,,
customers_features,total_quantity,monetary_value,Spearman,0.9295764390977433,6.5904563356319145e-143,327,0.9295764390977433,numeric-numeric,1.4251861825804015e-141,True,,
customers_features,total_quantity,recency_days,Pearson,0.21169991627690324,0.00011462363597013615,327,0.21169991627690324,numeric-numeric,0.00042798321632014864,True,,
customers_features,total_quantity,recency_days,Spearman,0.3687870297594054,5.675329412665999e-12,327,0.3687870297594054,numeric-numeric,3.1335063459294186e-11,True,,
customers_features,total_quantity,orders_per_active_day,Pearson,0.30310846600704766,2.241238521475682e-08,327,0.30310846600704766,numeric-numeric,1.0574570842235262e-07,True,,
customers_features,total_quantity,orders_per_active_day,Spearman,0.3778803330313398,1.5383469476352755e-12,327,0.3778803330313398,numeric-numeric,8.67828332415987e-12,True,,
customers_features,total_spend,avg_order_value,Pearson,0.7178488603633169,4.750500351838531e-53,327,0.7178488603633169,numeric-numeric,4.40269586179321e-52,True,,
customers_features,total_spend,avg_order_value,Spearman,0.9502380592237336,1.1291239282842664e-166,327,0.9502380592237336,numeric-numeric,3.9067687918635615e-165,True,,
customers_features,total_spend,monetary_value,Pearson,1.0,0.0,327,1.0,numeric-numeric,0.0,True,,
customers_features,total_spend,monetary_value,Spearman,1.0,0.0,327,1.0,numeric-numeric,0.0,True,,
customers_features,total_spend,recency_days,Pearson,0.18662235684265688,0.0006947574017156789,327,0.18662235684265688,numeric-numeric,0.002282146148673654,False,,
customers_features,total_spend,recency_days,Spearman,0.3365348805393669,4.2269818056236087e-10,327,0.3365348805393669,numeric-numeric,2.1720827298204486e-09,True,,
customers_features,total_spend,orders_per_active_day,Pearson,0.24742195466031972,5.965085630062982e-06,327,0.24742195466031972,numeric-numeric,2.4377003480336123e-05,True,,
customers_features,total_spend,orders_per_active_day,Spearman,0.34505937127718045,1.4182199384246517e-10,327,0.34505937127718045,numeric-numeric,7.43491058628681e-10,True,,
customers_features,avg_order_value,monetary_value,Pearson,0.717848860363317,4.750500351838269e-53,327,0.717848860363317,numeric-numeric,4.40269586179321e-52,True,,
customers_features,avg_order_value,monetary_value,Spearman,0.9502380592237336,1.1291239282842664e-166,327,0.9502380592237336,numeric-numeric,3.9067687918635615e-165,True,,
customers_features,avg_order_value,recency_days,Pearson,0.16555541205516416,0.002672908962242739,327,0.16555541205516416,numeric-numeric,0.008356865972313143,False,,
customers_features,avg_order_value,recency_days,Spearman,0.2720745243193132,5.863007513232294e-07,327,0.2720745243193132,numeric-numeric,2.5570595793004714e-06,True,,
customers_features,avg_order_value,orders_per_active_day,Pearson,0.12191162549609559,0.027501041559644585,327,0.12191162549609559,numeric-numeric,0.06962458814368555,False,,
customers_features,avg_order_value,orders_per_active_day,Spearman,0.27032930085415413,6.963491181168178e-07,327,0.27032930085415413,numeric-numeric,2.986819771096103e-06,True,,
customers_features,monetary_value,recency_days,Pearson,0.18662235684265688,0.0006947574017156789,327,0.18662235684265688,numeric-numeric,0.002282146148673654,False,,
customers_features,monetary_value,recency_days,Spearman,0.3365348805393669,4.2269818056236087e-10,327,0.3365348805393669,numeric-numeric,2.1720827298204486e-09,True,,
customers_features,monetary_value,orders_per_active_day,Pearson,0.24742195466031972,5.965085630062982e-06,327,0.24742195466031972,numeric-numeric,2.4377003480336123e-05,True,,
customers_features,monetary_value,orders_per_active_day,Spearman,0.34505937127718045,1.4182199384246517e-10,327,0.34505937127718045,numeric-numeric,7.43491058628681e-10,True,,
customers_features,recency_days,orders_per_active_day,Pearson,0.6777438046775346,2.5922302527881502e-45,327,0.6777438046775346,numeric-numeric,2.36029386174921e-44,True,,
customers_features,recency_days,orders_per_active_day,Spearman,0.9925133786078466,7.465593521490876e-299,327,0.9925133786078466,numeric-numeric,5.535204339505378e-297,True,,
customers_features,location,avg_session_time_min,ANOVA,,,327,,13 groups,,False,Kruskal,
customers_features,location,wishlist_items_count,ANOVA,0.4115873154581375,0.958701331493812,327,0.01548586734609995,13 groups,0.9810356513794757,False,Kruskal,0.91781644105966
customers_features,location,total_orders,ANOVA,0.5142047886553666,0.9052679963162261,327,0.019272413553523503,13 groups,0.9527236245065358,False,Kruskal,0.9585108803927764
customers_features,location,total_quantity,ANOVA,0.41236671755977033,0.9583915821786565,327,0.015514737183952413,13 groups,0.9810356513794757,False,Kruskal,0.9526392252957975
customers_features,location,total_spend,ANOVA,0.29738462246900915,0.9895602255895162,327,0.011237305249294725,13 groups,0.9953134827150367,False,Kruskal,0.9728579083659542
customers_features,location,avg_order_value,ANOVA,0.6330724842744966,0.8136854022631188,327,0.02362233754250043,13 groups,0.9240759820012224,False,Kruskal,0.8602275563868377
customers_features,location,monetary_value,ANOVA,0.29738462246900915,0.9895602255895162,327,0.011237305249294725,13 groups,0.9953134827150367,False,Kruskal,0.9728579083659542
customers_features,location,recency_days,ANOVA,0.4293429159769744,0.9512831997285233,327,0.016143132850168638,13 groups,0.9810356513794757,False,Kruskal,0.8705336043373659
customers_features,location,orders_per_active_day,ANOVA,0.9919873204533479,0.4562940974086753,327,0.03652564375700641,13 groups,0.6615061567012761,False,Kruskal,0.8561252648076584
customers_features,device_type,avg_session_time_min,ANOVA,,,327,,4 groups,,False,Kruskal,
customers_features,device_type,wishlist_items_count,ANOVA,0.23998741578426896,0.86842557223114,327,0.0022240279603229713,4 groups,0.9463577034219859,False,Kruskal,0.7777903550953696
customers_features,device_type,total_orders,ANOVA,1.9185786851360942,0.12639237998220385,327,0.01750763689926376,4 groups,0.2721893992147876,False,Kruskal,0.49032225870173674
customers_features,device_type,total_quantity,ANOVA,1.9284733607788862,0.12480195786539615,327,0.01759634013238128,4 groups,0.2698842338839192,False,Kruskal,0.4401847590709329
customers_features,device_type,total_spend,ANOVA,1.7109565144150047,0.16459300202180088,327,0.01564265582533647,4 groups,0.33676984911053603,False,Kruskal,0.5588424926492939
customers_features,device_type,avg_order_value,ANOVA,0.29447021882444335,0.8293912232134149,327,0.0027275575945145186,4 groups,0.9357696627125267,False,Kruskal,0.5362709186585339
customers_features,device_type,monetary_value,ANOVA,1.7109565144150047,0.16459300202180088,327,0.01564265582533647,4 groups,0.33676984911053603,False,Kruskal,0.5588424926492939
customers_features,device_type,recency_days,ANOVA,2.182524631840445,0.08997464240594272,327,0.01986837232064455,4 groups,0.20302973655949683,False,Kruskal,0.08362188468380123
customers_features,device_type,orders_per_active_day,ANOVA,0.6978946934501318,0.5539075928426469,327,0.006440248404927237,4 groups,0.7314962867311291,False,Kruskal,0.09662665516506304
customers_features,location,device_type,Chi-square,47.006101611330706,0.1036106757586286,327,0.2188984134341929,cat-cat,0.22980316546465063,False,,
